tmc,tstamp,speed,cvalue
129+04270,2020-10-26 00:00:00,60.53,90.00
129+04270,2020-10-26 00:10:00,60.40,90.00
129+04270,2020-10-26 00:20:00,60.00,90.00
129+04270,2020-10-26 00:30:00,61.03,92.00
129+04270,2020-10-26 00:40:00,55.72,90.00
129+04270,2020-10-26 00:50:00,53.38,90.00
129+04270,2020-10-26 01:00:00,41.32,90.00
129+04270,2020-10-26 01:10:00,39.00,90.00
129+04270,2020-10-26 01:20:00,48.46,97.00
129+04270,2020-10-26 01:30:00,53.00,100.00
129+04270,2020-10-26 01:40:00,52.80,100.00
129+04270,2020-10-26 01:50:00,52.00,90.00
129+04270,2020-10-26 02:00:00,52.00,90.00
129+04270,2020-10-26 02:10:00,52.00,
129+04270,2020-10-26 02:20:00,52.00,
129+04270,2020-10-26 02:30:00,52.00,
129+04270,2020-10-26 02:40:00,52.00,
129+04270,2020-10-26 02:50:00,52.00,
129+04270,2020-10-26 03:00:00,52.00,
129+04270,2020-10-26 03:10:00,52.00,
129+04270,2020-10-26 03:20:00,52.00,
129+04270,2020-10-26 03:30:00,52.40,
129+04270,2020-10-26 03:40:00,53.00,
129+04270,2020-10-26 03:50:00,45.26,100.00
129+04270,2020-10-26 04:00:00,48.00,100.00
129+04270,2020-10-26 04:10:00,48.19,100.00
129+04270,2020-10-26 04:20:00,49.21,93.00
129+04270,2020-10-26 04:30:00,43.97,96.00
129+04270,2020-10-26 04:40:00,41.00,100.00
129+04270,2020-10-26 04:50:00,51.81,100.00
129+04270,2020-10-26 05:00:00,57.48,100.00
129+04270,2020-10-26 05:10:00,56.46,100.00
129+04270,2020-10-26 05:20:00,53.46,98.00
129+04270,2020-10-26 05:30:00,52.19,91.00
129+04270,2020-10-26 05:40:00,53.30,100.00
129+04270,2020-10-26 05:50:00,55.39,100.00
129+04270,2020-10-26 06:00:00,55.79,100.00
129+04270,2020-10-26 06:10:00,52.98,100.00
129+04270,2020-10-26 06:20:00,51.16,100.00
129+04270,2020-10-26 06:30:00,48.85,100.00
129+04270,2020-10-26 06:40:00,56.41,100.00
129+04270,2020-10-26 06:50:00,51.83,100.00
129+04270,2020-10-26 07:00:00,54.39,100.00
129+04270,2020-10-26 07:10:00,54.35,100.00
129+04270,2020-10-26 07:20:00,51.15,100.00
129+04270,2020-10-26 07:30:00,53.41,100.00
129+04270,2020-10-26 07:40:00,53.76,100.00
129+04270,2020-10-26 07:50:00,52.97,100.00
129+04270,2020-10-26 08:00:00,50.71,100.00
129+04270,2020-10-26 08:10:00,53.96,100.00
129+04270,2020-10-26 08:20:00,51.35,100.00
129+04270,2020-10-26 08:30:00,50.64,100.00
129+04270,2020-10-26 08:40:00,56.44,100.00
129+04270,2020-10-26 08:50:00,49.29,100.00
129+04270,2020-10-26 09:00:00,51.77,100.00
129+04270,2020-10-26 09:10:00,50.69,100.00
129+04270,2020-10-26 09:20:00,50.27,100.00
129+04270,2020-10-26 09:30:00,53.36,100.00
129+04270,2020-10-26 09:40:00,55.98,100.00
129+04270,2020-10-26 09:50:00,56.79,100.00
129+04270,2020-10-26 10:00:00,52.96,100.00
129+04270,2020-10-26 10:10:00,52.10,100.00
129+04270,2020-10-26 10:20:00,54.89,100.00
129+04270,2020-10-26 10:30:00,53.40,100.00
129+04270,2020-10-26 10:40:00,46.80,100.00
129+04270,2020-10-26 10:50:00,51.93,99.00
129+04270,2020-10-26 11:00:00,56.07,100.00
