tmc,tstamp,speed,cvalue
129-04324,2020-07-04 00:00:00,68.12,82.70
129-04324,2020-07-04 00:10:00,66.64,91.60
129-04324,2020-07-04 00:20:00,63.17,77.40
129-04324,2020-07-04 00:30:00,67.57,82.10
129-04324,2020-07-04 00:40:00,68.18,79.70
129-04324,2020-07-04 00:50:00,64.92,69.60
129-04324,2020-07-04 01:00:00,66.05,95.40
129-04324,2020-07-04 01:10:00,67.59,95.80
129-04324,2020-07-04 01:20:00,72.07,57.56
129-04324,2020-07-04 01:30:00,73.83,52.50
129-04324,2020-07-04 01:40:00,64.49,66.75
129-04324,2020-07-04 01:50:00,64.86,67.10
129-04324,2020-07-04 02:00:00,65.60,81.60
129-04324,2020-07-04 02:10:00,63.95,73.75
129-04324,2020-07-04 02:20:00,,
129-04324,2020-07-04 02:30:00,65.33,99.67
129-04324,2020-07-04 02:40:00,64.07,97.00
129-04324,2020-07-04 02:50:00,,
129-04324,2020-07-04 03:00:00,66.13,91.33
129-04324,2020-07-04 03:10:00,67.00,95.38
129-04324,2020-07-04 03:20:00,75.80,17.80
129-04324,2020-07-04 03:30:00,63.36,41.70
129-04324,2020-07-04 03:40:00,60.70,62.13
129-04324,2020-07-04 03:50:00,65.00,100.00
129-04324,2020-07-04 04:00:00,67.96,90.11
129-04324,2020-07-04 04:10:00,70.00,79.00
129-04324,2020-07-04 04:20:00,,
129-04324,2020-07-04 04:30:00,,
129-04324,2020-07-04 04:40:00,64.79,82.70
129-04324,2020-07-04 04:50:00,67.27,84.13
129-04324,2020-07-04 05:00:00,62.19,65.57
129-04324,2020-07-04 05:10:00,58.00,61.83
129-04324,2020-07-04 05:20:00,62.00,97.00
129-04324,2020-07-04 05:30:00,64.73,96.00
129-04324,2020-07-04 05:40:00,64.85,35.00
129-04324,2020-07-04 05:50:00,68.87,73.30
129-04324,2020-07-04 06:00:00,64.78,100.00
129-04324,2020-07-04 06:10:00,67.86,78.60
129-04324,2020-07-04 06:20:00,70.48,79.40
129-04324,2020-07-04 06:30:00,71.30,78.50
129-04324,2020-07-04 06:40:00,69.38,96.50
129-04324,2020-07-04 06:50:00,65.68,100.00
129-04324,2020-07-04 07:00:00,72.61,65.30
129-04324,2020-07-04 07:10:00,70.84,74.90
129-04324,2020-07-04 07:20:00,67.37,100.00
129-04324,2020-07-04 07:30:00,69.90,98.40
129-04324,2020-07-04 07:40:00,70.67,95.80
129-04324,2020-07-04 07:50:00,77.17,45.60
129-04324,2020-07-04 08:00:00,75.19,66.30
129-04324,2020-07-04 08:10:00,67.89,98.10
129-04324,2020-07-04 08:20:00,67.89,98.30
129-04324,2020-07-04 08:30:00,68.57,95.60
129-04324,2020-07-04 08:40:00,70.65,97.90
129-04324,2020-07-04 08:50:00,72.29,97.70
129-04324,2020-07-04 09:00:00,68.76,98.70
129-04324,2020-07-04 09:10:00,70.49,99.40
129-04324,2020-07-04 09:20:00,73.39,100.00
129-04324,2020-07-04 09:30:00,69.71,100.00
129-04324,2020-07-04 09:40:00,70.89,100.00
129-04324,2020-07-04 09:50:00,73.49,85.10
129-04324,2020-07-04 10:00:00,72.91,85.60
129-04324,2020-07-04 10:10:00,69.69,100.00
129-04324,2020-07-04 10:20:00,71.28,98.30
129-04324,2020-07-04 10:30:00,71.89,99.60
129-04324,2020-07-04 10:40:00,71.59,100.00
