tmc,tstamp,speed,cvalue
129-04324,2020-02-06 00:00:00,65.33,80.67
129-04324,2020-02-06 00:10:00,69.69,81.20
129-04324,2020-02-06 00:20:00,66.29,91.00
129-04324,2020-02-06 00:30:00,66.99,89.50
129-04324,2020-02-06 00:40:00,63.00,74.83
129-04324,2020-02-06 00:50:00,68.03,92.20
129-04324,2020-02-06 01:00:00,68.66,90.40
129-04324,2020-02-06 01:10:00,65.00,96.20
129-04324,2020-02-06 01:20:00,66.00,97.00
129-04324,2020-02-06 01:30:00,66.00,96.78
129-04324,2020-02-06 01:40:00,,
129-04324,2020-02-06 01:50:00,68.12,89.38
129-04324,2020-02-06 02:00:00,69.90,89.00
129-04324,2020-02-06 02:10:00,65.76,88.50
129-04324,2020-02-06 02:20:00,64.99,83.50
129-04324,2020-02-06 02:30:00,66.00,93.90
129-04324,2020-02-06 02:40:00,71.94,63.90
129-04324,2020-02-06 02:50:00,68.75,93.44
129-04324,2020-02-06 03:00:00,66.25,92.30
129-04324,2020-02-06 03:10:00,66.97,93.10
129-04324,2020-02-06 03:20:00,65.75,85.78
129-04324,2020-02-06 03:30:00,67.19,99.20
129-04324,2020-02-06 03:40:00,65.89,98.67
129-04324,2020-02-06 03:50:00,66.00,100.00
129-04324,2020-02-06 04:00:00,56.83,28.00
129-04324,2020-02-06 04:10:00,43.85,16.00
129-04324,2020-02-06 04:20:00,37.75,39.70
129-04324,2020-02-06 04:30:00,53.77,91.20
129-04324,2020-02-06 04:40:00,57.19,66.60
129-04324,2020-02-06 04:50:00,57.30,73.20
129-04324,2020-02-06 05:00:00,49.24,73.10
129-04324,2020-02-06 05:10:00,42.13,39.60
129-04324,2020-02-06 05:20:00,55.65,97.20
129-04324,2020-02-06 05:30:00,56.69,98.30
129-04324,2020-02-06 05:40:00,52.47,98.30
129-04324,2020-02-06 05:50:00,54.02,97.50
129-04324,2020-02-06 06:00:00,58.19,100.00
129-04324,2020-02-06 06:10:00,51.23,86.00
129-04324,2020-02-06 06:20:00,47.95,54.80
129-04324,2020-02-06 06:30:00,53.90,97.10
129-04324,2020-02-06 06:40:00,51.32,80.20
129-04324,2020-02-06 06:50:00,50.49,85.60
129-04324,2020-02-06 07:00:00,52.25,100.00
129-04324,2020-02-06 07:10:00,56.39,96.20
129-04324,2020-02-06 07:20:00,40.53,77.33
129-04324,2020-02-06 07:30:00,49.70,96.60
129-04324,2020-02-06 07:40:00,51.94,99.00
129-04324,2020-02-06 07:50:00,53.28,89.00
129-04324,2020-02-06 08:00:00,51.92,99.50
129-04324,2020-02-06 08:10:00,58.19,100.00
129-04324,2020-02-06 08:20:00,58.48,90.00
129-04324,2020-02-06 08:30:00,52.07,91.10
129-04324,2020-02-06 08:40:00,39.09,100.00
129-04324,2020-02-06 08:50:00,67.64,79.90
129-04324,2020-02-06 09:00:00,64.99,100.00
129-04324,2020-02-06 09:10:00,63.68,100.00
129-04324,2020-02-06 09:20:00,62.07,99.80
129-04324,2020-02-06 09:30:00,64.25,100.00
129-04324,2020-02-06 09:40:00,62.39,100.00
129-04324,2020-02-06 09:50:00,63.09,98.50
129-04324,2020-02-06 10:00:00,63.88,99.10
129-04324,2020-02-06 10:10:00,65.03,99.30
129-04324,2020-02-06 10:20:00,64.89,100.00
129-04324,2020-02-06 10:30:00,65.40,100.00
129-04324,2020-02-06 10:40:00,69.58,68.30
129-04324,2020-02-06 10:50:00,68.95,78.80
129-04324,2020-02-06 11:00:00,67.28,100.00
129-04324,2020-02-06 11:10:00,68.26,97.80
129-04324,2020-02-06 11:20:00,67.09,95.40
129-04324,2020-02-06 11:30:00,73.67,62.50
129-04324,2020-02-06 11:40:00,68.88,97.60
129-04324,2020-02-06 11:50:00,65.20,100.00
129-04324,2020-02-06 12:00:00,69.89,95.20
129-04324,2020-02-06 12:10:00,65.95,100.00
129-04324,2020-02-06 12:20:00,66.92,98.20
129-04324,2020-02-06 12:30:00,70.96,90.80
129-04324,2020-02-06 12:40:00,66.99,100.00
129-04324,2020-02-06 12:50:00,64.89,100.00
129-04324,2020-02-06 13:00:00,68.48,96.20
129-04324,2020-02-06 13:10:00,67.29,99.60
129-04324,2020-02-06 13:20:00,67.19,100.00
129-04324,2020-02-06 13:30:00,71.87,74.50
129-04324,2020-02-06 13:40:00,66.99,100.00
129-04324,2020-02-06 13:50:00,68.35,94.60
129-04324,2020-02-06 14:00:00,69.23,94.60
129-04324,2020-02-06 14:10:00,68.87,100.00
129-04324,2020-02-06 14:20:00,69.28,97.50
129-04324,2020-02-06 14:30:00,66.40,95.50
129-04324,2020-02-06 14:40:00,66.39,100.00
129-04324,2020-02-06 14:50:00,68.29,98.90
129-04324,2020-02-06 15:00:00,65.58,100.00
129-04324,2020-02-06 15:10:00,67.47,100.00
129-04324,2020-02-06 15:20:00,71.57,63.90
129-04324,2020-02-06 15:30:00,66.34,96.60
129-04324,2020-02-06 15:40:00,70.68,95.10
129-04324,2020-02-06 15:50:00,67.61,98.10
129-04324,2020-02-06 16:00:00,65.98,99.90
129-04324,2020-02-06 16:10:00,68.08,99.20
129-04324,2020-02-06 16:20:00,66.99,100.00
129-04324,2020-02-06 16:30:00,68.46,94.50
129-04324,2020-02-06 16:40:00,66.46,100.00
129-04324,2020-02-06 16:50:00,67.19,100.00
129-04324,2020-02-06 17:00:00,66.30,100.00
129-04324,2020-02-06 17:10:00,67.97,100.00
129-04324,2020-02-06 17:20:00,66.15,100.00
129-04324,2020-02-06 17:30:00,66.98,100.00
129-04324,2020-02-06 17:40:00,66.09,100.00
129-04324,2020-02-06 17:50:00,65.10,100.00
129-04324,2020-02-06 18:00:00,65.43,100.00
129-04324,2020-02-06 18:10:00,63.95,100.00
129-04324,2020-02-06 18:20:00,64.27,97.10
129-04324,2020-02-06 18:30:00,63.75,92.20
129-04324,2020-02-06 18:40:00,62.56,91.00
129-04324,2020-02-06 18:50:00,62.10,96.00
129-04324,2020-02-06 19:00:00,63.39,99.40
129-04324,2020-02-06 19:10:00,63.37,98.20
129-04324,2020-02-06 19:20:00,65.19,100.00
129-04324,2020-02-06 19:30:00,63.37,100.00
129-04324,2020-02-06 19:40:00,62.87,96.10
129-04324,2020-02-06 19:50:00,62.48,94.70
129-04324,2020-02-06 20:00:00,62.84,95.20
129-04324,2020-02-06 20:10:00,60.59,87.40
129-04324,2020-02-06 20:20:00,66.95,99.90
129-04324,2020-02-06 20:30:00,65.54,100.00
129-04324,2020-02-06 20:40:00,65.00,100.00
129-04324,2020-02-06 20:50:00,61.53,83.40
129-04324,2020-02-06 21:00:00,59.18,65.10
129-04324,2020-02-06 21:10:00,59.16,73.40
129-04324,2020-02-06 21:20:00,62.29,99.70
129-04324,2020-02-06 21:30:00,65.06,100.00
129-04324,2020-02-06 21:40:00,65.49,100.00
129-04324,2020-02-06 21:50:00,68.00,100.00
129-04324,2020-02-06 22:00:00,65.27,98.30
129-04324,2020-02-06 22:10:00,64.70,98.20
129-04324,2020-02-06 22:20:00,65.72,82.20
129-04324,2020-02-06 22:30:00,72.90,48.70
129-04324,2020-02-06 22:40:00,69.65,51.89
129-04324,2020-02-06 22:50:00,,
129-04324,2020-02-06 23:00:00,74.80,58.20
129-04324,2020-02-06 23:10:00,69.99,72.11
129-04324,2020-02-06 23:20:00,66.37,71.25
129-04324,2020-02-06 23:30:00,67.00,90.78
129-04324,2020-02-06 23:40:00,66.00,91.50
129-04324,2020-02-06 23:50:00,66.65,95.67
129-04322,2020-02-06 00:00:00,66.07,68.20
129-04322,2020-02-06 00:10:00,64.47,57.70
129-04322,2020-02-06 00:20:00,69.73,86.90
129-04322,2020-02-06 00:30:00,69.73,92.75
129-04322,2020-02-06 00:40:00,65.00,88.67
129-04322,2020-02-06 00:50:00,66.45,93.40
129-04322,2020-02-06 01:00:00,69.00,94.70
129-04322,2020-02-06 01:10:00,66.14,97.00
129-04322,2020-02-06 01:20:00,66.00,96.00
129-04322,2020-02-06 01:30:00,66.00,96.40
129-04322,2020-02-06 01:40:00,66.66,98.00
129-04322,2020-02-06 01:50:00,71.94,61.00
129-04322,2020-02-06 02:00:00,70.29,90.30
129-04322,2020-02-06 02:10:00,68.19,96.50
129-04322,2020-02-06 02:20:00,67.20,92.80
129-04322,2020-02-06 02:30:00,67.30,90.20
129-04322,2020-02-06 02:40:00,70.94,73.80
129-04322,2020-02-06 02:50:00,71.00,86.00
129-04322,2020-02-06 03:00:00,72.44,74.67
129-04322,2020-02-06 03:10:00,67.99,89.40
129-04322,2020-02-06 03:20:00,67.09,80.10
129-04322,2020-02-06 03:30:00,71.00,87.10
129-04322,2020-02-06 03:40:00,68.46,80.14
129-04322,2020-02-06 03:50:00,66.60,83.20
129-04322,2020-02-06 04:00:00,56.98,11.00
129-04322,2020-02-06 04:10:00,54.21,20.80
129-04322,2020-02-06 04:20:00,48.15,29.20
129-04322,2020-02-06 04:30:00,46.89,58.00
129-04322,2020-02-06 04:40:00,57.30,64.70
129-04322,2020-02-06 04:50:00,58.68,58.90
129-04322,2020-02-06 05:00:00,56.64,87.70
129-04322,2020-02-06 05:10:00,47.99,56.60
129-04322,2020-02-06 05:20:00,54.32,92.60
129-04322,2020-02-06 05:30:00,53.00,94.90
129-04322,2020-02-06 05:40:00,55.07,99.00
129-04322,2020-02-06 05:50:00,53.38,90.90
129-04322,2020-02-06 06:00:00,55.55,97.10
129-04322,2020-02-06 06:10:00,59.28,99.60
129-04322,2020-02-06 06:20:00,51.64,73.50
129-04322,2020-02-06 06:30:00,50.36,69.40
129-04322,2020-02-06 06:40:00,52.67,96.50
129-04322,2020-02-06 06:50:00,52.18,100.00
129-04322,2020-02-06 07:00:00,55.56,100.00
129-04322,2020-02-06 07:10:00,55.36,100.00
129-04322,2020-02-06 07:20:00,46.85,100.00
129-04322,2020-02-06 07:30:00,38.76,96.10
129-04322,2020-02-06 07:40:00,53.73,100.00
129-04322,2020-02-06 07:50:00,52.38,95.40
129-04322,2020-02-06 08:00:00,50.79,92.30
129-04322,2020-02-06 08:10:00,52.59,100.00
129-04322,2020-02-06 08:20:00,54.14,100.00
129-04322,2020-02-06 08:30:00,54.25,98.60
129-04322,2020-02-06 08:40:00,45.12,100.00
129-04322,2020-02-06 08:50:00,51.15,100.00
129-04322,2020-02-06 09:00:00,62.60,100.00
129-04322,2020-02-06 09:10:00,64.47,100.00
129-04322,2020-02-06 09:20:00,64.90,100.00
129-04322,2020-02-06 09:30:00,64.88,100.00
129-04322,2020-02-06 09:40:00,65.69,100.00
129-04322,2020-02-06 09:50:00,65.39,100.00
129-04322,2020-02-06 10:00:00,42.80,49.70
129-04322,2020-02-06 10:10:00,66.18,91.90
129-04322,2020-02-06 10:20:00,68.00,100.00
129-04322,2020-02-06 10:30:00,68.99,100.00
129-04322,2020-02-06 10:40:00,70.75,87.40
129-04322,2020-02-06 10:50:00,72.68,84.10
