tmc,tstamp,speed,cvalue
129-04920,2020-08-28 00:00:00,48.39,96.00
129-04920,2020-08-28 00:10:00,47.20,95.00
129-04920,2020-08-28 00:20:00,47.00,98.75
129-04920,2020-08-28 00:30:00,45.93,93.88
129-04920,2020-08-28 00:40:00,43.87,83.13
129-04920,2020-08-28 00:50:00,38.34,52.50
129-04920,2020-08-28 01:00:00,36.69,67.10
129-04920,2020-08-28 01:10:00,37.00,80.50
129-04920,2020-08-28 01:20:00,38.39,91.80
129-04920,2020-08-28 01:30:00,,
129-04920,2020-08-28 01:40:00,,
129-04920,2020-08-28 01:50:00,35.00,
129-04920,2020-08-28 02:00:00,36.11,94.33
129-04920,2020-08-28 02:10:00,39.00,95.50
129-04920,2020-08-28 02:20:00,40.00,95.50
129-04920,2020-08-28 02:30:00,40.25,98.63
129-04920,2020-08-28 02:40:00,42.00,96.00
129-04920,2020-08-28 02:50:00,42.00,97.00
129-04920,2020-08-28 03:00:00,42.00,99.00
129-04920,2020-08-28 03:10:00,45.00,87.50
129-04920,2020-08-28 03:20:00,43.98,96.50
129-04920,2020-08-28 03:30:00,47.28,86.10
129-04920,2020-08-28 03:40:00,49.72,83.89
129-04920,2020-08-28 03:50:00,42.00,83.50
129-04920,2020-08-28 04:00:00,42.00,82.67
129-04920,2020-08-28 04:10:00,37.00,64.67
129-04920,2020-08-28 04:20:00,,
129-04920,2020-08-28 04:30:00,53.00,76.00
129-04920,2020-08-28 04:40:00,54.79,43.20
129-04920,2020-08-28 04:50:00,40.65,70.80
129-04920,2020-08-28 05:00:00,26.90,82.60
129-04920,2020-08-28 05:10:00,43.95,94.00
129-04920,2020-08-28 05:20:00,39.11,95.78
129-04920,2020-08-28 05:30:00,44.62,72.29
129-04920,2020-08-28 05:40:00,46.65,62.60
129-04920,2020-08-28 05:50:00,46.35,81.40
129-04920,2020-08-28 06:00:00,47.26,91.70
129-04920,2020-08-28 06:10:00,50.63,81.80
129-04920,2020-08-28 06:20:00,50.08,74.70
129-04920,2020-08-28 06:30:00,50.03,99.80
129-04920,2020-08-28 06:40:00,49.08,95.60
129-04920,2020-08-28 06:50:00,46.36,97.70
129-04920,2020-08-28 07:00:00,49.59,96.10
129-04920,2020-08-28 07:10:00,46.67,95.50
129-04920,2020-08-28 07:20:00,49.37,93.80
129-04920,2020-08-28 07:30:00,47.99,97.80
129-04920,2020-08-28 07:40:00,51.11,85.90
129-04920,2020-08-28 07:50:00,44.21,94.00
129-04920,2020-08-28 08:00:00,47.59,97.80
129-04920,2020-08-28 08:10:00,50.36,94.70
129-04920,2020-08-28 08:20:00,50.58,96.40
129-04920,2020-08-28 08:30:00,48.04,94.40
129-04920,2020-08-28 08:40:00,51.42,77.80
129-04920,2020-08-28 08:50:00,51.57,96.70
129-04920,2020-08-28 09:00:00,49.78,94.10
129-04920,2020-08-28 09:10:00,51.09,99.90
129-04920,2020-08-28 09:20:00,49.69,97.70
129-04920,2020-08-28 09:30:00,50.98,97.80
129-04920,2020-08-28 09:40:00,51.01,93.30
129-04920,2020-08-28 09:50:00,52.00,95.00
129-04920,2020-08-28 10:00:00,50.85,96.90
129-04920,2020-08-28 10:10:00,47.69,96.40
129-04920,2020-08-28 10:20:00,51.93,89.50
129-04920,2020-08-28 10:30:00,50.83,88.50
129-04920,2020-08-28 10:40:00,48.38,90.80
129-04920,2020-08-28 10:50:00,50.17,91.00
129-04920,2020-08-28 11:00:00,48.18,99.20
129-04920,2020-08-28 11:10:00,48.59,99.50
129-04920,2020-08-28 11:20:00,47.59,99.00
129-04920,2020-08-28 11:30:00,47.67,98.10
129-04920,2020-08-28 11:40:00,47.54,96.80
129-04920,2020-08-28 11:50:00,55.30,51.00
129-04920,2020-08-28 12:00:00,50.06,98.00
129-04920,2020-08-28 12:10:00,48.43,99.00
129-04920,2020-08-28 12:20:00,46.47,100.00
129-04920,2020-08-28 12:30:00,46.80,98.90
129-04920,2020-08-28 12:40:00,46.90,99.60
129-04920,2020-08-28 12:50:00,37.21,80.20
129-04920,2020-08-28 13:00:00,47.59,93.80
129-04920,2020-08-28 13:10:00,50.57,84.30
129-04920,2020-08-28 13:20:00,51.49,81.90
129-04920,2020-08-28 13:30:00,51.84,76.50
129-04920,2020-08-28 13:40:00,55.44,61.10
129-04920,2020-08-28 13:50:00,47.46,95.40
129-04920,2020-08-28 14:00:00,43.85,99.70
129-04920,2020-08-28 14:10:00,48.59,99.60
129-04920,2020-08-28 14:20:00,51.07,90.40
129-04920,2020-08-28 14:30:00,48.77,90.80
129-04920,2020-08-28 14:40:00,51.41,79.70
129-04920,2020-08-28 14:50:00,50.61,86.30
129-04920,2020-08-28 15:00:00,52.55,85.00
129-04920,2020-08-28 15:10:00,48.40,97.00
129-04920,2020-08-28 15:20:00,50.10,96.20
129-04920,2020-08-28 15:30:00,48.76,81.00
129-04920,2020-08-28 15:40:00,51.27,94.10
129-04920,2020-08-28 15:50:00,50.52,87.80
129-04920,2020-08-28 16:00:00,48.97,88.40
129-04920,2020-08-28 16:10:00,50.88,96.40
129-04920,2020-08-28 16:20:00,50.39,98.80
129-04920,2020-08-28 16:30:00,49.86,99.00
129-04920,2020-08-28 16:40:00,52.20,96.70
