tmc,tstamp,speed
129P04124,2020-03-18 00:00:00,56.06,95.10
129P04124,2020-03-18 00:10:00,58.93,88.60
129P04124,2020-03-18 00:20:00,59.99,83.88
129P04124,2020-03-18 00:30:00,,
129P04124,2020-03-18 00:40:00,64.86,35.63
129P04124,2020-03-18 00:50:00,55.40,33.00
129P04124,2020-03-18 01:00:00,46.55,44.50
129P04124,2020-03-18 01:10:00,54.89,97.50
129P04124,2020-03-18 01:20:00,49.96,82.10
129P04124,2020-03-18 01:30:00,45.00,65.63
129P04124,2020-03-18 01:40:00,48.00,98.11
129P04124,2020-03-18 01:50:00,64.31,20.00
129P04124,2020-03-18 02:00:00,63.20,47.70
129P04124,2020-03-18 02:10:00,60.00,82.75
129P04124,2020-03-18 02:20:00,,
129P04124,2020-03-18 02:30:00,57.00,88.11
129P04124,2020-03-18 02:40:00,62.43,68.33
129P04124,2020-03-18 02:50:00,64.80,69.10
129P04124,2020-03-18 03:00:00,45.05,15.10
129P04124,2020-03-18 03:10:00,42.39,32.80
129P04124,2020-03-18 03:20:00,,
129P04124,2020-03-18 03:30:00,44.08,100.00
129P04124,2020-03-18 03:40:00,58.06,53.30
129P04124,2020-03-18 03:50:00,57.68,67.20
129P04124,2020-03-18 04:00:00,56.48,71.67
129P04124,2020-03-18 04:10:00,65.97,43.50
129P04124,2020-03-18 04:20:00,63.56,81.00
129P04124,2020-03-18 04:30:00,58.58,92.90
129P04124,2020-03-18 04:40:00,57.14,86.40
129P04124,2020-03-18 04:50:00,69.11,31.80
129P04124,2020-03-18 05:00:00,70.68,39.60
129P04124,2020-03-18 05:10:00,53.51,47.40
129P04124,2020-03-18 05:20:00,64.08,67.30
129P04124,2020-03-18 05:30:00,63.11,85.00
129P04124,2020-03-18 05:40:00,62.98,90.40
129P04124,2020-03-18 05:50:00,55.88,91.00
129P04124,2020-03-18 06:00:00,61.56,95.20
129P04124,2020-03-18 06:10:00,58.85,93.20
129P04124,2020-03-18 06:20:00,59.06,96.30
129P04124,2020-03-18 06:30:00,60.93,93.10
129P04124,2020-03-18 06:40:00,55.67,100.00
129P04124,2020-03-18 06:50:00,57.11,100.00
129P04124,2020-03-18 07:00:00,60.78,91.00
129P04124,2020-03-18 07:10:00,62.38,81.70
129P04124,2020-03-18 07:20:00,62.99,89.70
129P04124,2020-03-18 07:30:00,63.18,92.00
129P04124,2020-03-18 07:40:00,62.24,91.60
129P04124,2020-03-18 07:50:00,59.47,100.00
129P04124,2020-03-18 08:00:00,62.25,97.80
129P04124,2020-03-18 08:10:00,60.77,99.90
129P04124,2020-03-18 08:20:00,59.38,99.40
129P04124,2020-03-18 08:30:00,61.08,98.30
129P04124,2020-03-18 08:40:00,61.24,98.90
129P04124,2020-03-18 08:50:00,54.99,100.00
129P04124,2020-03-18 09:00:00,64.27,79.90
129P04124,2020-03-18 09:10:00,62.67,81.00
129P04124,2020-03-18 09:20:00,56.96,95.90
129P04124,2020-03-18 09:30:00,58.07,95.20
129P04124,2020-03-18 09:40:00,60.99,99.80
129P04124,2020-03-18 09:50:00,62.76,90.40
129P04124,2020-03-18 10:00:00,59.16,98.90
129P04124,2020-03-18 10:10:00,56.61,98.60
129P04124,2020-03-18 10:20:00,59.29,100.00
129P04124,2020-03-18 10:30:00,55.65,100.00
129P04124,2020-03-18 10:40:00,58.42,97.60
129P04124,2020-03-18 10:50:00,54.78,100.00
129P04124,2020-03-18 11:00:00,55.16,100.00
129P04124,2020-03-18 11:10:00,56.06,100.00
129P04124,2020-03-18 11:20:00,55.06,99.60
129P04124,2020-03-18 11:30:00,59.24,73.80
129P04124,2020-03-18 11:40:00,58.55,90.30
129P04124,2020-03-18 11:50:00,55.61,99.60
129P04124,2020-03-18 12:00:00,60.39,100.00
129P04124,2020-03-18 12:10:00,55.20,97.20
129P04124,2020-03-18 12:20:00,57.56,100.00
129P04124,2020-03-18 12:30:00,58.68,100.00
129P04124,2020-03-18 12:40:00,57.55,100.00
129P04124,2020-03-18 12:50:00,62.30,100.00
129P04124,2020-03-18 13:00:00,60.35,100.00
129P04124,2020-03-18 13:10:00,60.44,95.90
129P04124,2020-03-18 13:20:00,58.59,99.40
129P04124,2020-03-18 13:30:00,57.78,98.30
129P04124,2020-03-18 13:40:00,55.88,93.80
129P04124,2020-03-18 13:50:00,58.78,100.00
129P04124,2020-03-18 14:00:00,61.74,100.00
129P04124,2020-03-18 14:10:00,58.92,97.70
129P04124,2020-03-18 14:20:00,59.19,95.50
129P04124,2020-03-18 14:30:00,53.23,100.00
129P04124,2020-03-18 14:40:00,55.39,90.60
129P04124,2020-03-18 14:50:00,54.76,97.20
129P04124,2020-03-18 15:00:00,53.68,100.00
129P04124,2020-03-18 15:10:00,55.65,100.00
129P04124,2020-03-18 15:20:00,56.33,100.00
129P04124,2020-03-18 15:30:00,57.66,100.00
129P04124,2020-03-18 15:40:00,55.75,96.70
129P04124,2020-03-18 15:50:00,55.99,99.60
129P04124,2020-03-18 16:00:00,59.63,96.70
129P04124,2020-03-18 16:10:00,57.73,98.30
129P04124,2020-03-18 16:20:00,58.68,94.80
129P04124,2020-03-18 16:30:00,59.49,97.90
129P04124,2020-03-18 16:40:00,56.90,96.20
129P04124,2020-03-18 16:50:00,59.87,98.70
129P04124,2020-03-18 17:00:00,60.08,100.00
129P04124,2020-03-18 17:10:00,58.28,100.00
129P04124,2020-03-18 17:20:00,57.09,100.00
129P04124,2020-03-18 17:30:00,60.78,98.50
129P04124,2020-03-18 17:40:00,55.89,75.70
129P04124,2020-03-18 17:50:00,60.74,96.50
129P04124,2020-03-18 18:00:00,62.88,79.00
129P04124,2020-03-18 18:10:00,62.41,85.30
129P04124,2020-03-18 18:20:00,57.15,76.20
129P04124,2020-03-18 18:30:00,42.51,63.40
129P04124,2020-03-18 18:40:00,37.52,82.80
129P04124,2020-03-18 18:50:00,34.21,49.40
129P04124,2020-03-18 19:00:00,31.42,86.60
129P04124,2020-03-18 19:10:00,49.01,85.10
129P04124,2020-03-18 19:20:00,60.10,32.90
129P04124,2020-03-18 19:30:00,61.35,49.70
129P04124,2020-03-18 19:40:00,57.65,84.50
129P04124,2020-03-18 19:50:00,56.68,97.40
129P04124,2020-03-18 20:00:00,57.54,92.30
129P04124,2020-03-18 20:10:00,57.94,93.70
129P04124,2020-03-18 20:20:00,55.56,96.70
129P04124,2020-03-18 20:30:00,53.00,99.80
129P04124,2020-03-18 20:40:00,58.00,87.60
129P04124,2020-03-18 20:50:00,56.04,97.60
129P04124,2020-03-18 21:00:00,55.75,97.60
129P04124,2020-03-18 21:10:00,58.08,80.60
129P04124,2020-03-18 21:20:00,62.17,70.60
129P04124,2020-03-18 21:30:00,51.39,65.50
129P04124,2020-03-18 21:40:00,54.16,90.20
129P04124,2020-03-18 21:50:00,60.44,68.60
129P04124,2020-03-18 22:00:00,55.17,100.00
129P04124,2020-03-18 22:10:00,52.54,100.00
129P04124,2020-03-18 22:20:00,51.14,100.00
129P04124,2020-03-18 22:30:00,59.52,77.00
129P04124,2020-03-18 22:40:00,61.59,78.44
129P04124,2020-03-18 22:50:00,57.67,89.80
129P04124,2020-03-18 23:00:00,61.40,52.70
129P04124,2020-03-18 23:10:00,61.07,95.40
129P04124,2020-03-18 23:20:00,59.01,90.20
129P04124,2020-03-18 23:30:00,53.91,71.50
129P04124,2020-03-18 23:40:00,56.67,88.10
129P04124,2020-03-18 23:50:00,56.19,89.89
129P04123,2020-03-18 00:00:00,60.00,96.57
129P04123,2020-03-18 00:10:00,60.00,95.60
129P04123,2020-03-18 00:20:00,59.10,99.90
129P04123,2020-03-18 00:30:00,59.00,100.00
129P04123,2020-03-18 00:40:00,63.00,61.67
129P04123,2020-03-18 00:50:00,62.62,74.63
129P04123,2020-03-18 01:00:00,58.96,95.60
129P04123,2020-03-18 01:10:00,55.07,69.10
129P04123,2020-03-18 01:20:00,54.00,63.10
129P04123,2020-03-18 01:30:00,54.00,72.50
129P04123,2020-03-18 01:40:00,67.00,99.44
129P04123,2020-03-18 01:50:00,65.69,22.17
129P04123,2020-03-18 02:00:00,78.95,8.11
129P04123,2020-03-18 02:10:00,81.00,41.00
129P04123,2020-03-18 02:20:00,,
129P04123,2020-03-18 02:30:00,79.00,
129P04123,2020-03-18 02:40:00,79.20,76.20
129P04123,2020-03-18 02:50:00,77.79,76.30
129P04123,2020-03-18 03:00:00,72.21,18.70
129P04123,2020-03-18 03:10:00,64.35,31.20
129P04123,2020-03-18 03:20:00,56.75,38.75
129P04123,2020-03-18 03:30:00,65.42,77.20
129P04123,2020-03-18 03:40:00,70.52,26.00
129P04123,2020-03-18 03:50:00,53.62,97.75
129P04123,2020-03-18 04:00:00,58.74,69.33
129P04123,2020-03-18 04:10:00,70.76,51.30
129P04123,2020-03-18 04:20:00,59.07,82.50
129P04123,2020-03-18 04:30:00,58.96,91.60
129P04123,2020-03-18 04:40:00,50.48,42.30
129P04123,2020-03-18 04:50:00,67.96,19.60
129P04123,2020-03-18 05:00:00,65.77,59.00
129P04123,2020-03-18 05:10:00,57.58,93.00
129P04123,2020-03-18 05:20:00,66.04,93.00
129P04123,2020-03-18 05:30:00,70.00,84.30
129P04123,2020-03-18 05:40:00,56.89,77.30
129P04123,2020-03-18 05:50:00,58.94,93.40
129P04123,2020-03-18 06:00:00,64.19,92.50
129P04123,2020-03-18 06:10:00,58.63,76.40
129P04123,2020-03-18 06:20:00,62.26,98.80
129P04123,2020-03-18 06:30:00,58.69,95.80
129P04123,2020-03-18 06:40:00,56.09,100.00
129P04123,2020-03-18 06:50:00,55.14,100.00
129P04123,2020-03-18 07:00:00,63.84,87.80
129P04123,2020-03-18 07:10:00,55.33,100.00
129P04123,2020-03-18 07:20:00,57.33,100.00
129P04123,2020-03-18 07:30:00,53.85,99.20
129P04123,2020-03-18 07:40:00,55.45,97.90
129P04123,2020-03-18 07:50:00,58.78,86.70
129P04123,2020-03-18 08:00:00,55.62,100.00
129P04123,2020-03-18 08:10:00,56.94,100.00
129P04123,2020-03-18 08:20:00,57.29,99.20
129P04123,2020-03-18 08:30:00,58.17,98.20
129P04123,2020-03-18 08:40:00,59.71,98.40
129P04123,2020-03-18 08:50:00,52.60,100.00
129P04123,2020-03-18 09:00:00,59.55,95.90
129P04123,2020-03-18 09:10:00,59.70,89.70
129P04123,2020-03-18 09:20:00,55.04,96.70
129P04123,2020-03-18 09:30:00,55.57,93.60
129P04123,2020-03-18 09:40:00,55.57,100.00
129P04123,2020-03-18 09:50:00,58.21,78.70
129P04123,2020-03-18 10:00:00,54.95,94.40
129P04123,2020-03-18 10:10:00,49.17,64.30
129P04123,2020-03-18 10:20:00,55.25,93.10
129P04123,2020-03-18 10:30:00,52.62,89.10
129P04123,2020-03-18 10:40:00,53.88,95.00
129P04123,2020-03-18 10:50:00,52.69,99.20
129P04123,2020-03-18 11:00:00,50.98,100.00
129P04123,2020-03-18 11:10:00,55.77,98.00
129P04123,2020-03-18 11:20:00,50.46,96.50
129P04123,2020-03-18 11:30:00,46.36,79.00
129P04123,2020-03-18 11:40:00,58.33,96.40
129P04123,2020-03-18 11:50:00,53.00,100.00
129P04123,2020-03-18 12:00:00,50.80,100.00
129P04123,2020-03-18 12:10:00,52.02,92.90
129P04123,2020-03-18 12:20:00,56.14,83.10
129P04123,2020-03-18 12:30:00,57.33,97.50
129P04123,2020-03-18 12:40:00,56.22,100.00
129P04123,2020-03-18 12:50:00,56.23,100.00
129P04123,2020-03-18 13:00:00,55.05,100.00
129P04123,2020-03-18 13:10:00,54.89,98.90
129P04123,2020-03-18 13:20:00,55.05,100.00
129P04123,2020-03-18 13:30:00,55.20,95.40
129P04123,2020-03-18 13:40:00,53.03,94.40
129P04123,2020-03-18 13:50:00,49.14,100.00
129P04123,2020-03-18 14:00:00,48.15,99.70
129P04123,2020-03-18 14:10:00,52.31,99.20
129P04123,2020-03-18 14:20:00,49.88,100.00
129P04123,2020-03-18 14:30:00,51.80,100.00
129P04123,2020-03-18 14:40:00,49.58,99.90
129P04123,2020-03-18 14:50:00,53.60,99.60
129P04123,2020-03-18 15:00:00,50.18,100.00
129P04123,2020-03-18 15:10:00,54.72,99.10
129P04123,2020-03-18 15:20:00,53.46,100.00
129P04123,2020-03-18 15:30:00,54.05,100.00
129P04123,2020-03-18 15:40:00,52.19,99.80
129P04123,2020-03-18 15:50:00,52.57,100.00
129P04123,2020-03-18 16:00:00,57.95,81.10
129P04123,2020-03-18 16:10:00,50.48,99.00
129P04123,2020-03-18 16:20:00,48.69,98.40
129P04123,2020-03-18 16:30:00,54.40,98.50
129P04123,2020-03-18 16:40:00,53.01,100.00
129P04123,2020-03-18 16:50:00,56.48,100.00
129P04123,2020-03-18 17:00:00,55.50,98.40
129P04123,2020-03-18 17:10:00,50.93,100.00
129P04123,2020-03-18 17:20:00,49.05,100.00
129P04123,2020-03-18 17:30:00,51.06,100.00
129P04123,2020-03-18 17:40:00,46.62,94.20
129P04123,2020-03-18 17:50:00,51.78,94.40
129P04123,2020-03-18 18:00:00,57.39,61.00
129P04123,2020-03-18 18:10:00,58.17,62.60
129P04123,2020-03-18 18:20:00,61.08,70.10
129P04123,2020-03-18 18:30:00,25.64,85.13
129P04123,2020-03-18 18:40:00,10.83,100.00
129P04123,2020-03-18 18:50:00,5.83,85.30
129P04123,2020-03-18 19:00:00,7.89,77.60
129P04123,2020-03-18 19:10:00,43.43,81.10
129P04123,2020-03-18 19:20:00,56.99,25.80
129P04123,2020-03-18 19:30:00,54.75,55.60
129P04123,2020-03-18 19:40:00,54.23,82.00
129P04123,2020-03-18 19:50:00,53.78,95.40
129P04123,2020-03-18 20:00:00,53.07,91.80
129P04123,2020-03-18 20:10:00,57.51,84.40
129P04123,2020-03-18 20:20:00,57.58,100.00
129P04123,2020-03-18 20:30:00,53.93,99.90
129P04123,2020-03-18 20:40:00,55.50,98.40
129P04123,2020-03-18 20:50:00,51.72,86.50
129P04123,2020-03-18 21:00:00,54.08,100.00
129P04123,2020-03-18 21:10:00,56.90,78.10
129P04123,2020-03-18 21:20:00,64.98,25.90
129P04123,2020-03-18 21:30:00,60.06,96.70
129P04123,2020-03-18 21:40:00,61.00,86.80
129P04123,2020-03-18 21:50:00,60.67,93.44
129P04123,2020-03-18 22:00:00,57.88,100.00
129P04123,2020-03-18 22:10:00,54.86,100.00
129P04123,2020-03-18 22:20:00,53.00,100.00
129P04123,2020-03-18 22:30:00,66.27,42.00
129P04123,2020-03-18 22:40:00,63.73,57.20
129P04123,2020-03-18 22:50:00,53.55,100.00
129P04123,2020-03-18 23:00:00,51.48,88.10
129P04123,2020-03-18 23:10:00,58.76,97.70
129P04123,2020-03-18 23:20:00,61.15,81.60
129P04123,2020-03-18 23:30:00,59.00,87.90
129P04123,2020-03-18 23:40:00,55.67,96.00
129P04123,2020-03-18 23:50:00,50.51,65.90
129P04122,2020-03-18 00:00:00,60.14,96.57
129P04122,2020-03-18 00:10:00,61.00,95.60
129P04122,2020-03-18 00:20:00,59.19,99.90
129P04122,2020-03-18 00:30:00,59.00,100.00
129P04122,2020-03-18 00:40:00,63.00,61.67
129P04122,2020-03-18 00:50:00,62.23,74.63
129P04122,2020-03-18 01:00:00,58.56,95.60
129P04122,2020-03-18 01:10:00,55.39,69.10
129P04122,2020-03-18 01:20:00,55.00,63.10
129P04122,2020-03-18 01:30:00,55.00,72.50
129P04122,2020-03-18 01:40:00,67.00,99.44
129P04122,2020-03-18 01:50:00,65.69,22.17
129P04122,2020-03-18 02:00:00,78.95,8.11
129P04122,2020-03-18 02:10:00,81.00,41.00
129P04122,2020-03-18 02:20:00,,
129P04122,2020-03-18 02:30:00,79.00,
129P04122,2020-03-18 02:40:00,80.80,76.20
129P04122,2020-03-18 02:50:00,79.09,76.30
129P04122,2020-03-18 03:00:00,73.49,18.70
129P04122,2020-03-18 03:10:00,64.95,31.20
129P04122,2020-03-18 03:20:00,57.58,38.75
129P04122,2020-03-18 03:30:00,65.57,77.20
129P04122,2020-03-18 03:40:00,70.69,26.00
129P04122,2020-03-18 03:50:00,55.00,97.75
129P04122,2020-03-18 04:00:00,60.37,69.33
129P04122,2020-03-18 04:10:00,70.76,51.30
129P04122,2020-03-18 04:20:00,61.00,82.50
129P04122,2020-03-18 04:30:00,61.00,91.60
129P04122,2020-03-18 04:40:00,51.28,42.30
129P04122,2020-03-18 04:50:00,65.43,19.60
129P04122,2020-03-18 05:00:00,65.77,59.00
129P04122,2020-03-18 05:10:00,62.14,93.00
129P04122,2020-03-18 05:20:00,68.89,93.00
129P04122,2020-03-18 05:30:00,71.00,84.30
129P04122,2020-03-18 05:40:00,58.48,77.30
129P04122,2020-03-18 05:50:00,61.36,93.40
129P04122,2020-03-18 06:00:00,62.35,92.50
129P04122,2020-03-18 06:10:00,61.14,76.40
129P04122,2020-03-18 06:20:00,58.11,98.80
129P04122,2020-03-18 06:30:00,61.95,95.80
129P04122,2020-03-18 06:40:00,55.48,100.00
129P04122,2020-03-18 06:50:00,56.69,100.00
129P04122,2020-03-18 07:00:00,59.57,87.80
129P04122,2020-03-18 07:10:00,56.56,100.00
129P04122,2020-03-18 07:20:00,54.18,100.00
129P04122,2020-03-18 07:30:00,54.88,99.20
129P04122,2020-03-18 07:40:00,56.97,97.90
129P04122,2020-03-18 07:50:00,59.55,86.70
129P04122,2020-03-18 08:00:00,62.18,100.00
129P04122,2020-03-18 08:10:00,57.56,100.00
129P04122,2020-03-18 08:20:00,58.29,99.20
129P04122,2020-03-18 08:30:00,55.59,98.20
129P04122,2020-03-18 08:40:00,59.08,98.40
129P04122,2020-03-18 08:50:00,60.14,100.00
129P04122,2020-03-18 09:00:00,57.67,95.90
129P04122,2020-03-18 09:10:00,59.58,89.70
129P04122,2020-03-18 09:20:00,54.62,96.70
129P04122,2020-03-18 09:30:00,57.18,93.60
129P04122,2020-03-18 09:40:00,57.29,100.00
129P04122,2020-03-18 09:50:00,62.90,78.70
129P04122,2020-03-18 10:00:00,57.17,94.40
129P04122,2020-03-18 10:10:00,52.07,64.30
129P04122,2020-03-18 10:20:00,53.39,93.10
129P04122,2020-03-18 10:30:00,53.87,89.10
129P04122,2020-03-18 10:40:00,55.86,95.00
129P04122,2020-03-18 10:50:00,53.39,99.20
129P04122,2020-03-18 11:00:00,53.40,100.00
129P04122,2020-03-18 11:10:00,56.40,98.00
129P04122,2020-03-18 11:20:00,43.83,96.50
129P04122,2020-03-18 11:30:00,36.50,79.00
129P04122,2020-03-18 11:40:00,58.44,96.40
129P04122,2020-03-18 11:50:00,54.27,100.00
129P04122,2020-03-18 12:00:00,51.32,100.00
129P04122,2020-03-18 12:10:00,57.55,92.90
129P04122,2020-03-18 12:20:00,59.57,83.10
129P04122,2020-03-18 12:30:00,62.99,97.50
129P04122,2020-03-18 12:40:00,59.75,100.00
129P04122,2020-03-18 12:50:00,57.17,100.00
129P04122,2020-03-18 13:00:00,55.17,100.00
129P04122,2020-03-18 13:10:00,56.48,98.90
129P04122,2020-03-18 13:20:00,57.48,100.00
129P04122,2020-03-18 13:30:00,53.81,95.40
129P04122,2020-03-18 13:40:00,57.43,94.40
129P04122,2020-03-18 13:50:00,53.24,100.00
129P04122,2020-03-18 14:00:00,50.37,99.70
129P04122,2020-03-18 14:10:00,52.25,99.20
129P04122,2020-03-18 14:20:00,51.40,100.00
129P04122,2020-03-18 14:30:00,55.14,100.00
129P04122,2020-03-18 14:40:00,43.94,99.90
129P04122,2020-03-18 14:50:00,49.64,99.60
129P04122,2020-03-18 15:00:00,52.47,100.00
129P04122,2020-03-18 15:10:00,54.61,99.10
129P04122,2020-03-18 15:20:00,53.74,100.00
129P04122,2020-03-18 15:30:00,52.78,100.00
129P04122,2020-03-18 15:40:00,55.27,99.80
129P04122,2020-03-18 15:50:00,54.17,100.00
129P04122,2020-03-18 16:00:00,58.63,81.10
129P04122,2020-03-18 16:10:00,50.75,99.00
129P04122,2020-03-18 16:20:00,51.10,98.40
129P04122,2020-03-18 16:30:00,56.96,98.50
129P04122,2020-03-18 16:40:00,53.01,100.00
129P04122,2020-03-18 16:50:00,55.76,100.00
129P04122,2020-03-18 17:00:00,53.48,98.40
129P04122,2020-03-18 17:10:00,52.71,100.00
129P04122,2020-03-18 17:20:00,54.49,100.00
129P04122,2020-03-18 17:30:00,54.45,100.00
129P04122,2020-03-18 17:40:00,49.61,94.20
129P04122,2020-03-18 17:50:00,52.18,94.40
129P04122,2020-03-18 18:00:00,55.64,61.00
129P04122,2020-03-18 18:10:00,59.17,62.60
129P04122,2020-03-18 18:20:00,60.55,70.10
129P04122,2020-03-18 18:30:00,51.43,85.13
129P04122,2020-03-18 18:40:00,38.82,100.00
129P04122,2020-03-18 18:50:00,15.71,85.30
129P04122,2020-03-18 19:00:00,15.47,77.60
129P04122,2020-03-18 19:10:00,38.18,81.10
129P04122,2020-03-18 19:20:00,57.48,25.80
129P04122,2020-03-18 19:30:00,55.38,55.60
129P04122,2020-03-18 19:40:00,55.07,82.00
129P04122,2020-03-18 19:50:00,54.36,95.40
129P04122,2020-03-18 20:00:00,53.67,91.80
129P04122,2020-03-18 20:10:00,58.57,84.40
129P04122,2020-03-18 20:20:00,59.68,100.00
129P04122,2020-03-18 20:30:00,57.34,99.90
129P04122,2020-03-18 20:40:00,58.33,98.40
129P04122,2020-03-18 20:50:00,46.57,86.50
129P04122,2020-03-18 21:00:00,56.70,100.00
129P04122,2020-03-18 21:10:00,57.78,78.10
129P04122,2020-03-18 21:20:00,65.57,25.90
129P04122,2020-03-18 21:30:00,62.83,96.70
129P04122,2020-03-18 21:40:00,61.00,86.80
129P04122,2020-03-18 21:50:00,59.85,93.44
129P04122,2020-03-18 22:00:00,52.00,100.00
129P04122,2020-03-18 22:10:00,57.30,100.00
129P04122,2020-03-18 22:20:00,56.10,100.00
129P04122,2020-03-18 22:30:00,68.07,42.00
129P04122,2020-03-18 22:40:00,63.73,57.20
129P04122,2020-03-18 22:50:00,55.54,100.00
129P04122,2020-03-18 23:00:00,56.99,88.10
129P04122,2020-03-18 23:10:00,60.11,97.70
129P04122,2020-03-18 23:20:00,65.00,81.60
129P04122,2020-03-18 23:30:00,65.00,87.90
129P04122,2020-03-18 23:40:00,65.00,96.00
129P04122,2020-03-18 23:50:00,54.35,65.90
129P04121,2020-03-18 00:00:00,49.37,38.17
129P04121,2020-03-18 00:10:00,36.00,18.50
129P04121,2020-03-18 00:20:00,50.93,60.88
129P04121,2020-03-18 00:30:00,,
129P04121,2020-03-18 00:40:00,63.00,56.78
129P04121,2020-03-18 00:50:00,63.00,82.50
129P04121,2020-03-18 01:00:00,,
129P04121,2020-03-18 01:10:00,63.00,
129P04121,2020-03-18 01:20:00,63.00,
129P04121,2020-03-18 01:30:00,63.00,
129P04121,2020-03-18 01:40:00,66.58,100.00
129P04121,2020-03-18 01:50:00,69.00,99.20
129P04121,2020-03-18 02:00:00,78.73,31.56
129P04121,2020-03-18 02:10:00,,
129P04121,2020-03-18 02:20:00,80.00,
129P04121,2020-03-18 02:30:00,80.00,
129P04121,2020-03-18 02:40:00,80.00,
129P04121,2020-03-18 02:50:00,80.00,
129P04121,2020-03-18 03:00:00,79.60,
129P04121,2020-03-18 03:10:00,79.00,
129P04121,2020-03-18 03:20:00,72.90,
129P04121,2020-03-18 03:30:00,67.00,100.00
129P04121,2020-03-18 03:40:00,73.00,75.67
129P04121,2020-03-18 03:50:00,,
129P04121,2020-03-18 04:00:00,70.66,97.33
129P04121,2020-03-18 04:10:00,68.29,87.90
129P04121,2020-03-18 04:20:00,61.00,36.00
129P04121,2020-03-18 04:30:00,57.25,53.50
129P04121,2020-03-18 04:40:00,50.69,36.22
129P04121,2020-03-18 04:50:00,71.96,37.25
129P04121,2020-03-18 05:00:00,64.62,80.80
129P04121,2020-03-18 05:10:00,60.87,95.60
129P04121,2020-03-18 05:20:00,68.89,66.70
129P04121,2020-03-18 05:30:00,65.72,63.60
129P04121,2020-03-18 05:40:00,58.16,51.90
129P04121,2020-03-18 05:50:00,61.05,89.10
129P04121,2020-03-18 06:00:00,61.18,99.70
129P04121,2020-03-18 06:10:00,53.84,100.00
129P04121,2020-03-18 06:20:00,52.80,100.00
129P04121,2020-03-18 06:30:00,52.29,100.00
129P04121,2020-03-18 06:40:00,50.20,100.00
129P04121,2020-03-18 06:50:00,53.21,100.00
129P04121,2020-03-18 07:00:00,51.94,100.00
129P04121,2020-03-18 07:10:00,54.55,100.00
129P04121,2020-03-18 07:20:00,54.14,95.50
129P04121,2020-03-18 07:30:00,45.01,60.67
129P04121,2020-03-18 07:40:00,14.48,91.75
129P04121,2020-03-18 07:50:00,52.25,86.40
129P04121,2020-03-18 08:00:00,59.61,68.00
129P04121,2020-03-18 08:10:00,55.90,86.30
129P04121,2020-03-18 08:20:00,57.98,89.40
129P04121,2020-03-18 08:30:00,47.65,90.60
129P04121,2020-03-18 08:40:00,55.04,77.30
129P04121,2020-03-18 08:50:00,54.53,86.50
129P04121,2020-03-18 09:00:00,54.47,95.50
129P04121,2020-03-18 09:10:00,56.29,87.40
129P04121,2020-03-18 09:20:00,52.64,81.30
129P04121,2020-03-18 09:30:00,53.43,87.80
129P04121,2020-03-18 09:40:00,49.73,93.90
129P04121,2020-03-18 09:50:00,64.51,43.50
129P04121,2020-03-18 10:00:00,51.63,79.90
129P04121,2020-03-18 10:10:00,50.46,65.70
129P04121,2020-03-18 10:20:00,53.10,90.60
129P04121,2020-03-18 10:30:00,52.59,90.30
129P04121,2020-03-18 10:40:00,54.67,86.40
129P04121,2020-03-18 10:50:00,53.40,91.40
129P04121,2020-03-18 11:00:00,51.16,92.40
129P04121,2020-03-18 11:10:00,53.52,90.50
129P04121,2020-03-18 11:20:00,50.40,56.30
129P04121,2020-03-18 11:30:00,49.63,77.50
129P04121,2020-03-18 11:40:00,57.14,55.20
129P04121,2020-03-18 11:50:00,53.67,88.90
129P04121,2020-03-18 12:00:00,50.00,97.80
129P04121,2020-03-18 12:10:00,52.61,77.00
129P04121,2020-03-18 12:20:00,54.79,97.00
129P04121,2020-03-18 12:30:00,57.74,37.70
129P04121,2020-03-18 12:40:00,58.11,61.20
129P04121,2020-03-18 12:50:00,53.13,72.70
129P04121,2020-03-18 13:00:00,54.57,92.10
129P04121,2020-03-18 13:10:00,55.78,91.90
129P04121,2020-03-18 13:20:00,56.18,99.10
129P04121,2020-03-18 13:30:00,51.72,92.90
129P04121,2020-03-18 13:40:00,53.34,88.50
129P04121,2020-03-18 13:50:00,50.57,85.90
129P04121,2020-03-18 14:00:00,51.55,97.50
129P04121,2020-03-18 14:10:00,50.07,97.20
129P04121,2020-03-18 14:20:00,49.83,99.60
129P04121,2020-03-18 14:30:00,48.17,100.00
129P04121,2020-03-18 14:40:00,40.17,73.17
129P04121,2020-03-18 14:50:00,47.59,91.30
129P04121,2020-03-18 15:00:00,47.48,93.70
129P04121,2020-03-18 15:10:00,51.05,76.30
129P04121,2020-03-18 15:20:00,52.06,66.80
129P04121,2020-03-18 15:30:00,52.07,81.30
129P04121,2020-03-18 15:40:00,49.85,97.20
129P04121,2020-03-18 15:50:00,53.44,86.40
129P04121,2020-03-18 16:00:00,59.40,48.60
129P04121,2020-03-18 16:10:00,49.04,74.90
129P04121,2020-03-18 16:20:00,48.49,87.40
129P04121,2020-03-18 16:30:00,47.49,90.30
129P04121,2020-03-18 16:40:00,54.06,93.00
129P04121,2020-03-18 16:50:00,54.67,85.80
129P04121,2020-03-18 17:00:00,51.77,97.80
129P04121,2020-03-18 17:10:00,53.64,93.60
129P04121,2020-03-18 17:20:00,52.60,96.40
129P04121,2020-03-18 17:30:00,49.12,67.40
129P04121,2020-03-18 17:40:00,49.50,81.00
129P04121,2020-03-18 17:50:00,51.28,98.00
129P04121,2020-03-18 18:00:00,53.38,85.50
