tmc,tstamp,speed,cvalue
129-04249,2020-03-26 00:00:00,69.01,59.40
129-04249,2020-03-26 00:10:00,57.21,34.70
129-04249,2020-03-26 00:20:00,62.00,95.33
129-04249,2020-03-26 00:30:00,62.00,98.40
129-04249,2020-03-26 00:40:00,62.90,99.60
129-04249,2020-03-26 00:50:00,62.66,98.50
129-04249,2020-03-26 01:00:00,62.00,99.88
129-04249,2020-03-26 01:10:00,60.00,94.00
129-04249,2020-03-26 01:20:00,61.79,99.50
129-04249,2020-03-26 01:30:00,62.70,99.10
129-04249,2020-03-26 01:40:00,63.00,99.00
129-04249,2020-03-26 01:50:00,63.56,96.71
129-04249,2020-03-26 02:00:00,59.61,84.50
129-04249,2020-03-26 02:10:00,64.10,83.80
129-04249,2020-03-26 02:20:00,64.28,96.50
129-04249,2020-03-26 02:30:00,64.49,96.20
129-04249,2020-03-26 02:40:00,63.87,98.40
129-04249,2020-03-26 02:50:00,69.13,59.50
129-04249,2020-03-26 03:00:00,71.00,51.10
129-04249,2020-03-26 03:10:00,60.80,48.60
129-04249,2020-03-26 03:20:00,64.47,91.30
129-04249,2020-03-26 03:30:00,65.15,91.50
129-04249,2020-03-26 03:40:00,71.21,42.50
129-04249,2020-03-26 03:50:00,71.62,64.40
129-04249,2020-03-26 04:00:00,73.00,67.00
129-04249,2020-03-26 04:10:00,70.06,72.67
129-04249,2020-03-26 04:20:00,70.54,81.90
129-04249,2020-03-26 04:30:00,64.05,49.40
129-04249,2020-03-26 04:40:00,66.45,85.00
129-04249,2020-03-26 04:50:00,67.49,99.50
129-04249,2020-03-26 05:00:00,68.07,95.00
129-04249,2020-03-26 05:10:00,69.13,83.60
129-04249,2020-03-26 05:20:00,72.70,100.00
129-04249,2020-03-26 05:30:00,72.88,100.00
129-04249,2020-03-26 05:40:00,71.79,100.00
129-04249,2020-03-26 05:50:00,72.29,100.00
129-04249,2020-03-26 06:00:00,72.18,100.00
129-04249,2020-03-26 06:10:00,70.76,100.00
129-04249,2020-03-26 06:20:00,68.87,100.00
129-04249,2020-03-26 06:30:00,72.87,100.00
129-04249,2020-03-26 06:40:00,71.59,99.30
129-04249,2020-03-26 06:50:00,72.38,100.00
129-04249,2020-03-26 07:00:00,69.57,100.00
129-04249,2020-03-26 07:10:00,69.88,100.00
129-04249,2020-03-26 07:20:00,67.48,99.40
129-04249,2020-03-26 07:30:00,67.04,100.00
129-04249,2020-03-26 07:40:00,66.26,99.80
129-04249,2020-03-26 07:50:00,68.89,100.00
129-04249,2020-03-26 08:00:00,67.98,100.00
