tmc,tstamp,speed,cvalue
129-04249,2020-04-13 00:00:00,62.39,64.90
129-04249,2020-04-13 00:10:00,79.10,29.80
129-04249,2020-04-13 00:20:00,63.00,62.00
129-04249,2020-04-13 00:30:00,63.00,60.83
129-04249,2020-04-13 00:40:00,,
129-04249,2020-04-13 00:50:00,,
129-04249,2020-04-13 01:00:00,64.00,65.00
129-04249,2020-04-13 01:10:00,64.00,99.38
129-04249,2020-04-13 01:20:00,62.00,93.00
129-04249,2020-04-13 01:30:00,66.37,61.40
129-04249,2020-04-13 01:40:00,69.12,56.90
129-04249,2020-04-13 01:50:00,62.00,65.75
129-04249,2020-04-13 02:00:00,,
129-04249,2020-04-13 02:10:00,59.00,56.00
129-04249,2020-04-13 02:20:00,59.79,62.70
129-04249,2020-04-13 02:30:00,60.00,97.17
129-04249,2020-04-13 02:40:00,63.00,89.14
129-04249,2020-04-13 02:50:00,63.40,85.20
129-04249,2020-04-13 03:00:00,62.55,73.20
129-04249,2020-04-13 03:10:00,56.63,65.50
129-04249,2020-04-13 03:20:00,60.00,95.75
129-04249,2020-04-13 03:30:00,62.94,80.90
129-04249,2020-04-13 03:40:00,69.40,33.90
129-04249,2020-04-13 03:50:00,62.50,97.80
129-04249,2020-04-13 04:00:00,44.29,85.14
129-04249,2020-04-13 04:10:00,25.79,38.22
129-04249,2020-04-13 04:20:00,66.00,86.90
129-04249,2020-04-13 04:30:00,68.33,72.80
129-04249,2020-04-13 04:40:00,71.57,69.70
129-04249,2020-04-13 04:50:00,67.40,93.70
129-04249,2020-04-13 05:00:00,67.19,95.60
129-04249,2020-04-13 05:10:00,71.46,85.70
129-04249,2020-04-13 05:20:00,69.88,87.60
129-04249,2020-04-13 05:30:00,72.13,80.30
129-04249,2020-04-13 05:40:00,69.42,89.80
129-04249,2020-04-13 05:50:00,71.56,100.00
129-04249,2020-04-13 06:00:00,70.98,100.00
129-04249,2020-04-13 06:10:00,70.98,100.00
129-04249,2020-04-13 06:20:00,68.67,100.00
129-04249,2020-04-13 06:30:00,65.50,100.00
129-04249,2020-04-13 06:40:00,68.08,100.00
