tmc,tstamp,speed,cvalue
129-05866,2020-08-24 00:00:00,,
129-05866,2020-08-24 00:10:00,,
129-05866,2020-08-24 00:20:00,,
129-05866,2020-08-24 00:30:00,,
129-05866,2020-08-24 00:40:00,,
129-05866,2020-08-24 00:50:00,,
129-05866,2020-08-24 01:00:00,,
129-05866,2020-08-24 01:10:00,,
129-05866,2020-08-24 01:20:00,,
129-05866,2020-08-24 01:30:00,,
129-05866,2020-08-24 01:40:00,,
129-05866,2020-08-24 01:50:00,,
129-05866,2020-08-24 02:00:00,,
129-05866,2020-08-24 02:10:00,,
129-05866,2020-08-24 02:20:00,,
129-05866,2020-08-24 02:30:00,,
129-05866,2020-08-24 02:40:00,,
129-05866,2020-08-24 02:50:00,,
129-05866,2020-08-24 03:00:00,,
129-05866,2020-08-24 03:10:00,,
129-05866,2020-08-24 03:20:00,14.00,
129-05866,2020-08-24 03:30:00,15.34,
129-05866,2020-08-24 03:40:00,16.19,
129-05866,2020-08-24 03:50:00,17.00,
129-05866,2020-08-24 04:00:00,17.00,
129-05866,2020-08-24 04:10:00,53.37,92.40
129-05866,2020-08-24 04:20:00,55.41,86.20
129-05866,2020-08-24 04:30:00,58.00,85.38
129-05866,2020-08-24 04:40:00,63.00,34.00
129-05866,2020-08-24 04:50:00,61.36,64.80
129-05866,2020-08-24 05:00:00,57.68,89.90
129-05866,2020-08-24 05:10:00,56.06,79.33
129-05866,2020-08-24 05:20:00,57.79,60.70
129-05866,2020-08-24 05:30:00,56.46,57.80
129-05866,2020-08-24 05:40:00,52.80,79.70
129-05866,2020-08-24 05:50:00,53.98,92.80
129-05866,2020-08-24 06:00:00,57.47,95.70
129-05866,2020-08-24 06:10:00,58.53,50.40
129-05866,2020-08-24 06:20:00,59.67,68.40
129-05866,2020-08-24 06:30:00,59.29,83.60
129-05866,2020-08-24 06:40:00,58.49,97.00
129-05866,2020-08-24 06:50:00,57.55,94.20
129-05866,2020-08-24 07:00:00,52.38,93.30
129-05866,2020-08-24 07:10:00,57.30,99.00
129-05866,2020-08-24 07:20:00,57.07,86.50
129-05866,2020-08-24 07:30:00,57.56,94.20
129-05866,2020-08-24 07:40:00,54.56,95.00
129-05866,2020-08-24 07:50:00,59.27,97.20
129-05866,2020-08-24 08:00:00,59.18,97.70
129-05866,2020-08-24 08:10:00,55.88,96.10
129-05866,2020-08-24 08:20:00,58.77,95.20
129-05866,2020-08-24 08:30:00,56.97,94.00
129-05866,2020-08-24 08:40:00,57.37,95.20
129-05866,2020-08-24 08:50:00,55.42,91.40
129-05866,2020-08-24 09:00:00,57.45,95.90
129-05866,2020-08-24 09:10:00,60.19,91.00
129-05866,2020-08-24 09:20:00,57.84,91.40
129-05866,2020-08-24 09:30:00,57.38,94.90
129-05866,2020-08-24 09:40:00,57.45,97.30
129-05866,2020-08-24 09:50:00,55.33,99.00
129-05866,2020-08-24 10:00:00,54.44,99.90
129-05866,2020-08-24 10:10:00,60.24,84.60
129-05866,2020-08-24 10:20:00,59.29,84.20
129-05866,2020-08-24 10:30:00,58.42,72.10
129-05866,2020-08-24 10:40:00,55.96,93.10
129-05866,2020-08-24 10:50:00,57.69,96.20
129-05866,2020-08-24 11:00:00,59.47,99.80
129-05866,2020-08-24 11:10:00,56.60,98.10
129-05866,2020-08-24 11:20:00,56.18,99.20
129-05866,2020-08-24 11:30:00,59.97,93.50
129-05866,2020-08-24 11:40:00,55.68,99.60
129-05866,2020-08-24 11:50:00,58.24,100.00
129-05866,2020-08-24 12:00:00,56.70,95.80
129-05866,2020-08-24 12:10:00,56.29,98.20
129-05866,2020-08-24 12:20:00,56.61,98.30
129-05866,2020-08-24 12:30:00,54.86,91.10
129-05866,2020-08-24 12:40:00,54.14,92.70
129-05866,2020-08-24 12:50:00,56.69,100.00
129-05866,2020-08-24 13:00:00,56.08,99.50
129-05866,2020-08-24 13:10:00,57.08,100.00
129-05866,2020-08-24 13:20:00,54.36,100.00
129-05866,2020-08-24 13:30:00,58.58,96.00
129-05866,2020-08-24 13:40:00,52.63,94.20
129-05866,2020-08-24 13:50:00,54.89,98.90
129-05866,2020-08-24 14:00:00,53.56,99.00
129-05866,2020-08-24 14:10:00,56.06,99.30
129-05866,2020-08-24 14:20:00,57.08,95.10
129-05866,2020-08-24 14:30:00,52.17,98.70
129-05866,2020-08-24 14:40:00,53.98,99.70
129-05866,2020-08-24 14:50:00,50.77,98.20
129-05866,2020-08-24 15:00:00,52.19,99.10
129-05866,2020-08-24 15:10:00,54.01,100.00
129-05866,2020-08-24 15:20:00,50.91,100.00
129-05866,2020-08-24 15:30:00,54.83,99.60
129-05866,2020-08-24 15:40:00,47.80,99.60
129-05866,2020-08-24 15:50:00,39.35,97.40
129-05866,2020-08-24 16:00:00,47.14,94.20
129-05866,2020-08-24 16:10:00,53.06,89.30
129-05866,2020-08-24 16:20:00,49.18,96.20
129-05866,2020-08-24 16:30:00,54.74,94.20
129-05866,2020-08-24 16:40:00,55.39,83.70
129-05866,2020-08-24 16:50:00,53.77,94.00
129-05866,2020-08-24 17:00:00,57.58,80.20
129-05866,2020-08-24 17:10:00,55.12,96.20
129-05866,2020-08-24 17:20:00,54.77,99.80
129-05866,2020-08-24 17:30:00,53.17,97.70
129-05866,2020-08-24 17:40:00,56.93,98.40
129-05866,2020-08-24 17:50:00,57.68,75.50
129-05866,2020-08-24 18:00:00,60.05,82.00
129-05866,2020-08-24 18:10:00,58.92,89.10
129-05866,2020-08-24 18:20:00,56.93,88.40
129-05866,2020-08-24 18:30:00,56.39,90.40
129-05866,2020-08-24 18:40:00,59.14,81.80
129-05866,2020-08-24 18:50:00,56.42,90.40
129-05866,2020-08-24 19:00:00,59.59,93.30
129-05866,2020-08-24 19:10:00,60.84,65.25
129-05866,2020-08-24 19:20:00,62.70,82.90
129-05866,2020-08-24 19:30:00,58.26,98.50
129-05866,2020-08-24 19:40:00,60.78,99.10
129-05866,2020-08-24 19:50:00,55.78,93.80
129-05866,2020-08-24 20:00:00,51.57,91.60
129-05866,2020-08-24 20:10:00,47.72,79.30
129-05866,2020-08-24 20:20:00,59.27,67.40
129-05866,2020-08-24 20:30:00,,
129-05866,2020-08-24 20:40:00,,
129-05866,2020-08-24 20:50:00,50.58,
129-05866,2020-08-24 21:00:00,49.59,
129-05866,2020-08-24 21:10:00,48.00,
129-05866,2020-08-24 21:20:00,48.00,
129-05866,2020-08-24 21:30:00,48.87,
129-05866,2020-08-24 21:40:00,,
129-05866,2020-08-24 21:50:00,,
129-05866,2020-08-24 22:00:00,,
129-05866,2020-08-24 22:10:00,,
129-05866,2020-08-24 22:20:00,,
129-05866,2020-08-24 22:30:00,,
129-05866,2020-08-24 22:40:00,53.00,100.00
129-05866,2020-08-24 22:50:00,53.00,100.00
129-05866,2020-08-24 23:00:00,,
129-05866,2020-08-24 23:10:00,,
129-05866,2020-08-24 23:20:00,,
129-05866,2020-08-24 23:30:00,,
129-05866,2020-08-24 23:40:00,,
129-05866,2020-08-24 23:50:00,,
129N05867,2020-08-24 00:00:00,59.00,
129N05867,2020-08-24 00:10:00,,
129N05867,2020-08-24 00:20:00,,
129N05867,2020-08-24 00:30:00,,
129N05867,2020-08-24 00:40:00,,
129N05867,2020-08-24 00:50:00,,
129N05867,2020-08-24 01:00:00,,
129N05867,2020-08-24 01:10:00,,
129N05867,2020-08-24 01:20:00,,
129N05867,2020-08-24 01:30:00,,
129N05867,2020-08-24 01:40:00,,
129N05867,2020-08-24 01:50:00,,
129N05867,2020-08-24 02:00:00,,
129N05867,2020-08-24 02:10:00,,
129N05867,2020-08-24 02:20:00,,
129N05867,2020-08-24 02:30:00,,
129N05867,2020-08-24 02:40:00,,
129N05867,2020-08-24 02:50:00,,
129N05867,2020-08-24 03:00:00,,
129N05867,2020-08-24 03:10:00,,
129N05867,2020-08-24 03:20:00,,
129N05867,2020-08-24 03:30:00,,
129N05867,2020-08-24 03:40:00,,
129N05867,2020-08-24 03:50:00,,
129N05867,2020-08-24 04:00:00,,
129N05867,2020-08-24 04:10:00,61.00,100.00
129N05867,2020-08-24 04:20:00,64.57,71.00
129N05867,2020-08-24 04:30:00,67.16,73.50
129N05867,2020-08-24 04:40:00,70.00,48.00
129N05867,2020-08-24 04:50:00,69.45,67.50
129N05867,2020-08-24 05:00:00,73.71,48.00
129N05867,2020-08-24 05:10:00,63.33,40.33
129N05867,2020-08-24 05:20:00,72.97,29.60
129N05867,2020-08-24 05:30:00,82.59,20.20
129N05867,2020-08-24 05:40:00,65.10,57.67
129N05867,2020-08-24 05:50:00,62.00,56.78
129N05867,2020-08-24 06:00:00,75.69,78.75
129N05867,2020-08-24 06:10:00,71.96,93.20
129N05867,2020-08-24 06:20:00,69.76,83.90
129N05867,2020-08-24 06:30:00,80.80,22.60
129N05867,2020-08-24 06:40:00,63.41,56.10
129N05867,2020-08-24 06:50:00,65.13,95.70
129N05867,2020-08-24 07:00:00,68.62,100.00
129N05867,2020-08-24 07:10:00,65.79,100.00
129N05867,2020-08-24 07:20:00,70.18,85.20
129N05867,2020-08-24 07:30:00,69.20,92.50
129N05867,2020-08-24 07:40:00,70.04,82.30
129N05867,2020-08-24 07:50:00,67.91,90.80
