tmc,tstamp,speed,cvalue
129+13227,2020-12-21 00:00:00,60.20,90.00
129+13227,2020-12-21 00:10:00,61.00,90.00
129+13227,2020-12-21 00:20:00,60.80,90.00
129+13227,2020-12-21 00:30:00,60.50,90.00
129+13227,2020-12-21 00:40:00,60.00,90.00
129+13227,2020-12-21 00:50:00,58.20,90.00
129+13227,2020-12-21 01:00:00,58.90,90.00
129+13227,2020-12-21 01:10:00,59.00,90.00
129+13227,2020-12-21 01:20:00,59.00,90.00
129+13227,2020-12-21 01:30:00,59.00,90.00
129+13227,2020-12-21 01:40:00,59.00,90.00
129+13227,2020-12-21 01:50:00,59.00,90.00
129+13227,2020-12-21 02:00:00,59.00,90.00
129+13227,2020-12-21 02:10:00,59.00,90.00
129+13227,2020-12-21 02:20:00,59.00,90.00
129+13227,2020-12-21 02:30:00,59.80,90.00
129+13227,2020-12-21 02:40:00,60.00,90.00
129+13227,2020-12-21 02:50:00,60.00,90.00
129+13227,2020-12-21 03:00:00,60.00,90.00
129+13227,2020-12-21 03:10:00,60.00,90.00
129+13227,2020-12-21 03:20:00,60.00,90.00
129+13227,2020-12-21 03:30:00,60.00,90.00
129+13227,2020-12-21 03:40:00,,
129+13227,2020-12-21 03:50:00,,
129+13227,2020-12-21 04:00:00,58.00,95.63
129+13227,2020-12-21 04:10:00,58.00,90.00
129+13227,2020-12-21 04:20:00,58.00,90.00
129+13227,2020-12-21 04:30:00,59.48,90.00
129+13227,2020-12-21 04:40:00,61.30,90.00
129+13227,2020-12-21 04:50:00,55.92,74.90
129+13227,2020-12-21 05:00:00,56.26,80.60
129+13227,2020-12-21 05:10:00,61.75,88.50
129+13227,2020-12-21 05:20:00,62.10,90.00
129+13227,2020-12-21 05:30:00,62.00,90.00
129+13227,2020-12-21 05:40:00,62.00,90.00
129+13227,2020-12-21 05:50:00,62.00,89.50
129+13227,2020-12-21 06:00:00,60.92,82.20
129+13227,2020-12-21 06:10:00,55.38,82.00
129+13227,2020-12-21 06:20:00,58.78,88.50
129+13227,2020-12-21 06:30:00,63.42,87.50
129+13227,2020-12-21 06:40:00,63.53,83.00
129+13227,2020-12-21 06:50:00,62.09,81.50
129+13227,2020-12-21 07:00:00,61.68,82.50
129+13227,2020-12-21 07:10:00,60.57,79.00
129+13227,2020-12-21 07:20:00,61.55,88.70
