tmc,tstamp,speed,cvalue
129-04601,2020-06-02 00:00:00,66.38,55.90
129-04601,2020-06-02 00:10:00,60.43,55.90
129-04601,2020-06-02 00:20:00,55.80,44.60
129-04601,2020-06-02 00:30:00,63.42,54.90
129-04601,2020-06-02 00:40:00,65.87,87.40
129-04601,2020-06-02 00:50:00,56.70,71.80
129-04601,2020-06-02 01:00:00,57.00,78.60
129-04601,2020-06-02 01:10:00,64.50,69.00
129-04601,2020-06-02 01:20:00,55.05,66.30
129-04601,2020-06-02 01:30:00,56.46,80.20
129-04601,2020-06-02 01:40:00,56.43,85.90
129-04601,2020-06-02 01:50:00,57.38,80.50
129-04601,2020-06-02 02:00:00,60.28,85.14
129-04601,2020-06-02 02:10:00,66.12,39.80
129-04601,2020-06-02 02:20:00,62.53,77.40
129-04601,2020-06-02 02:30:00,56.61,80.33
129-04601,2020-06-02 02:40:00,61.12,92.50
129-04601,2020-06-02 02:50:00,61.14,65.80
129-04601,2020-06-02 03:00:00,69.25,27.75
129-04601,2020-06-02 03:10:00,53.22,42.89
129-04601,2020-06-02 03:20:00,57.53,93.40
129-04601,2020-06-02 03:30:00,55.76,78.00
129-04601,2020-06-02 03:40:00,55.58,87.80
129-04601,2020-06-02 03:50:00,59.09,73.50
129-04601,2020-06-02 04:00:00,59.58,84.80
129-04601,2020-06-02 04:10:00,66.22,38.10
129-04601,2020-06-02 04:20:00,65.20,67.90
129-04601,2020-06-02 04:30:00,55.55,52.50
129-04601,2020-06-02 04:40:00,62.99,98.00
129-04601,2020-06-02 04:50:00,57.32,60.60
129-04601,2020-06-02 05:00:00,63.42,75.70
129-04601,2020-06-02 05:10:00,62.33,94.00
129-04601,2020-06-02 05:20:00,64.30,73.40
129-04601,2020-06-02 05:30:00,64.64,89.80
129-04601,2020-06-02 05:40:00,63.07,98.50
129-04601,2020-06-02 05:50:00,64.78,99.10
129-04601,2020-06-02 06:00:00,64.33,96.90
129-04601,2020-06-02 06:10:00,62.88,100.00
129-04601,2020-06-02 06:20:00,62.14,99.20
129-04601,2020-06-02 06:30:00,64.38,100.00
129-04601,2020-06-02 06:40:00,68.09,84.80
129-04601,2020-06-02 06:50:00,65.35,98.30
129-04601,2020-06-02 07:00:00,66.38,95.70
129-04601,2020-06-02 07:10:00,66.18,100.00
129-04601,2020-06-02 07:20:00,64.07,98.90
129-04601,2020-06-02 07:30:00,61.02,98.70
129-04601,2020-06-02 07:40:00,65.16,94.50
129-04601,2020-06-02 07:50:00,62.71,98.70
129-04601,2020-06-02 08:00:00,63.78,100.00
129-04601,2020-06-02 08:10:00,64.29,100.00
129-04601,2020-06-02 08:20:00,59.35,100.00
129-04601,2020-06-02 08:30:00,62.55,100.00
129-04601,2020-06-02 08:40:00,60.15,100.00
129-04601,2020-06-02 08:50:00,56.58,100.00
129-04601,2020-06-02 09:00:00,57.98,100.00
129-04601,2020-06-02 09:10:00,58.07,99.80
129-04601,2020-06-02 09:20:00,58.73,100.00
129-04601,2020-06-02 09:30:00,56.09,100.00
129-04601,2020-06-02 09:40:00,56.76,100.00
129-04601,2020-06-02 09:50:00,58.83,100.00
129-04601,2020-06-02 10:00:00,57.45,100.00
129-04601,2020-06-02 10:10:00,63.87,89.00
129-04601,2020-06-02 10:20:00,58.36,97.20
129-04601,2020-06-02 10:30:00,56.85,100.00
129-04601,2020-06-02 10:40:00,55.65,100.00
129-04601,2020-06-02 10:50:00,55.57,100.00
129-04601,2020-06-02 11:00:00,56.88,100.00
129-04601,2020-06-02 11:10:00,59.33,100.00
129-04601,2020-06-02 11:20:00,66.70,63.40
129-04601,2020-06-02 11:30:00,56.77,100.00
129-04601,2020-06-02 11:40:00,57.40,100.00
129-04601,2020-06-02 11:50:00,58.67,100.00
129-04601,2020-06-02 12:00:00,58.96,100.00
129-04601,2020-06-02 12:10:00,58.52,100.00
129-04601,2020-06-02 12:20:00,59.24,100.00
129-04601,2020-06-02 12:30:00,56.86,100.00
129-04601,2020-06-02 12:40:00,59.14,100.00
129-04601,2020-06-02 12:50:00,58.83,90.70
129-04601,2020-06-02 13:00:00,58.26,100.00
129-04601,2020-06-02 13:10:00,56.64,100.00
129-04601,2020-06-02 13:20:00,58.48,100.00
129-04601,2020-06-02 13:30:00,57.00,100.00
129-04601,2020-06-02 13:40:00,60.14,100.00
129-04601,2020-06-02 13:50:00,57.76,100.00
129-04601,2020-06-02 14:00:00,56.97,99.60
129-04601,2020-06-02 14:10:00,61.29,100.00
129-04601,2020-06-02 14:20:00,58.29,100.00
129-04601,2020-06-02 14:30:00,59.25,100.00
129-04601,2020-06-02 14:40:00,60.19,100.00
129-04601,2020-06-02 14:50:00,61.39,100.00
129-04601,2020-06-02 15:00:00,59.46,100.00
129-04601,2020-06-02 15:10:00,61.34,100.00
129-04601,2020-06-02 15:20:00,58.69,100.00
129-04601,2020-06-02 15:30:00,60.85,100.00
129-04601,2020-06-02 15:40:00,61.37,100.00
129-04601,2020-06-02 15:50:00,61.67,100.00
129-04601,2020-06-02 16:00:00,60.98,100.00
129-04601,2020-06-02 16:10:00,61.49,100.00
129-04601,2020-06-02 16:20:00,62.68,100.00
129-04601,2020-06-02 16:30:00,58.96,100.00
129-04601,2020-06-02 16:40:00,58.30,100.00
