tmc,tstamp,speed,cvalue
129+04460,2020-07-23 00:00:00,,
129+04460,2020-07-23 00:10:00,,
129+04460,2020-07-23 00:20:00,,
129+04460,2020-07-23 00:30:00,,
129+04460,2020-07-23 00:40:00,,
129+04460,2020-07-23 00:50:00,79.30,89.20
129+04460,2020-07-23 01:00:00,80.00,99.00
129+04460,2020-07-23 01:10:00,,
129+04460,2020-07-23 01:20:00,,
129+04460,2020-07-23 01:30:00,,
129+04460,2020-07-23 01:40:00,,
129+04460,2020-07-23 01:50:00,76.00,
129+04460,2020-07-23 02:00:00,74.01,86.70
129+04460,2020-07-23 02:10:00,66.43,41.83
129+04460,2020-07-23 02:20:00,76.20,73.40
129+04460,2020-07-23 02:30:00,76.00,83.50
129+04460,2020-07-23 02:40:00,,
129+04460,2020-07-23 02:50:00,78.00,68.60
129+04460,2020-07-23 03:00:00,78.00,89.67
129+04460,2020-07-23 03:10:00,,
129+04460,2020-07-23 03:20:00,,
129+04460,2020-07-23 03:30:00,,
129+04460,2020-07-23 03:40:00,,
129+04460,2020-07-23 03:50:00,68.00,94.33
129+04460,2020-07-23 04:00:00,68.84,98.00
129+04460,2020-07-23 04:10:00,49.13,36.11
129+04460,2020-07-23 04:20:00,65.00,89.50
129+04460,2020-07-23 04:30:00,69.00,81.89
129+04460,2020-07-23 04:40:00,69.00,86.00
129+04460,2020-07-23 04:50:00,72.33,65.67
129+04460,2020-07-23 05:00:00,76.77,51.50
129+04460,2020-07-23 05:10:00,73.72,77.10
129+04460,2020-07-23 05:20:00,70.00,80.75
129+04460,2020-07-23 05:30:00,73.22,91.00
129+04460,2020-07-23 05:40:00,72.36,81.70
129+04460,2020-07-23 05:50:00,73.49,98.00
129+04460,2020-07-23 06:00:00,75.44,78.60
129+04460,2020-07-23 06:10:00,73.08,91.10
129+04460,2020-07-23 06:20:00,69.79,100.00
129+04460,2020-07-23 06:30:00,70.97,98.60
129+04460,2020-07-23 06:40:00,70.84,97.30
129+04460,2020-07-23 06:50:00,70.67,100.00
129+04460,2020-07-23 07:00:00,69.99,100.00
129+04460,2020-07-23 07:10:00,70.00,100.00
129+04460,2020-07-23 07:20:00,68.00,86.70
129+04460,2020-07-23 07:30:00,68.67,95.00
129+04460,2020-07-23 07:40:00,72.28,80.40
129+04460,2020-07-23 07:50:00,71.10,100.00
129+04460,2020-07-23 08:00:00,74.07,75.20
129+04460,2020-07-23 08:10:00,74.34,86.00
129+04460,2020-07-23 08:20:00,70.26,99.80
129+04460,2020-07-23 08:30:00,68.15,96.20
129+04460,2020-07-23 08:40:00,66.38,100.00
129+04460,2020-07-23 08:50:00,68.48,92.30
129+04460,2020-07-23 09:00:00,70.49,100.00
129+04460,2020-07-23 09:10:00,67.98,100.00
129+04460,2020-07-23 09:20:00,69.59,100.00
129+04460,2020-07-23 09:30:00,67.84,100.00
129+04460,2020-07-23 09:40:00,69.49,97.80
129+04460,2020-07-23 09:50:00,69.29,97.40
129+04460,2020-07-23 10:00:00,69.99,96.30
129+04460,2020-07-23 10:10:00,69.88,94.60
129+04460,2020-07-23 10:20:00,72.65,81.80
129+04460,2020-07-23 10:30:00,69.62,88.22
129+04460,2020-07-23 10:40:00,70.08,95.50
129+04460,2020-07-23 10:50:00,67.62,100.00
129+04460,2020-07-23 11:00:00,68.00,100.00
129+04460,2020-07-23 11:10:00,70.99,85.60
129+04460,2020-07-23 11:20:00,73.56,61.00
129+04460,2020-07-23 11:30:00,68.78,95.70
129+04460,2020-07-23 11:40:00,68.99,98.60
129+04460,2020-07-23 11:50:00,70.38,96.20
129+04460,2020-07-23 12:00:00,70.18,98.40
129+04460,2020-07-23 12:10:00,69.98,92.80
129+04460,2020-07-23 12:20:00,68.08,99.80
129+04460,2020-07-23 12:30:00,69.03,96.90
129+04460,2020-07-23 12:40:00,67.79,100.00
129+04460,2020-07-23 12:50:00,66.30,100.00
129+04460,2020-07-23 13:00:00,66.99,99.20
129+04460,2020-07-23 13:10:00,68.59,100.00
129+04460,2020-07-23 13:20:00,70.18,97.10
129+04460,2020-07-23 13:30:00,70.98,90.40
129+04460,2020-07-23 13:40:00,68.39,100.00
129+04460,2020-07-23 13:50:00,70.00,100.00
129+04460,2020-07-23 14:00:00,68.19,100.00
129+04460,2020-07-23 14:10:00,67.66,100.00
129+04460,2020-07-23 14:20:00,67.48,100.00
129+04460,2020-07-23 14:30:00,69.59,97.90
129+04460,2020-07-23 14:40:00,68.00,100.00
129+04460,2020-07-23 14:50:00,66.00,100.00
129+04460,2020-07-23 15:00:00,66.79,100.00
129+04460,2020-07-23 15:10:00,66.99,100.00
129+04460,2020-07-23 15:20:00,70.29,91.10
129+04460,2020-07-23 15:30:00,69.60,100.00
129+04460,2020-07-23 15:40:00,67.88,100.00
129+04460,2020-07-23 15:50:00,68.89,97.70
129+04460,2020-07-23 16:00:00,69.43,91.30
129+04460,2020-07-23 16:10:00,71.39,90.70
129+04460,2020-07-23 16:20:00,69.30,98.33
129+04460,2020-07-23 16:30:00,70.87,90.00
129+04460,2020-07-23 16:40:00,70.72,91.33
129+04460,2020-07-23 16:50:00,78.27,44.70
129+04460,2020-07-23 17:00:00,71.17,98.50
129+04460,2020-07-23 17:10:00,70.00,100.00
129+04460,2020-07-23 17:20:00,69.14,100.00
129+04460,2020-07-23 17:30:00,69.44,100.00
129+04460,2020-07-23 17:40:00,70.00,100.00
129+04460,2020-07-23 17:50:00,70.00,100.00
129+04460,2020-07-23 18:00:00,81.00,40.33
129+04460,2020-07-23 18:10:00,81.00,21.43
129+04460,2020-07-23 18:20:00,,
129+04460,2020-07-23 18:30:00,,
129+04460,2020-07-23 18:40:00,,
129+04460,2020-07-23 18:50:00,,
129+04460,2020-07-23 19:00:00,,
129+04460,2020-07-23 19:10:00,72.00,100.00
129+04460,2020-07-23 19:20:00,72.00,100.00
129+04460,2020-07-23 19:30:00,,
129+04460,2020-07-23 19:40:00,,
129+04460,2020-07-23 19:50:00,70.16,100.00
129+04460,2020-07-23 20:00:00,69.75,100.00
129+04460,2020-07-23 20:10:00,67.19,98.30
129+04460,2020-07-23 20:20:00,68.24,100.00
129+04460,2020-07-23 20:30:00,,
129+04460,2020-07-23 20:40:00,,
129+04460,2020-07-23 20:50:00,,
129+04460,2020-07-23 21:00:00,73.68,75.00
129+04460,2020-07-23 21:10:00,67.06,77.00
129+04460,2020-07-23 21:20:00,65.40,80.00
129+04460,2020-07-23 21:30:00,65.00,89.22
129+04460,2020-07-23 21:40:00,,
129+04460,2020-07-23 21:50:00,,
129+04460,2020-07-23 22:00:00,,
129+04460,2020-07-23 22:10:00,,
129+04460,2020-07-23 22:20:00,,
129+04460,2020-07-23 22:30:00,68.00,100.00
129+04460,2020-07-23 22:40:00,68.16,100.00
129+04460,2020-07-23 22:50:00,,
129+04460,2020-07-23 23:00:00,,
129+04460,2020-07-23 23:10:00,,
129+04460,2020-07-23 23:20:00,,
129+04460,2020-07-23 23:30:00,,
129+04460,2020-07-23 23:40:00,,
129+04460,2020-07-23 23:50:00,,
129P04462,2020-07-23 00:00:00,63.00,89.00
129P04462,2020-07-23 00:10:00,,
129P04462,2020-07-23 00:20:00,70.00,
129P04462,2020-07-23 00:30:00,70.00,
129P04462,2020-07-23 00:40:00,70.00,
129P04462,2020-07-23 00:50:00,70.00,
129P04462,2020-07-23 01:00:00,68.59,
129P04462,2020-07-23 01:10:00,66.94,
129P04462,2020-07-23 01:20:00,63.00,
129P04462,2020-07-23 01:30:00,60.87,
129P04462,2020-07-23 01:40:00,59.80,
129P04462,2020-07-23 01:50:00,59.00,
129P04462,2020-07-23 02:00:00,61.44,100.00
129P04462,2020-07-23 02:10:00,63.00,100.00
129P04462,2020-07-23 02:20:00,73.00,63.00
129P04462,2020-07-23 02:30:00,73.00,78.25
129P04462,2020-07-23 02:40:00,,
129P04462,2020-07-23 02:50:00,75.88,61.00
