tmc,tstamp,speed,cvalue
129-04421,2020-08-20 00:00:00,56.70,48.10
129-04421,2020-08-20 00:10:00,51.77,96.70
129-04421,2020-08-20 00:20:00,51.00,95.00
129-04421,2020-08-20 00:30:00,48.77,80.20
129-04421,2020-08-20 00:40:00,51.34,83.40
129-04421,2020-08-20 00:50:00,62.00,17.50
129-04421,2020-08-20 01:00:00,56.00,61.50
129-04421,2020-08-20 01:10:00,55.37,71.22
129-04421,2020-08-20 01:20:00,50.00,79.40
129-04421,2020-08-20 01:30:00,,
129-04421,2020-08-20 01:40:00,55.22,95.22
129-04421,2020-08-20 01:50:00,56.89,91.50
129-04421,2020-08-20 02:00:00,57.00,95.00
129-04421,2020-08-20 02:10:00,,
129-04421,2020-08-20 02:20:00,50.00,52.80
129-04421,2020-08-20 02:30:00,59.80,64.70
129-04421,2020-08-20 02:40:00,51.76,90.30
129-04421,2020-08-20 02:50:00,51.92,94.67
129-04421,2020-08-20 03:00:00,55.72,90.33
129-04421,2020-08-20 03:10:00,56.02,92.50
129-04421,2020-08-20 03:20:00,53.83,96.20
129-04421,2020-08-20 03:30:00,53.31,81.50
129-04421,2020-08-20 03:40:00,60.78,50.70
129-04421,2020-08-20 03:50:00,52.67,77.70
129-04421,2020-08-20 04:00:00,52.39,87.60
129-04421,2020-08-20 04:10:00,52.00,78.90
129-04421,2020-08-20 04:20:00,55.11,91.30
129-04421,2020-08-20 04:30:00,57.52,74.40
129-04421,2020-08-20 04:40:00,60.20,52.40
129-04421,2020-08-20 04:50:00,57.19,93.40
129-04421,2020-08-20 05:00:00,59.75,80.80
129-04421,2020-08-20 05:10:00,62.88,85.60
129-04421,2020-08-20 05:20:00,61.36,100.00
129-04421,2020-08-20 05:30:00,59.27,100.00
129-04421,2020-08-20 05:40:00,56.58,100.00
129-04421,2020-08-20 05:50:00,56.39,97.90
129-04421,2020-08-20 06:00:00,57.96,98.00
129-04421,2020-08-20 06:10:00,56.18,100.00
129-04421,2020-08-20 06:20:00,53.86,100.00
129-04421,2020-08-20 06:30:00,57.85,100.00
129-04421,2020-08-20 06:40:00,55.39,100.00
129-04421,2020-08-20 06:50:00,57.11,100.00
129-04421,2020-08-20 07:00:00,60.08,89.80
129-04421,2020-08-20 07:10:00,56.21,98.00
129-04421,2020-08-20 07:20:00,56.45,98.80
129-04421,2020-08-20 07:30:00,54.88,100.00
129-04421,2020-08-20 07:40:00,56.36,99.00
129-04421,2020-08-20 07:50:00,55.57,96.30
129-04421,2020-08-20 08:00:00,54.97,100.00
129-04421,2020-08-20 08:10:00,56.69,100.00
129-04421,2020-08-20 08:20:00,56.18,100.00
129-04421,2020-08-20 08:30:00,53.09,100.00
129-04421,2020-08-20 08:40:00,52.88,98.80
129-04421,2020-08-20 08:50:00,53.77,100.00
129-04421,2020-08-20 09:00:00,56.09,99.60
129-04421,2020-08-20 09:10:00,55.49,99.60
129-04421,2020-08-20 09:20:00,56.17,100.00
