tmc,tstamp,speed,cvalue
129-04265,2020-08-20 00:00:00,63.00,60.00
129-04265,2020-08-20 00:10:00,44.32,6.17
129-04265,2020-08-20 00:20:00,47.84,57.60
129-04265,2020-08-20 00:30:00,52.16,94.83
129-04265,2020-08-20 00:40:00,60.84,50.63
129-04265,2020-08-20 00:50:00,57.51,68.50
129-04265,2020-08-20 01:00:00,54.40,98.70
129-04265,2020-08-20 01:10:00,55.00,99.00
129-04265,2020-08-20 01:20:00,,
129-04265,2020-08-20 01:30:00,,
129-04265,2020-08-20 01:40:00,63.00,28.67
129-04265,2020-08-20 01:50:00,59.62,55.60
129-04265,2020-08-20 02:00:00,53.00,50.89
129-04265,2020-08-20 02:10:00,,
129-04265,2020-08-20 02:20:00,,
129-04265,2020-08-20 02:30:00,,
129-04265,2020-08-20 02:40:00,,
129-04265,2020-08-20 02:50:00,,
129-04265,2020-08-20 03:00:00,,
129-04265,2020-08-20 03:10:00,46.00,100.00
129-04265,2020-08-20 03:20:00,46.00,100.00
129-04265,2020-08-20 03:30:00,,
129-04265,2020-08-20 03:40:00,,
129-04265,2020-08-20 03:50:00,,
129-04265,2020-08-20 04:00:00,53.24,73.38
129-04265,2020-08-20 04:10:00,59.90,74.60
129-04265,2020-08-20 04:20:00,67.90,37.70
129-04265,2020-08-20 04:30:00,64.97,72.50
129-04265,2020-08-20 04:40:00,58.71,51.56
129-04265,2020-08-20 04:50:00,53.00,30.75
129-04265,2020-08-20 05:00:00,64.94,66.67
129-04265,2020-08-20 05:10:00,59.65,61.70
129-04265,2020-08-20 05:20:00,58.12,81.90
129-04265,2020-08-20 05:30:00,62.19,85.10
129-04265,2020-08-20 05:40:00,60.49,95.20
129-04265,2020-08-20 05:50:00,57.53,79.30
129-04265,2020-08-20 06:00:00,55.24,91.50
129-04265,2020-08-20 06:10:00,58.32,96.90
129-04265,2020-08-20 06:20:00,57.16,99.10
129-04265,2020-08-20 06:30:00,56.47,100.00
129-04265,2020-08-20 06:40:00,55.21,100.00
129-04265,2020-08-20 06:50:00,55.06,100.00
129-04265,2020-08-20 07:00:00,56.62,92.40
129-04265,2020-08-20 07:10:00,55.26,85.40
129-04265,2020-08-20 07:20:00,58.19,93.90
129-04265,2020-08-20 07:30:00,58.69,97.10
129-04265,2020-08-20 07:40:00,56.62,100.00
129-04265,2020-08-20 07:50:00,55.59,100.00
129-04265,2020-08-20 08:00:00,56.28,100.00
129-04265,2020-08-20 08:10:00,54.88,100.00
129-04265,2020-08-20 08:20:00,55.29,100.00
129-04265,2020-08-20 08:30:00,56.10,100.00
129-04265,2020-08-20 08:40:00,57.66,94.90
129-04265,2020-08-20 08:50:00,56.69,100.00
129-04265,2020-08-20 09:00:00,52.50,100.00
129-04265,2020-08-20 09:10:00,53.96,100.00
129-04265,2020-08-20 09:20:00,53.89,100.00
129-04265,2020-08-20 09:30:00,56.67,91.80
129-04265,2020-08-20 09:40:00,55.77,100.00
129-04265,2020-08-20 09:50:00,55.65,94.00
129-04265,2020-08-20 10:00:00,56.60,100.00
129-04265,2020-08-20 10:10:00,58.39,89.80
129-04265,2020-08-20 10:20:00,54.18,100.00
129-04265,2020-08-20 10:30:00,55.75,100.00
129-04265,2020-08-20 10:40:00,56.88,100.00
129-04265,2020-08-20 10:50:00,54.38,100.00
129-04265,2020-08-20 11:00:00,55.87,100.00
129-04265,2020-08-20 11:10:00,55.00,100.00
129-04265,2020-08-20 11:20:00,54.48,100.00
129-04265,2020-08-20 11:30:00,56.58,100.00
129-04265,2020-08-20 11:40:00,56.09,100.00
129-04265,2020-08-20 11:50:00,58.27,89.10
129-04265,2020-08-20 12:00:00,53.76,100.00
129-04265,2020-08-20 12:10:00,55.29,100.00
129-04265,2020-08-20 12:20:00,54.54,100.00
129-04265,2020-08-20 12:30:00,52.38,100.00
129-04265,2020-08-20 12:40:00,53.78,100.00
129-04265,2020-08-20 12:50:00,55.86,100.00
129-04265,2020-08-20 13:00:00,54.08,100.00
129-04265,2020-08-20 13:10:00,48.87,72.10
129-04265,2020-08-20 13:20:00,53.65,94.20
129-04265,2020-08-20 13:30:00,55.25,100.00
129-04265,2020-08-20 13:40:00,55.62,100.00
129-04265,2020-08-20 13:50:00,55.27,100.00
129-04265,2020-08-20 14:00:00,54.09,100.00
129-04265,2020-08-20 14:10:00,54.49,100.00
129-04265,2020-08-20 14:20:00,53.79,100.00
129-04265,2020-08-20 14:30:00,55.66,100.00
129-04265,2020-08-20 14:40:00,55.36,100.00
129-04265,2020-08-20 14:50:00,55.87,100.00
129-04265,2020-08-20 15:00:00,55.19,100.00
129-04265,2020-08-20 15:10:00,54.69,100.00
129-04265,2020-08-20 15:20:00,55.37,100.00
129-04265,2020-08-20 15:30:00,55.57,100.00
129-04265,2020-08-20 15:40:00,53.39,100.00
129-04265,2020-08-20 15:50:00,52.58,100.00
129-04265,2020-08-20 16:00:00,53.09,100.00
129-04265,2020-08-20 16:10:00,54.09,100.00
129-04265,2020-08-20 16:20:00,52.51,100.00
129-04265,2020-08-20 16:30:00,52.49,100.00
129-04265,2020-08-20 16:40:00,54.89,100.00
129-04265,2020-08-20 16:50:00,54.60,100.00
129-04265,2020-08-20 17:00:00,54.37,100.00
129-04265,2020-08-20 17:10:00,53.57,100.00
129-04265,2020-08-20 17:20:00,56.53,95.20
129-04265,2020-08-20 17:30:00,53.29,100.00
129-04265,2020-08-20 17:40:00,54.59,100.00
129-04265,2020-08-20 17:50:00,52.48,100.00
129-04265,2020-08-20 18:00:00,53.99,100.00
129-04265,2020-08-20 18:10:00,53.25,100.00
129-04265,2020-08-20 18:20:00,52.90,100.00
129-04265,2020-08-20 18:30:00,55.00,100.00
129-04265,2020-08-20 18:40:00,54.29,100.00
129-04265,2020-08-20 18:50:00,54.10,100.00
129-04265,2020-08-20 19:00:00,56.26,96.90
129-04265,2020-08-20 19:10:00,55.90,97.50
129-04265,2020-08-20 19:20:00,54.18,100.00
129-04265,2020-08-20 19:30:00,53.28,100.00
129-04265,2020-08-20 19:40:00,57.35,100.00
129-04265,2020-08-20 19:50:00,58.01,100.00
129-04265,2020-08-20 20:00:00,58.27,100.00
129-04265,2020-08-20 20:10:00,52.97,100.00
129-04265,2020-08-20 20:20:00,53.35,100.00
129-04265,2020-08-20 20:30:00,53.28,100.00
129-04265,2020-08-20 20:40:00,52.57,100.00
129-04265,2020-08-20 20:50:00,55.44,100.00
129-04265,2020-08-20 21:00:00,52.19,97.30
129-04265,2020-08-20 21:10:00,48.68,72.50
129-04265,2020-08-20 21:20:00,51.58,100.00
129-04265,2020-08-20 21:30:00,54.89,100.00
129-04265,2020-08-20 21:40:00,53.38,100.00
129-04265,2020-08-20 21:50:00,54.23,100.00
129-04265,2020-08-20 22:00:00,56.38,100.00
129-04265,2020-08-20 22:10:00,49.09,58.70
129-04265,2020-08-20 22:20:00,51.15,26.50
129-04265,2020-08-20 22:30:00,58.95,75.60
129-04265,2020-08-20 22:40:00,58.39,96.90
129-04265,2020-08-20 22:50:00,52.02,85.70
129-04265,2020-08-20 23:00:00,54.39,72.80
129-04265,2020-08-20 23:10:00,61.46,73.60
129-04265,2020-08-20 23:20:00,60.80,79.80
129-04265,2020-08-20 23:30:00,56.11,98.44
129-04265,2020-08-20 23:40:00,56.00,98.50
129-04265,2020-08-20 23:50:00,52.00,53.33
129N04266,2020-08-20 00:00:00,63.00,60.00
129N04266,2020-08-20 00:10:00,43.00,6.17
129N04266,2020-08-20 00:20:00,44.18,57.60
129N04266,2020-08-20 00:30:00,45.00,94.83
129N04266,2020-08-20 00:40:00,57.00,50.63
129N04266,2020-08-20 00:50:00,54.70,68.50
129N04266,2020-08-20 01:00:00,48.58,98.70
129N04266,2020-08-20 01:10:00,48.00,99.00
129N04266,2020-08-20 01:20:00,,
129N04266,2020-08-20 01:30:00,,
129N04266,2020-08-20 01:40:00,63.00,28.67
129N04266,2020-08-20 01:50:00,58.85,55.60
129N04266,2020-08-20 02:00:00,51.00,50.89
129N04266,2020-08-20 02:10:00,,
129N04266,2020-08-20 02:20:00,,
129N04266,2020-08-20 02:30:00,,
129N04266,2020-08-20 02:40:00,,
129N04266,2020-08-20 02:50:00,,
129N04266,2020-08-20 03:00:00,,
129N04266,2020-08-20 03:10:00,43.00,100.00
129N04266,2020-08-20 03:20:00,43.00,100.00
129N04266,2020-08-20 03:30:00,,
129N04266,2020-08-20 03:40:00,,
129N04266,2020-08-20 03:50:00,,
129N04266,2020-08-20 04:00:00,51.24,73.38
129N04266,2020-08-20 04:10:00,52.79,74.60
129N04266,2020-08-20 04:20:00,51.00,37.70
129N04266,2020-08-20 04:30:00,57.87,72.50
129N04266,2020-08-20 04:40:00,52.99,51.56
129N04266,2020-08-20 04:50:00,47.00,30.75
129N04266,2020-08-20 05:00:00,47.83,66.67
129N04266,2020-08-20 05:10:00,48.15,61.70
129N04266,2020-08-20 05:20:00,51.03,81.90
129N04266,2020-08-20 05:30:00,46.45,85.10
129N04266,2020-08-20 05:40:00,53.19,95.20
129N04266,2020-08-20 05:50:00,50.18,79.30
129N04266,2020-08-20 06:00:00,50.72,91.50
129N04266,2020-08-20 06:10:00,53.35,96.90
129N04266,2020-08-20 06:20:00,52.13,99.10
129N04266,2020-08-20 06:30:00,47.78,100.00
129N04266,2020-08-20 06:40:00,49.57,100.00
129N04266,2020-08-20 06:50:00,51.38,100.00
129N04266,2020-08-20 07:00:00,52.06,92.40
129N04266,2020-08-20 07:10:00,50.23,85.40
129N04266,2020-08-20 07:20:00,49.98,93.90
129N04266,2020-08-20 07:30:00,53.05,97.10
129N04266,2020-08-20 07:40:00,52.17,100.00
129N04266,2020-08-20 07:50:00,48.89,100.00
129N04266,2020-08-20 08:00:00,48.98,100.00
129N04266,2020-08-20 08:10:00,49.99,100.00
129N04266,2020-08-20 08:20:00,50.00,100.00
129N04266,2020-08-20 08:30:00,52.30,100.00
129N04266,2020-08-20 08:40:00,49.99,94.90
129N04266,2020-08-20 08:50:00,49.06,100.00
129N04266,2020-08-20 09:00:00,48.49,100.00
129N04266,2020-08-20 09:10:00,50.25,100.00
129N04266,2020-08-20 09:20:00,49.68,100.00
129N04266,2020-08-20 09:30:00,49.49,91.80
129N04266,2020-08-20 09:40:00,49.29,100.00
129N04266,2020-08-20 09:50:00,51.78,94.00
129N04266,2020-08-20 10:00:00,52.98,100.00
129N04266,2020-08-20 10:10:00,51.18,89.80
129N04266,2020-08-20 10:20:00,49.79,100.00
129N04266,2020-08-20 10:30:00,51.56,100.00
129N04266,2020-08-20 10:40:00,52.89,100.00
129N04266,2020-08-20 10:50:00,49.80,100.00
129N04266,2020-08-20 11:00:00,51.38,100.00
129N04266,2020-08-20 11:10:00,50.09,100.00
129N04266,2020-08-20 11:20:00,50.29,100.00
129N04266,2020-08-20 11:30:00,51.19,100.00
129N04266,2020-08-20 11:40:00,52.09,100.00
129N04266,2020-08-20 11:50:00,50.13,89.10
129N04266,2020-08-20 12:00:00,49.04,100.00
129N04266,2020-08-20 12:10:00,51.39,100.00
129N04266,2020-08-20 12:20:00,50.58,100.00
129N04266,2020-08-20 12:30:00,48.69,100.00
129N04266,2020-08-20 12:40:00,50.10,100.00
129N04266,2020-08-20 12:50:00,51.13,100.00
129N04266,2020-08-20 13:00:00,48.89,100.00
129N04266,2020-08-20 13:10:00,44.41,72.10
129N04266,2020-08-20 13:20:00,49.08,94.20
129N04266,2020-08-20 13:30:00,50.07,100.00
129N04266,2020-08-20 13:40:00,49.48,100.00
129N04266,2020-08-20 13:50:00,50.29,100.00
129N04266,2020-08-20 14:00:00,49.39,100.00
129N04266,2020-08-20 14:10:00,49.13,100.00
129N04266,2020-08-20 14:20:00,50.50,100.00
129N04266,2020-08-20 14:30:00,51.37,100.00
129N04266,2020-08-20 14:40:00,49.99,100.00
129N04266,2020-08-20 14:50:00,50.79,100.00
129N04266,2020-08-20 15:00:00,50.28,100.00
129N04266,2020-08-20 15:10:00,49.66,100.00
129N04266,2020-08-20 15:20:00,50.49,100.00
129N04266,2020-08-20 15:30:00,50.38,100.00
129N04266,2020-08-20 15:40:00,48.99,100.00
129N04266,2020-08-20 15:50:00,47.76,100.00
129N04266,2020-08-20 16:00:00,48.56,100.00
129N04266,2020-08-20 16:10:00,49.39,100.00
129N04266,2020-08-20 16:20:00,48.44,100.00
129N04266,2020-08-20 16:30:00,48.48,100.00
129N04266,2020-08-20 16:40:00,49.69,100.00
129N04266,2020-08-20 16:50:00,49.18,100.00
129N04266,2020-08-20 17:00:00,49.49,100.00
129N04266,2020-08-20 17:10:00,49.18,100.00
129N04266,2020-08-20 17:20:00,50.49,95.20
129N04266,2020-08-20 17:30:00,49.20,100.00
129N04266,2020-08-20 17:40:00,47.66,100.00
129N04266,2020-08-20 17:50:00,46.27,100.00
129N04266,2020-08-20 18:00:00,46.96,100.00
129N04266,2020-08-20 18:10:00,47.25,100.00
129N04266,2020-08-20 18:20:00,47.00,100.00
129N04266,2020-08-20 18:30:00,49.99,100.00
129N04266,2020-08-20 18:40:00,48.20,100.00
129N04266,2020-08-20 18:50:00,49.07,100.00
129N04266,2020-08-20 19:00:00,52.07,96.90
129N04266,2020-08-20 19:10:00,46.80,97.50
129N04266,2020-08-20 19:20:00,50.09,100.00
129N04266,2020-08-20 19:30:00,48.37,100.00
129N04266,2020-08-20 19:40:00,50.22,100.00
129N04266,2020-08-20 19:50:00,50.90,100.00
129N04266,2020-08-20 20:00:00,51.63,100.00
129N04266,2020-08-20 20:10:00,48.69,100.00
129N04266,2020-08-20 20:20:00,48.67,100.00
129N04266,2020-08-20 20:30:00,48.97,100.00
129N04266,2020-08-20 20:40:00,47.14,100.00
129N04266,2020-08-20 20:50:00,49.36,100.00
129N04266,2020-08-20 21:00:00,45.78,97.30
129N04266,2020-08-20 21:10:00,41.94,72.50
129N04266,2020-08-20 21:20:00,45.73,100.00
129N04266,2020-08-20 21:30:00,48.82,100.00
129N04266,2020-08-20 21:40:00,49.19,100.00
129N04266,2020-08-20 21:50:00,49.18,100.00
129N04266,2020-08-20 22:00:00,51.57,100.00
129N04266,2020-08-20 22:10:00,44.29,58.70
129N04266,2020-08-20 22:20:00,48.93,26.50
129N04266,2020-08-20 22:30:00,57.21,75.60
129N04266,2020-08-20 22:40:00,56.84,96.90
129N04266,2020-08-20 22:50:00,45.89,85.70
129N04266,2020-08-20 23:00:00,50.51,72.80
129N04266,2020-08-20 23:10:00,53.00,73.60
129N04266,2020-08-20 23:20:00,54.78,79.80
129N04266,2020-08-20 23:30:00,53.11,98.44
129N04266,2020-08-20 23:40:00,53.00,98.50
129N04266,2020-08-20 23:50:00,49.00,53.33
129N04264,2020-08-20 00:00:00,67.00,99.50
129N04264,2020-08-20 00:10:00,51.97,14.33
129N04264,2020-08-20 00:20:00,58.12,51.00
129N04264,2020-08-20 00:30:00,67.00,89.86
129N04264,2020-08-20 00:40:00,65.86,83.17
129N04264,2020-08-20 00:50:00,63.00,96.00
129N04264,2020-08-20 01:00:00,60.59,94.00
129N04264,2020-08-20 01:10:00,60.00,85.33
129N04264,2020-08-20 01:20:00,,
129N04264,2020-08-20 01:30:00,59.00,
129N04264,2020-08-20 01:40:00,59.00,
129N04264,2020-08-20 01:50:00,60.27,
129N04264,2020-08-20 02:00:00,69.72,90.70
129N04264,2020-08-20 02:10:00,71.00,98.00
129N04264,2020-08-20 02:20:00,,
129N04264,2020-08-20 02:30:00,,
129N04264,2020-08-20 02:40:00,,
129N04264,2020-08-20 02:50:00,,
129N04264,2020-08-20 03:00:00,,
129N04264,2020-08-20 03:10:00,60.00,100.00
129N04264,2020-08-20 03:20:00,60.00,100.00
129N04264,2020-08-20 03:30:00,,
129N04264,2020-08-20 03:40:00,,
129N04264,2020-08-20 03:50:00,,
129N04264,2020-08-20 04:00:00,63.00,96.57
129N04264,2020-08-20 04:10:00,63.00,100.00
129N04264,2020-08-20 04:20:00,69.00,55.40
129N04264,2020-08-20 04:30:00,77.63,20.25
