tmc,tstamp,speed,cvalue
129-04612,2020-04-16 00:00:00,68.00,83.50
129-04612,2020-04-16 00:10:00,67.22,89.75
129-04612,2020-04-16 00:20:00,69.17,65.70
129-04612,2020-04-16 00:30:00,65.26,86.60
129-04612,2020-04-16 00:40:00,59.78,69.40
129-04612,2020-04-16 00:50:00,57.69,69.00
129-04612,2020-04-16 01:00:00,63.75,98.25
129-04612,2020-04-16 01:10:00,64.09,89.44
129-04612,2020-04-16 01:20:00,66.90,74.80
129-04612,2020-04-16 01:30:00,63.19,88.63
129-04612,2020-04-16 01:40:00,60.00,87.40
129-04612,2020-04-16 01:50:00,,
129-04612,2020-04-16 02:00:00,,
129-04612,2020-04-16 02:10:00,63.00,98.89
129-04612,2020-04-16 02:20:00,65.32,91.78
129-04612,2020-04-16 02:30:00,63.88,97.33
129-04612,2020-04-16 02:40:00,64.56,97.71
129-04612,2020-04-16 02:50:00,66.19,92.90
129-04612,2020-04-16 03:00:00,66.00,88.80
129-04612,2020-04-16 03:10:00,33.36,28.22
129-04612,2020-04-16 03:20:00,46.11,70.50
129-04612,2020-04-16 03:30:00,63.40,89.80
129-04612,2020-04-16 03:40:00,67.33,75.60
129-04612,2020-04-16 03:50:00,66.78,79.00
129-04612,2020-04-16 04:00:00,68.67,79.80
129-04612,2020-04-16 04:10:00,64.24,88.63
129-04612,2020-04-16 04:20:00,69.46,84.70
129-04612,2020-04-16 04:30:00,66.00,96.00
129-04612,2020-04-16 04:40:00,68.71,84.00
129-04612,2020-04-16 04:50:00,69.79,85.00
129-04612,2020-04-16 05:00:00,68.80,90.60
129-04612,2020-04-16 05:10:00,64.35,73.40
129-04612,2020-04-16 05:20:00,64.61,79.10
129-04612,2020-04-16 05:30:00,73.32,62.10
129-04612,2020-04-16 05:40:00,75.26,52.70
129-04612,2020-04-16 05:50:00,75.06,66.50
129-04612,2020-04-16 06:00:00,63.20,93.90
129-04612,2020-04-16 06:10:00,66.96,100.00
129-04612,2020-04-16 06:20:00,69.97,95.60
129-04612,2020-04-16 06:30:00,72.47,85.10
129-04612,2020-04-16 06:40:00,73.37,66.20
129-04612,2020-04-16 06:50:00,74.19,73.20
129-04612,2020-04-16 07:00:00,69.78,99.80
129-04612,2020-04-16 07:10:00,72.53,99.70
129-04612,2020-04-16 07:20:00,70.76,98.40
129-04612,2020-04-16 07:30:00,67.85,100.00
129-04612,2020-04-16 07:40:00,69.07,88.80
129-04612,2020-04-16 07:50:00,66.82,95.60
129-04612,2020-04-16 08:00:00,69.95,99.60
129-04612,2020-04-16 08:10:00,70.59,98.70
129-04612,2020-04-16 08:20:00,73.10,77.50
129-04612,2020-04-16 08:30:00,71.10,96.30
129-04612,2020-04-16 08:40:00,69.79,99.50
129-04612,2020-04-16 08:50:00,71.39,98.40
129-04612,2020-04-16 09:00:00,70.03,96.90
129-04612,2020-04-16 09:10:00,69.39,99.80
129-04612,2020-04-16 09:20:00,73.57,85.10
129-04612,2020-04-16 09:30:00,68.88,96.80
129-04612,2020-04-16 09:40:00,69.29,99.70
129-04612,2020-04-16 09:50:00,71.78,83.60
129-04612,2020-04-16 10:00:00,73.77,76.70
129-04612,2020-04-16 10:10:00,64.26,99.70
129-04612,2020-04-16 10:20:00,72.01,77.60
129-04612,2020-04-16 10:30:00,70.27,96.70
129-04612,2020-04-16 10:40:00,67.17,100.00
129-04612,2020-04-16 10:50:00,72.68,65.50
129-04612,2020-04-16 11:00:00,64.14,95.40
129-04612,2020-04-16 11:10:00,63.67,100.00
129-04612,2020-04-16 11:20:00,66.68,99.20
129-04612,2020-04-16 11:30:00,67.99,99.90
129-04612,2020-04-16 11:40:00,67.19,91.40
129-04612,2020-04-16 11:50:00,67.87,95.60
129-04612,2020-04-16 12:00:00,71.34,54.90
129-04612,2020-04-16 12:10:00,73.08,66.80
129-04612,2020-04-16 12:20:00,70.73,91.80
129-04612,2020-04-16 12:30:00,69.27,99.90
129-04612,2020-04-16 12:40:00,72.59,98.20
129-04612,2020-04-16 12:50:00,71.97,97.60
129-04612,2020-04-16 13:00:00,73.09,92.20
129-04612,2020-04-16 13:10:00,70.81,93.90
129-04612,2020-04-16 13:20:00,69.56,93.60
129-04612,2020-04-16 13:30:00,70.79,93.70
129-04612,2020-04-16 13:40:00,68.84,94.60
129-04612,2020-04-16 13:50:00,71.47,94.00
129-04612,2020-04-16 14:00:00,68.52,87.60
129-04612,2020-04-16 14:10:00,69.17,95.00
129-04612,2020-04-16 14:20:00,74.07,74.00
129-04612,2020-04-16 14:30:00,70.17,93.30
129-04612,2020-04-16 14:40:00,70.77,96.20
129-04612,2020-04-16 14:50:00,69.74,96.10
129-04612,2020-04-16 15:00:00,68.26,100.00
129-04612,2020-04-16 15:10:00,69.19,96.60
129-04612,2020-04-16 15:20:00,72.23,76.70
129-04612,2020-04-16 15:30:00,78.00,32.90
129-04612,2020-04-16 15:40:00,67.09,99.00
129-04612,2020-04-16 15:50:00,68.39,98.80
129-04612,2020-04-16 16:00:00,67.33,97.70
129-04612,2020-04-16 16:10:00,72.28,91.80
129-04612,2020-04-16 16:20:00,74.70,87.50
129-04612,2020-04-16 16:30:00,70.55,95.80
129-04612,2020-04-16 16:40:00,74.96,69.30
129-04612,2020-04-16 16:50:00,72.18,94.90
129-04612,2020-04-16 17:00:00,73.69,97.10
129-04612,2020-04-16 17:10:00,73.04,85.10
129-04612,2020-04-16 17:20:00,72.89,95.70
129-04612,2020-04-16 17:30:00,75.49,92.50
129-04612,2020-04-16 17:40:00,70.89,86.30
129-04612,2020-04-16 17:50:00,71.28,90.10
129-04612,2020-04-16 18:00:00,70.21,93.50
129-04612,2020-04-16 18:10:00,71.48,93.20
129-04612,2020-04-16 18:20:00,73.00,91.60
129-04612,2020-04-16 18:30:00,63.47,92.10
129-04612,2020-04-16 18:40:00,69.54,84.30
129-04612,2020-04-16 18:50:00,70.59,94.80
129-04612,2020-04-16 19:00:00,70.90,97.90
129-04612,2020-04-16 19:10:00,67.60,97.00
129-04612,2020-04-16 19:20:00,69.44,90.70
129-04612,2020-04-16 19:30:00,66.56,91.60
129-04612,2020-04-16 19:40:00,63.39,97.90
129-04612,2020-04-16 19:50:00,71.78,64.70
129-04612,2020-04-16 20:00:00,61.43,70.60
129-04612,2020-04-16 20:10:00,64.93,97.00
129-04612,2020-04-16 20:20:00,71.63,67.50
129-04612,2020-04-16 20:30:00,67.02,95.90
129-04612,2020-04-16 20:40:00,64.16,100.00
129-04612,2020-04-16 20:50:00,66.00,98.60
129-04612,2020-04-16 21:00:00,69.49,94.40
129-04612,2020-04-16 21:10:00,69.46,75.30
129-04612,2020-04-16 21:20:00,69.10,83.90
129-04612,2020-04-16 21:30:00,67.75,97.60
129-04612,2020-04-16 21:40:00,64.07,93.14
129-04612,2020-04-16 21:50:00,63.92,93.78
129-04612,2020-04-16 22:00:00,54.63,100.00
129-04612,2020-04-16 22:10:00,60.13,100.00
129-04612,2020-04-16 22:20:00,64.98,85.40
129-04612,2020-04-16 22:30:00,67.07,70.10
129-04612,2020-04-16 22:40:00,60.99,94.90
129-04612,2020-04-16 22:50:00,61.94,99.00
129-04612,2020-04-16 23:00:00,64.11,97.00
129-04612,2020-04-16 23:10:00,66.82,84.00
129-04612,2020-04-16 23:20:00,65.33,85.20
129-04612,2020-04-16 23:30:00,62.00,97.00
129-04612,2020-04-16 23:40:00,57.59,70.43
129-04612,2020-04-16 23:50:00,66.50,69.30
129N04613,2020-04-16 00:00:00,73.00,53.14
129N04613,2020-04-16 00:10:00,70.21,80.22
129N04613,2020-04-16 00:20:00,73.24,59.10
129N04613,2020-04-16 00:30:00,70.35,93.30
129N04613,2020-04-16 00:40:00,61.72,38.40
129N04613,2020-04-16 00:50:00,61.61,56.75
129N04613,2020-04-16 01:00:00,67.00,100.00
129N04613,2020-04-16 01:10:00,67.00,96.80
129N04613,2020-04-16 01:20:00,67.00,95.90
129N04613,2020-04-16 01:30:00,62.88,89.17
129N04613,2020-04-16 01:40:00,61.00,83.00
129N04613,2020-04-16 01:50:00,,
129N04613,2020-04-16 02:00:00,,
129N04613,2020-04-16 02:10:00,63.00,99.25
129N04613,2020-04-16 02:20:00,63.79,97.80
129N04613,2020-04-16 02:30:00,63.69,95.88
129N04613,2020-04-16 02:40:00,67.23,88.14
129N04613,2020-04-16 02:50:00,66.59,89.10
129N04613,2020-04-16 03:00:00,66.39,93.10
129N04613,2020-04-16 03:10:00,30.72,31.67
129N04613,2020-04-16 03:20:00,49.59,76.50
129N04613,2020-04-16 03:30:00,65.00,88.50
129N04613,2020-04-16 03:40:00,66.98,82.60
129N04613,2020-04-16 03:50:00,66.98,83.10
129N04613,2020-04-16 04:00:00,67.18,87.10
129N04613,2020-04-16 04:10:00,65.26,86.50
129N04613,2020-04-16 04:20:00,67.54,92.90
129N04613,2020-04-16 04:30:00,65.00,99.00
129N04613,2020-04-16 04:40:00,70.56,77.20
129N04613,2020-04-16 04:50:00,69.75,89.10
129N04613,2020-04-16 05:00:00,68.91,90.80
129N04613,2020-04-16 05:10:00,66.93,90.10
129N04613,2020-04-16 05:20:00,66.51,82.20
129N04613,2020-04-16 05:30:00,72.69,64.40
129N04613,2020-04-16 05:40:00,74.52,64.80
129N04613,2020-04-16 05:50:00,71.76,87.80
129N04613,2020-04-16 06:00:00,63.43,71.22
129N04613,2020-04-16 06:10:00,67.95,100.00
129N04613,2020-04-16 06:20:00,71.08,88.50
129N04613,2020-04-16 06:30:00,74.18,72.00
129N04613,2020-04-16 06:40:00,74.96,62.40
129N04613,2020-04-16 06:50:00,73.53,86.00
129N04613,2020-04-16 07:00:00,71.58,97.30
129N04613,2020-04-16 07:10:00,70.97,96.90
129N04613,2020-04-16 07:20:00,71.33,99.50
129N04613,2020-04-16 07:30:00,69.99,98.60
129N04613,2020-04-16 07:40:00,69.98,96.00
129N04613,2020-04-16 07:50:00,68.93,100.00
129N04613,2020-04-16 08:00:00,70.67,97.10
129N04613,2020-04-16 08:10:00,71.37,92.90
129N04613,2020-04-16 08:20:00,72.79,89.60
129N04613,2020-04-16 08:30:00,72.17,91.30
129N04613,2020-04-16 08:40:00,70.16,98.50
129N04613,2020-04-16 08:50:00,71.59,99.70
129N04613,2020-04-16 09:00:00,70.77,94.00
129N04613,2020-04-16 09:10:00,69.78,99.30
129N04613,2020-04-16 09:20:00,71.79,95.30
129N04613,2020-04-16 09:30:00,73.86,92.11
129N04613,2020-04-16 09:40:00,70.80,97.90
129N04613,2020-04-16 09:50:00,69.00,100.00
129N04613,2020-04-16 10:00:00,66.21,100.00
129N04613,2020-04-16 10:10:00,66.65,98.75
129N04613,2020-04-16 10:20:00,72.88,66.60
129N04613,2020-04-16 10:30:00,70.79,94.00
129N04613,2020-04-16 10:40:00,65.59,100.00
129N04613,2020-04-16 10:50:00,71.35,77.30
129N04613,2020-04-16 11:00:00,67.09,88.80
129N04613,2020-04-16 11:10:00,66.38,100.00
129N04613,2020-04-16 11:20:00,67.58,99.00
129N04613,2020-04-16 11:30:00,67.58,100.00
129N04613,2020-04-16 11:40:00,68.16,92.30
129N04613,2020-04-16 11:50:00,68.57,93.70
129N04613,2020-04-16 12:00:00,71.61,56.30
129N04613,2020-04-16 12:10:00,72.83,76.00
129N04613,2020-04-16 12:20:00,69.14,95.80
129N04613,2020-04-16 12:30:00,68.95,99.40
129N04613,2020-04-16 12:40:00,72.79,97.80
129N04613,2020-04-16 12:50:00,72.17,96.10
129N04613,2020-04-16 13:00:00,72.37,93.70
129N04613,2020-04-16 13:10:00,71.90,93.20
129N04613,2020-04-16 13:20:00,67.41,98.90
129N04613,2020-04-16 13:30:00,68.47,92.30
129N04613,2020-04-16 13:40:00,69.29,75.60
129N04613,2020-04-16 13:50:00,69.23,96.40
129N04613,2020-04-16 14:00:00,66.30,100.00
129N04613,2020-04-16 14:10:00,71.08,82.30
129N04613,2020-04-16 14:20:00,71.74,84.30
129N04613,2020-04-16 14:30:00,72.16,86.50
129N04613,2020-04-16 14:40:00,65.87,99.10
129N04613,2020-04-16 14:50:00,67.17,100.00
129N04613,2020-04-16 15:00:00,68.19,100.00
129N04613,2020-04-16 15:10:00,67.00,100.00
129N04613,2020-04-16 15:20:00,71.77,65.60
129N04613,2020-04-16 15:30:00,78.36,23.70
129N04613,2020-04-16 15:40:00,71.57,95.50
129N04613,2020-04-16 15:50:00,71.20,96.40
129N04613,2020-04-16 16:00:00,70.26,93.40
129N04613,2020-04-16 16:10:00,69.39,96.80
129N04613,2020-04-16 16:20:00,71.79,98.90
129N04613,2020-04-16 16:30:00,71.31,87.40
129N04613,2020-04-16 16:40:00,75.58,54.40
129N04613,2020-04-16 16:50:00,70.32,88.40
129N04613,2020-04-16 17:00:00,71.78,98.50
129N04613,2020-04-16 17:10:00,71.99,89.30
129N04613,2020-04-16 17:20:00,72.39,81.40
129N04613,2020-04-16 17:30:00,74.67,74.70
129N04613,2020-04-16 17:40:00,67.90,97.60
129N04613,2020-04-16 17:50:00,70.13,97.40
129N04613,2020-04-16 18:00:00,70.55,93.80
129N04613,2020-04-16 18:10:00,71.32,90.50
129N04613,2020-04-16 18:20:00,73.00,88.20
129N04613,2020-04-16 18:30:00,63.95,67.60
129N04613,2020-04-16 18:40:00,69.06,90.20
129N04613,2020-04-16 18:50:00,67.97,95.60
129N04613,2020-04-16 19:00:00,70.48,97.00
129N04613,2020-04-16 19:10:00,66.55,98.60
129N04613,2020-04-16 19:20:00,67.08,89.20
129N04613,2020-04-16 19:30:00,68.31,84.40
129N04613,2020-04-16 19:40:00,66.99,74.60
129N04613,2020-04-16 19:50:00,79.00,21.40
129N04613,2020-04-16 20:00:00,63.36,93.10
