tmc,tstamp,speed,cvalue
129+04613,2020-07-26 00:00:00,69.39,83.20
129+04613,2020-07-26 00:10:00,69.24,83.10
129+04613,2020-07-26 00:20:00,72.17,79.80
129+04613,2020-07-26 00:30:00,68.87,90.70
129+04613,2020-07-26 00:40:00,74.87,69.80
129+04613,2020-07-26 00:50:00,71.16,88.33
129+04613,2020-07-26 01:00:00,74.07,88.00
129+04613,2020-07-26 01:10:00,70.32,85.40
129+04613,2020-07-26 01:20:00,69.99,88.00
129+04613,2020-07-26 01:30:00,67.59,76.00
129+04613,2020-07-26 01:40:00,67.49,83.67
129+04613,2020-07-26 01:50:00,,
129+04613,2020-07-26 02:00:00,65.32,90.00
129+04613,2020-07-26 02:10:00,66.88,97.10
129+04613,2020-07-26 02:20:00,69.29,93.00
129+04613,2020-07-26 02:30:00,71.49,81.83
129+04613,2020-07-26 02:40:00,80.00,29.10
129+04613,2020-07-26 02:50:00,68.59,68.29
129+04613,2020-07-26 03:00:00,,
129+04613,2020-07-26 03:10:00,,
129+04613,2020-07-26 03:20:00,68.00,68.75
129+04613,2020-07-26 03:30:00,72.70,66.70
129+04613,2020-07-26 03:40:00,76.00,69.86
129+04613,2020-07-26 03:50:00,,
129+04613,2020-07-26 04:00:00,75.00,93.25
129+04613,2020-07-26 04:10:00,75.00,96.43
129+04613,2020-07-26 04:20:00,68.21,59.22
129+04613,2020-07-26 04:30:00,67.55,76.44
129+04613,2020-07-26 04:40:00,66.81,84.50
129+04613,2020-07-26 04:50:00,69.39,98.50
129+04613,2020-07-26 05:00:00,69.88,84.10
129+04613,2020-07-26 05:10:00,71.20,87.40
129+04613,2020-07-26 05:20:00,72.20,89.90
129+04613,2020-07-26 05:30:00,75.36,66.30
129+04613,2020-07-26 05:40:00,73.65,73.80
129+04613,2020-07-26 05:50:00,65.30,48.20
129+04613,2020-07-26 06:00:00,70.08,90.60
129+04613,2020-07-26 06:10:00,72.96,87.30
129+04613,2020-07-26 06:20:00,75.69,69.70
129+04613,2020-07-26 06:30:00,76.48,67.80
129+04613,2020-07-26 06:40:00,78.28,100.00
129+04613,2020-07-26 06:50:00,74.89,95.50
129+04613,2020-07-26 07:00:00,70.04,95.30
129+04613,2020-07-26 07:10:00,75.13,97.90
129+04613,2020-07-26 07:20:00,75.78,100.00
129+04613,2020-07-26 07:30:00,79.19,95.30
