tmc,tstamp,speed
129P04124,2020-03-21 16:20:00,58.39,100.00
129P04124,2020-03-21 16:30:00,58.67,100.00
129P04124,2020-03-21 16:40:00,59.97,95.20
129P04124,2020-03-21 16:50:00,60.33,89.40
129P04124,2020-03-21 17:00:00,60.32,98.00
129P04124,2020-03-21 17:10:00,63.71,91.10
129P04124,2020-03-21 17:20:00,59.16,90.40
129P04124,2020-03-21 17:30:00,59.70,99.60
129P04124,2020-03-21 17:40:00,59.86,99.70
129P04124,2020-03-21 17:50:00,64.62,90.30
129P04124,2020-03-21 18:00:00,61.77,100.00
129P04124,2020-03-21 18:10:00,61.07,98.10
129P04124,2020-03-21 18:20:00,62.13,91.60
129P04124,2020-03-21 18:30:00,66.18,69.90
129P04124,2020-03-21 18:40:00,60.55,100.00
129P04124,2020-03-21 18:50:00,62.08,97.00
129P04124,2020-03-21 19:00:00,60.07,90.40
129P04124,2020-03-21 19:10:00,61.77,96.40
129P04124,2020-03-21 19:20:00,61.11,97.10
129P04124,2020-03-21 19:30:00,59.77,93.80
129P04124,2020-03-21 19:40:00,61.07,97.20
129P04124,2020-03-21 19:50:00,65.66,68.60
129P04124,2020-03-21 20:00:00,66.27,69.70
129P04124,2020-03-21 20:10:00,63.37,78.60
129P04124,2020-03-21 20:20:00,60.76,90.80
129P04124,2020-03-21 20:30:00,63.87,95.40
129P04124,2020-03-21 20:40:00,63.80,82.60
129P04124,2020-03-21 20:50:00,61.45,99.10
129P04124,2020-03-21 21:00:00,60.38,94.20
129P04124,2020-03-21 21:10:00,60.29,93.40
129P04124,2020-03-21 21:20:00,56.52,98.50
129P04124,2020-03-21 21:30:00,64.18,80.00
129P04124,2020-03-21 21:40:00,61.40,93.70
129P04124,2020-03-21 21:50:00,57.23,99.40
129P04124,2020-03-21 22:00:00,58.97,95.90
129P04124,2020-03-21 22:10:00,60.08,84.33
129P04124,2020-03-21 22:20:00,59.86,81.40
129P04124,2020-03-21 22:30:00,61.18,86.30
129P04124,2020-03-21 22:40:00,59.78,95.63
129P04124,2020-03-21 22:50:00,54.09,100.00
129P04124,2020-03-21 23:00:00,56.74,81.20
129P04124,2020-03-21 23:10:00,55.99,67.90
129P04124,2020-03-21 23:20:00,59.34,65.30
129P04124,2020-03-21 23:30:00,57.78,96.40
129P04124,2020-03-21 23:40:00,59.33,93.20
129P04124,2020-03-21 23:50:00,59.78,89.60
129P04123,2020-03-21 00:00:00,58.50,97.90
129P04123,2020-03-21 00:10:00,55.55,86.17
129P04123,2020-03-21 00:20:00,46.24,27.40
129P04123,2020-03-21 00:30:00,53.00,55.70
129P04123,2020-03-21 00:40:00,53.00,85.00
129P04123,2020-03-21 00:50:00,53.00,97.67
129P04123,2020-03-21 01:00:00,53.00,100.00
129P04123,2020-03-21 01:10:00,54.55,87.13
129P04123,2020-03-21 01:20:00,81.76,22.43
129P04123,2020-03-21 01:30:00,68.00,100.00
129P04123,2020-03-21 01:40:00,67.00,87.00
129P04123,2020-03-21 01:50:00,54.44,80.70
129P04123,2020-03-21 02:00:00,57.40,83.71
129P04123,2020-03-21 02:10:00,61.83,63.78
129P04123,2020-03-21 02:20:00,83.00,18.17
129P04123,2020-03-21 02:30:00,83.00,94.50
129P04123,2020-03-21 02:40:00,83.00,97.17
129P04123,2020-03-21 02:50:00,,
129P04123,2020-03-21 03:00:00,79.99,52.70
129P04123,2020-03-21 03:10:00,77.17,69.60
129P04123,2020-03-21 03:20:00,,
129P04123,2020-03-21 03:30:00,69.00,
129P04123,2020-03-21 03:40:00,65.91,27.00
129P04123,2020-03-21 03:50:00,60.59,72.60
129P04123,2020-03-21 04:00:00,63.39,92.20
129P04123,2020-03-21 04:10:00,55.00,87.00
129P04123,2020-03-21 04:20:00,55.00,86.90
129P04123,2020-03-21 04:30:00,55.00,90.00
129P04123,2020-03-21 04:40:00,,
129P04123,2020-03-21 04:50:00,53.43,99.22
129P04123,2020-03-21 05:00:00,60.59,79.30
129P04123,2020-03-21 05:10:00,64.42,83.29
129P04123,2020-03-21 05:20:00,63.00,99.90
129P04123,2020-03-21 05:30:00,39.19,45.44
129P04123,2020-03-21 05:40:00,58.00,82.57
129P04123,2020-03-21 05:50:00,58.00,99.57
129P04123,2020-03-21 06:00:00,65.09,48.57
129P04123,2020-03-21 06:10:00,60.92,70.30
129P04123,2020-03-21 06:20:00,53.00,100.00
129P04123,2020-03-21 06:30:00,56.59,100.00
129P04123,2020-03-21 06:40:00,64.61,100.00
129P04123,2020-03-21 06:50:00,71.76,100.00
129P04123,2020-03-21 07:00:00,59.26,100.00
129P04123,2020-03-21 07:10:00,61.54,90.60
129P04123,2020-03-21 07:20:00,62.73,100.00
129P04123,2020-03-21 07:30:00,70.19,97.10
129P04123,2020-03-21 07:40:00,59.55,94.20
129P04123,2020-03-21 07:50:00,62.88,81.80
129P04123,2020-03-21 08:00:00,63.00,100.00
129P04123,2020-03-21 08:10:00,63.18,97.40
129P04123,2020-03-21 08:20:00,61.12,100.00
129P04123,2020-03-21 08:30:00,58.70,100.00
129P04123,2020-03-21 08:40:00,57.70,100.00
129P04123,2020-03-21 08:50:00,55.33,100.00
129P04123,2020-03-21 09:00:00,53.00,100.00
129P04123,2020-03-21 09:10:00,53.08,100.00
129P04123,2020-03-21 09:20:00,60.20,74.60
129P04123,2020-03-21 09:30:00,60.61,72.60
129P04123,2020-03-21 09:40:00,56.82,90.20
129P04123,2020-03-21 09:50:00,62.02,93.00
129P04123,2020-03-21 10:00:00,62.67,92.40
129P04123,2020-03-21 10:10:00,59.39,98.70
129P04123,2020-03-21 10:20:00,57.28,86.70
129P04123,2020-03-21 10:30:00,53.65,99.30
129P04123,2020-03-21 10:40:00,59.28,99.20
129P04123,2020-03-21 10:50:00,49.99,100.00
129P04123,2020-03-21 11:00:00,59.14,86.50
129P04123,2020-03-21 11:10:00,51.64,99.80
129P04123,2020-03-21 11:20:00,49.88,99.80
129P04123,2020-03-21 11:30:00,52.00,99.00
129P04123,2020-03-21 11:40:00,54.69,100.00
129P04123,2020-03-21 11:50:00,56.98,98.40
129P04123,2020-03-21 12:00:00,57.29,99.00
129P04123,2020-03-21 12:10:00,55.41,99.90
129P04123,2020-03-21 12:20:00,55.18,100.00
129P04123,2020-03-21 12:30:00,54.88,86.60
129P04123,2020-03-21 12:40:00,55.93,99.60
129P04123,2020-03-21 12:50:00,56.67,100.00
129P04123,2020-03-21 13:00:00,56.23,99.30
129P04123,2020-03-21 13:10:00,57.54,100.00
129P04123,2020-03-21 13:20:00,53.77,100.00
129P04123,2020-03-21 13:30:00,52.80,95.70
129P04123,2020-03-21 13:40:00,55.44,100.00
129P04123,2020-03-21 13:50:00,53.92,96.80
129P04123,2020-03-21 14:00:00,52.41,98.90
129P04123,2020-03-21 14:10:00,58.43,79.20
129P04123,2020-03-21 14:20:00,56.38,84.80
129P04123,2020-03-21 14:30:00,58.38,94.00
129P04123,2020-03-21 14:40:00,57.24,97.70
129P04123,2020-03-21 14:50:00,51.25,100.00
129P04123,2020-03-21 15:00:00,51.90,99.20
129P04123,2020-03-21 15:10:00,49.71,94.80
129P04123,2020-03-21 15:20:00,53.32,91.80
129P04123,2020-03-21 15:30:00,54.83,90.10
129P04123,2020-03-21 15:40:00,56.16,100.00
129P04123,2020-03-21 15:50:00,47.82,99.30
129P04123,2020-03-21 16:00:00,48.92,97.80
129P04123,2020-03-21 16:10:00,52.70,100.00
129P04123,2020-03-21 16:20:00,56.27,100.00
129P04123,2020-03-21 16:30:00,58.23,100.00
129P04123,2020-03-21 16:40:00,55.11,96.40
129P04123,2020-03-21 16:50:00,57.09,98.40
129P04123,2020-03-21 17:00:00,57.39,99.40
129P04123,2020-03-21 17:10:00,58.60,99.10
129P04123,2020-03-21 17:20:00,54.22,87.10
129P04123,2020-03-21 17:30:00,60.55,92.80
129P04123,2020-03-21 17:40:00,56.88,99.30
129P04123,2020-03-21 17:50:00,60.57,99.80
129P04123,2020-03-21 18:00:00,56.98,98.90
129P04123,2020-03-21 18:10:00,56.70,81.90
129P04123,2020-03-21 18:20:00,62.68,93.40
129P04123,2020-03-21 18:30:00,60.90,89.40
129P04123,2020-03-21 18:40:00,55.47,100.00
129P04123,2020-03-21 18:50:00,59.62,96.20
129P04123,2020-03-21 19:00:00,55.41,80.30
129P04123,2020-03-21 19:10:00,60.90,91.40
129P04123,2020-03-21 19:20:00,61.03,92.40
129P04123,2020-03-21 19:30:00,55.64,94.20
129P04123,2020-03-21 19:40:00,60.37,74.10
129P04123,2020-03-21 19:50:00,61.33,86.10
129P04123,2020-03-21 20:00:00,61.06,94.00
129P04123,2020-03-21 20:10:00,73.87,29.40
129P04123,2020-03-21 20:20:00,63.08,57.40
129P04123,2020-03-21 20:30:00,54.00,75.80
129P04123,2020-03-21 20:40:00,60.63,84.10
129P04123,2020-03-21 20:50:00,64.48,95.20
129P04123,2020-03-21 21:00:00,59.79,91.00
129P04123,2020-03-21 21:10:00,60.18,99.50
129P04123,2020-03-21 21:20:00,61.52,99.70
129P04123,2020-03-21 21:30:00,60.79,93.30
129P04123,2020-03-21 21:40:00,58.73,91.00
129P04123,2020-03-21 21:50:00,56.35,93.50
129P04123,2020-03-21 22:00:00,59.97,89.70
129P04123,2020-03-21 22:10:00,53.17,74.70
129P04123,2020-03-21 22:20:00,48.41,60.80
129P04123,2020-03-21 22:30:00,56.61,92.90
129P04123,2020-03-21 22:40:00,64.73,73.30
129P04123,2020-03-21 22:50:00,55.51,88.90
129P04123,2020-03-21 23:00:00,57.90,61.70
129P04123,2020-03-21 23:10:00,55.47,79.10
129P04123,2020-03-21 23:20:00,59.08,93.30
129P04123,2020-03-21 23:30:00,61.03,84.00
129P04123,2020-03-21 23:40:00,57.53,96.10
129P04123,2020-03-21 23:50:00,60.52,90.60
129P04122,2020-03-21 00:00:00,57.00,97.90
129P04122,2020-03-21 00:10:00,57.16,86.17
129P04122,2020-03-21 00:20:00,55.39,27.40
129P04122,2020-03-21 00:30:00,53.00,55.70
129P04122,2020-03-21 00:40:00,53.00,85.00
129P04122,2020-03-21 00:50:00,53.00,97.67
129P04122,2020-03-21 01:00:00,53.00,100.00
129P04122,2020-03-21 01:10:00,51.64,87.13
129P04122,2020-03-21 01:20:00,76.49,22.43
129P04122,2020-03-21 01:30:00,47.00,100.00
129P04122,2020-03-21 01:40:00,67.00,87.00
129P04122,2020-03-21 01:50:00,54.44,80.70
129P04122,2020-03-21 02:00:00,67.00,83.71
129P04122,2020-03-21 02:10:00,72.60,63.78
129P04122,2020-03-21 02:20:00,83.00,18.17
129P04122,2020-03-21 02:30:00,83.00,94.50
129P04122,2020-03-21 02:40:00,83.00,97.17
129P04122,2020-03-21 02:50:00,,
129P04122,2020-03-21 03:00:00,62.26,52.70
129P04122,2020-03-21 03:10:00,52.37,69.60
129P04122,2020-03-21 03:20:00,,
129P04122,2020-03-21 03:30:00,69.00,
129P04122,2020-03-21 03:40:00,66.11,27.00
129P04122,2020-03-21 03:50:00,58.57,72.60
129P04122,2020-03-21 04:00:00,62.79,92.20
129P04122,2020-03-21 04:10:00,63.00,87.00
129P04122,2020-03-21 04:20:00,63.00,86.90
129P04122,2020-03-21 04:30:00,63.00,90.00
129P04122,2020-03-21 04:40:00,,
129P04122,2020-03-21 04:50:00,61.66,99.22
129P04122,2020-03-21 05:00:00,63.52,79.30
129P04122,2020-03-21 05:10:00,62.69,83.29
129P04122,2020-03-21 05:20:00,63.00,99.90
129P04122,2020-03-21 05:30:00,47.68,45.44
129P04122,2020-03-21 05:40:00,48.00,82.57
129P04122,2020-03-21 05:50:00,48.00,99.57
129P04122,2020-03-21 06:00:00,61.33,48.57
129P04122,2020-03-21 06:10:00,56.62,70.30
129P04122,2020-03-21 06:20:00,48.00,100.00
129P04122,2020-03-21 06:30:00,52.47,100.00
129P04122,2020-03-21 06:40:00,58.31,100.00
129P04122,2020-03-21 06:50:00,67.52,100.00
129P04122,2020-03-21 07:00:00,44.87,100.00
129P04122,2020-03-21 07:10:00,54.57,90.60
129P04122,2020-03-21 07:20:00,60.72,100.00
129P04122,2020-03-21 07:30:00,70.39,97.10
129P04122,2020-03-21 07:40:00,58.13,94.20
129P04122,2020-03-21 07:50:00,60.43,81.80
129P04122,2020-03-21 08:00:00,59.40,100.00
129P04122,2020-03-21 08:10:00,59.00,97.40
129P04122,2020-03-21 08:20:00,62.20,100.00
129P04122,2020-03-21 08:30:00,59.37,100.00
129P04122,2020-03-21 08:40:00,60.18,100.00
129P04122,2020-03-21 08:50:00,60.50,100.00
129P04122,2020-03-21 09:00:00,58.00,100.00
129P04122,2020-03-21 09:10:00,53.00,100.00
129P04122,2020-03-21 09:20:00,59.02,74.60
129P04122,2020-03-21 09:30:00,67.23,72.60
129P04122,2020-03-21 09:40:00,63.79,90.20
129P04122,2020-03-21 09:50:00,62.07,93.00
129P04122,2020-03-21 10:00:00,59.42,92.40
129P04122,2020-03-21 10:10:00,57.26,98.70
129P04122,2020-03-21 10:20:00,65.01,86.70
129P04122,2020-03-21 10:30:00,56.38,99.30
129P04122,2020-03-21 10:40:00,54.46,99.20
129P04122,2020-03-21 10:50:00,50.32,100.00
129P04122,2020-03-21 11:00:00,58.12,86.50
129P04122,2020-03-21 11:10:00,53.02,99.80
129P04122,2020-03-21 11:20:00,53.98,99.80
129P04122,2020-03-21 11:30:00,54.47,99.00
129P04122,2020-03-21 11:40:00,56.36,100.00
129P04122,2020-03-21 11:50:00,60.49,98.40
129P04122,2020-03-21 12:00:00,59.59,99.00
129P04122,2020-03-21 12:10:00,52.58,99.90
129P04122,2020-03-21 12:20:00,52.28,100.00
129P04122,2020-03-21 12:30:00,58.01,86.60
129P04122,2020-03-21 12:40:00,56.59,99.60
129P04122,2020-03-21 12:50:00,58.21,100.00
129P04122,2020-03-21 13:00:00,57.75,99.30
129P04122,2020-03-21 13:10:00,61.55,100.00
129P04122,2020-03-21 13:20:00,53.20,100.00
129P04122,2020-03-21 13:30:00,52.39,95.70
129P04122,2020-03-21 13:40:00,53.48,100.00
129P04122,2020-03-21 13:50:00,54.07,96.80
129P04122,2020-03-21 14:00:00,54.52,98.90
129P04122,2020-03-21 14:10:00,55.60,79.20
129P04122,2020-03-21 14:20:00,57.71,84.80
129P04122,2020-03-21 14:30:00,57.06,94.00
129P04122,2020-03-21 14:40:00,57.69,97.70
129P04122,2020-03-21 14:50:00,53.07,100.00
129P04122,2020-03-21 15:00:00,51.55,99.20
129P04122,2020-03-21 15:10:00,51.35,94.80
129P04122,2020-03-21 15:20:00,53.72,91.80
129P04122,2020-03-21 15:30:00,52.57,90.10
129P04122,2020-03-21 15:40:00,58.17,100.00
129P04122,2020-03-21 15:50:00,54.13,99.30
129P04122,2020-03-21 16:00:00,50.94,97.80
129P04122,2020-03-21 16:10:00,50.50,100.00
129P04122,2020-03-21 16:20:00,56.87,100.00
129P04122,2020-03-21 16:30:00,60.60,100.00
129P04122,2020-03-21 16:40:00,57.14,96.40
129P04122,2020-03-21 16:50:00,57.30,98.40
129P04122,2020-03-21 17:00:00,55.69,99.40
129P04122,2020-03-21 17:10:00,58.80,99.10
129P04122,2020-03-21 17:20:00,52.85,87.10
129P04122,2020-03-21 17:30:00,61.38,92.80
129P04122,2020-03-21 17:40:00,58.95,99.30
129P04122,2020-03-21 17:50:00,60.96,99.80
129P04122,2020-03-21 18:00:00,59.45,98.90
129P04122,2020-03-21 18:10:00,52.92,81.90
129P04122,2020-03-21 18:20:00,55.22,93.40
129P04122,2020-03-21 18:30:00,59.54,89.40
129P04122,2020-03-21 18:40:00,56.29,100.00
129P04122,2020-03-21 18:50:00,59.73,96.20
129P04122,2020-03-21 19:00:00,55.68,80.30
129P04122,2020-03-21 19:10:00,58.32,91.40
129P04122,2020-03-21 19:20:00,63.23,92.40
129P04122,2020-03-21 19:30:00,59.43,94.20
129P04122,2020-03-21 19:40:00,64.01,74.10
129P04122,2020-03-21 19:50:00,58.71,86.10
129P04122,2020-03-21 20:00:00,57.00,94.00
129P04122,2020-03-21 20:10:00,69.47,29.40
129P04122,2020-03-21 20:20:00,62.54,57.40
129P04122,2020-03-21 20:30:00,55.88,75.80
129P04122,2020-03-21 20:40:00,60.45,84.10
129P04122,2020-03-21 20:50:00,61.62,95.20
129P04122,2020-03-21 21:00:00,58.70,91.00
129P04122,2020-03-21 21:10:00,60.29,99.50
129P04122,2020-03-21 21:20:00,61.54,99.70
129P04122,2020-03-21 21:30:00,62.34,93.30
129P04122,2020-03-21 21:40:00,58.44,91.00
129P04122,2020-03-21 21:50:00,56.93,93.50
129P04122,2020-03-21 22:00:00,62.35,89.70
129P04122,2020-03-21 22:10:00,53.40,74.70
129P04122,2020-03-21 22:20:00,41.79,60.80
129P04122,2020-03-21 22:30:00,56.98,92.90
129P04122,2020-03-21 22:40:00,64.73,73.30
129P04122,2020-03-21 22:50:00,57.23,88.90
129P04122,2020-03-21 23:00:00,57.85,61.70
129P04122,2020-03-21 23:10:00,53.25,79.10
129P04122,2020-03-21 23:20:00,54.59,93.30
129P04122,2020-03-21 23:30:00,56.82,84.00
129P04122,2020-03-21 23:40:00,54.88,96.10
129P04122,2020-03-21 23:50:00,59.78,90.60
129P04121,2020-03-21 00:00:00,55.20,99.40
129P04121,2020-03-21 00:10:00,,
129P04121,2020-03-21 00:20:00,50.00,92.00
129P04121,2020-03-21 00:30:00,53.40,97.30
129P04121,2020-03-21 00:40:00,55.00,99.00
129P04121,2020-03-21 00:50:00,,
129P04121,2020-03-21 01:00:00,54.50,
129P04121,2020-03-21 01:10:00,55.96,
129P04121,2020-03-21 01:20:00,83.00,45.14
129P04121,2020-03-21 01:30:00,,
129P04121,2020-03-21 01:40:00,74.54,81.00
129P04121,2020-03-21 01:50:00,55.31,27.30
129P04121,2020-03-21 02:00:00,67.00,99.00
129P04121,2020-03-21 02:10:00,83.00,25.00
129P04121,2020-03-21 02:20:00,83.00,46.17
129P04121,2020-03-21 02:30:00,,
129P04121,2020-03-21 02:40:00,84.00,
129P04121,2020-03-21 02:50:00,84.00,
129P04121,2020-03-21 03:00:00,84.00,
129P04121,2020-03-21 03:10:00,84.00,
129P04121,2020-03-21 03:20:00,83.10,
129P04121,2020-03-21 03:30:00,81.43,
129P04121,2020-03-21 03:40:00,78.00,
129P04121,2020-03-21 03:50:00,63.86,98.29
129P04121,2020-03-21 04:00:00,62.74,99.88
129P04121,2020-03-21 04:10:00,,
129P04121,2020-03-21 04:20:00,59.00,
129P04121,2020-03-21 04:30:00,37.30,8.00
129P04121,2020-03-21 04:40:00,21.82,43.67
129P04121,2020-03-21 04:50:00,,
129P04121,2020-03-21 05:00:00,65.00,26.14
129P04121,2020-03-21 05:10:00,64.66,57.33
129P04121,2020-03-21 05:20:00,63.00,80.80
129P04121,2020-03-21 05:30:00,,
129P04121,2020-03-21 05:40:00,43.01,7.57
129P04121,2020-03-21 05:50:00,40.00,23.67
129P04121,2020-03-21 06:00:00,69.00,61.60
129P04121,2020-03-21 06:10:00,37.44,68.20
129P04121,2020-03-21 06:20:00,27.00,77.60
129P04121,2020-03-21 06:30:00,48.73,96.60
129P04121,2020-03-21 06:40:00,51.76,87.30
129P04121,2020-03-21 06:50:00,70.14,55.00
129P04121,2020-03-21 07:00:00,50.00,99.67
129P04121,2020-03-21 07:10:00,38.75,71.00
129P04121,2020-03-21 07:20:00,60.16,90.00
129P04121,2020-03-21 07:30:00,67.93,65.60
129P04121,2020-03-21 07:40:00,53.29,100.00
129P04121,2020-03-21 07:50:00,58.99,100.00
129P04121,2020-03-21 08:00:00,59.40,100.00
129P04121,2020-03-21 08:10:00,67.85,81.90
129P04121,2020-03-21 08:20:00,55.39,86.40
129P04121,2020-03-21 08:30:00,58.83,99.80
129P04121,2020-03-21 08:40:00,59.14,99.60
129P04121,2020-03-21 08:50:00,57.00,100.00
129P04121,2020-03-21 09:00:00,57.00,100.00
129P04121,2020-03-21 09:10:00,53.00,100.00
129P04121,2020-03-21 09:20:00,61.24,62.75
129P04121,2020-03-21 09:30:00,66.81,65.50
129P04121,2020-03-21 09:40:00,63.08,90.70
129P04121,2020-03-21 09:50:00,53.75,99.80
129P04121,2020-03-21 10:00:00,53.97,98.40
129P04121,2020-03-21 10:10:00,56.28,91.40
129P04121,2020-03-21 10:20:00,54.30,99.00
129P04121,2020-03-21 10:30:00,54.80,96.30
129P04121,2020-03-21 10:40:00,51.48,100.00
129P04121,2020-03-21 10:50:00,52.75,98.90
129P04121,2020-03-21 11:00:00,57.35,72.10
129P04121,2020-03-21 11:10:00,52.08,97.00
129P04121,2020-03-21 11:20:00,52.40,98.70
129P04121,2020-03-21 11:30:00,55.33,94.10
129P04121,2020-03-21 11:40:00,56.48,98.20
129P04121,2020-03-21 11:50:00,59.65,61.00
129P04121,2020-03-21 12:00:00,53.53,77.90
129P04121,2020-03-21 12:10:00,51.87,92.00
129P04121,2020-03-21 12:20:00,54.28,94.80
129P04121,2020-03-21 12:30:00,57.77,68.10
129P04121,2020-03-21 12:40:00,55.79,93.60
129P04121,2020-03-21 12:50:00,57.95,81.40
129P04121,2020-03-21 13:00:00,56.27,84.40
129P04121,2020-03-21 13:10:00,56.45,87.00
129P04121,2020-03-21 13:20:00,53.10,57.20
129P04121,2020-03-21 13:30:00,52.20,63.30
129P04121,2020-03-21 13:40:00,53.89,93.60
129P04121,2020-03-21 13:50:00,54.15,97.10
129P04121,2020-03-21 14:00:00,54.12,90.00
129P04121,2020-03-21 14:10:00,55.00,98.90
129P04121,2020-03-21 14:20:00,56.37,81.50
129P04121,2020-03-21 14:30:00,56.48,90.10
129P04121,2020-03-21 14:40:00,55.23,94.20
129P04121,2020-03-21 14:50:00,52.38,75.80
129P04121,2020-03-21 15:00:00,53.46,84.90
129P04121,2020-03-21 15:10:00,50.10,77.80
129P04121,2020-03-21 15:20:00,52.19,93.40
129P04121,2020-03-21 15:30:00,53.65,86.60
129P04121,2020-03-21 15:40:00,55.96,88.40
129P04121,2020-03-21 15:50:00,52.41,93.90
129P04121,2020-03-21 16:00:00,49.49,83.70
129P04121,2020-03-21 16:10:00,49.43,75.90
129P04121,2020-03-21 16:20:00,53.17,81.20
129P04121,2020-03-21 16:30:00,53.24,86.20
129P04121,2020-03-21 16:40:00,53.64,69.80
129P04121,2020-03-21 16:50:00,56.70,73.10
129P04121,2020-03-21 17:00:00,54.56,91.40
129P04121,2020-03-21 17:10:00,54.40,86.80
129P04121,2020-03-21 17:20:00,36.22,97.13
129P04121,2020-03-21 17:30:00,55.21,97.10
129P04121,2020-03-21 17:40:00,57.84,74.80
129P04121,2020-03-21 17:50:00,59.54,75.10
129P04121,2020-03-21 18:00:00,58.15,90.40
129P04121,2020-03-21 18:10:00,52.81,72.80
