tmc,tstamp,speed,cvalue
129+04460,2020-07-01 00:00:00,79.77,99.00
129+04460,2020-07-01 00:10:00,62.00,1.00
129+04460,2020-07-01 00:20:00,62.00,29.11
129+04460,2020-07-01 00:30:00,,
129+04460,2020-07-01 00:40:00,,
129+04460,2020-07-01 00:50:00,,
129+04460,2020-07-01 01:00:00,,
129+04460,2020-07-01 01:10:00,,
129+04460,2020-07-01 01:20:00,,
129+04460,2020-07-01 01:30:00,,
129+04460,2020-07-01 01:40:00,,
129+04460,2020-07-01 01:50:00,,
129+04460,2020-07-01 02:00:00,,
129+04460,2020-07-01 02:10:00,,
129+04460,2020-07-01 02:20:00,,
129+04460,2020-07-01 02:30:00,,
129+04460,2020-07-01 02:40:00,,
129+04460,2020-07-01 02:50:00,68.00,88.20
129+04460,2020-07-01 03:00:00,68.00,98.75
129+04460,2020-07-01 03:10:00,69.24,94.63
129+04460,2020-07-01 03:20:00,69.00,98.00
129+04460,2020-07-01 03:30:00,,
129+04460,2020-07-01 03:40:00,76.47,37.50
129+04460,2020-07-01 03:50:00,75.24,66.20
129+04460,2020-07-01 04:00:00,70.00,91.50
129+04460,2020-07-01 04:10:00,66.00,58.40
129+04460,2020-07-01 04:20:00,55.00,17.20
129+04460,2020-07-01 04:30:00,70.72,69.40
129+04460,2020-07-01 04:40:00,72.88,77.90
129+04460,2020-07-01 04:50:00,73.28,89.70
129+04460,2020-07-01 05:00:00,76.20,96.40
129+04460,2020-07-01 05:10:00,75.39,93.90
129+04460,2020-07-01 05:20:00,75.59,92.80
129+04460,2020-07-01 05:30:00,73.65,92.30
129+04460,2020-07-01 05:40:00,71.08,95.40
129+04460,2020-07-01 05:50:00,46.60,93.10
129+04460,2020-07-01 06:00:00,22.59,53.40
129+04460,2020-07-01 06:10:00,17.50,27.70
129+04460,2020-07-01 06:20:00,11.02,68.30
129+04460,2020-07-01 06:30:00,8.77,89.75
129+04460,2020-07-01 06:40:00,,
129+04460,2020-07-01 06:50:00,,
129+04460,2020-07-01 07:00:00,73.95,63.20
129+04460,2020-07-01 07:10:00,73.49,100.00
129+04460,2020-07-01 07:20:00,70.19,100.00
129+04460,2020-07-01 07:30:00,69.08,100.00
129+04460,2020-07-01 07:40:00,72.38,99.20
129+04460,2020-07-01 07:50:00,72.19,100.00
129+04460,2020-07-01 08:00:00,68.56,96.80
129+04460,2020-07-01 08:10:00,71.31,91.80
129+04460,2020-07-01 08:20:00,69.19,100.00
129+04460,2020-07-01 08:30:00,72.79,92.80
129+04460,2020-07-01 08:40:00,70.08,100.00
129+04460,2020-07-01 08:50:00,72.29,96.30
129+04460,2020-07-01 09:00:00,72.19,98.80
129+04460,2020-07-01 09:10:00,69.80,100.00
129+04460,2020-07-01 09:20:00,68.68,97.40
129+04460,2020-07-01 09:30:00,70.49,100.00
129+04460,2020-07-01 09:40:00,67.55,89.60
129+04460,2020-07-01 09:50:00,65.19,72.10
129+04460,2020-07-01 10:00:00,69.77,100.00
129+04460,2020-07-01 10:10:00,69.79,97.90
129+04460,2020-07-01 10:20:00,70.59,92.40
129+04460,2020-07-01 10:30:00,70.50,96.30
129+04460,2020-07-01 10:40:00,70.29,98.50
129+04460,2020-07-01 10:50:00,70.10,100.00
129+04460,2020-07-01 11:00:00,70.33,90.20
129+04460,2020-07-01 11:10:00,66.88,96.50
129+04460,2020-07-01 11:20:00,66.96,100.00
129+04460,2020-07-01 11:30:00,66.57,100.00
129+04460,2020-07-01 11:40:00,67.39,94.20
129+04460,2020-07-01 11:50:00,72.56,63.50
129+04460,2020-07-01 12:00:00,70.11,84.30
129+04460,2020-07-01 12:10:00,74.68,61.60
129+04460,2020-07-01 12:20:00,74.72,68.60
129+04460,2020-07-01 12:30:00,73.29,98.10
129+04460,2020-07-01 12:40:00,70.94,99.40
129+04460,2020-07-01 12:50:00,69.99,97.60
129+04460,2020-07-01 13:00:00,71.20,98.90
129+04460,2020-07-01 13:10:00,69.47,99.30
129+04460,2020-07-01 13:20:00,69.19,99.90
129+04460,2020-07-01 13:30:00,70.87,88.00
129+04460,2020-07-01 13:40:00,78.57,33.70
129+04460,2020-07-01 13:50:00,71.07,96.20
129+04460,2020-07-01 14:00:00,77.43,61.20
129+04460,2020-07-01 14:10:00,73.13,99.70
129+04460,2020-07-01 14:20:00,71.59,100.00
129+04460,2020-07-01 14:30:00,70.09,100.00
129+04460,2020-07-01 14:40:00,69.89,100.00
129+04460,2020-07-01 14:50:00,69.57,99.00
129+04460,2020-07-01 15:00:00,73.57,84.80
129+04460,2020-07-01 15:10:00,70.87,99.60
129+04460,2020-07-01 15:20:00,70.00,92.40
129+04460,2020-07-01 15:30:00,74.98,77.10
129+04460,2020-07-01 15:40:00,73.59,86.50
129+04460,2020-07-01 15:50:00,73.70,90.40
129+04460,2020-07-01 16:00:00,76.30,81.40
129+04460,2020-07-01 16:10:00,75.66,89.10
129+04460,2020-07-01 16:20:00,71.01,98.20
129+04460,2020-07-01 16:30:00,73.81,97.30
129+04460,2020-07-01 16:40:00,51.54,79.10
129+04460,2020-07-01 16:50:00,56.67,68.20
129+04460,2020-07-01 17:00:00,59.59,85.30
129+04460,2020-07-01 17:10:00,63.02,97.00
129+04460,2020-07-01 17:20:00,68.05,100.00
129+04460,2020-07-01 17:30:00,74.18,52.40
129+04460,2020-07-01 17:40:00,71.39,92.40
129+04460,2020-07-01 17:50:00,73.16,82.40
129+04460,2020-07-01 18:00:00,73.18,91.80
129+04460,2020-07-01 18:10:00,69.79,100.00
129+04460,2020-07-01 18:20:00,68.88,100.00
129+04460,2020-07-01 18:30:00,71.49,100.00
129+04460,2020-07-01 18:40:00,70.71,100.00
129+04460,2020-07-01 18:50:00,70.48,84.38
129+04460,2020-07-01 19:00:00,66.24,64.30
129+04460,2020-07-01 19:10:00,69.27,97.80
129+04460,2020-07-01 19:20:00,68.36,97.00
129+04460,2020-07-01 19:30:00,69.46,95.70
129+04460,2020-07-01 19:40:00,68.00,95.43
129+04460,2020-07-01 19:50:00,,
129+04460,2020-07-01 20:00:00,66.36,80.00
129+04460,2020-07-01 20:10:00,71.00,100.00
129+04460,2020-07-01 20:20:00,70.90,100.00
129+04460,2020-07-01 20:30:00,73.00,77.40
129+04460,2020-07-01 20:40:00,68.25,93.00
129+04460,2020-07-01 20:50:00,65.03,63.40
129+04460,2020-07-01 21:00:00,65.58,73.80
129+04460,2020-07-01 21:10:00,70.30,100.00
129+04460,2020-07-01 21:20:00,69.00,97.10
129+04460,2020-07-01 21:30:00,64.60,82.00
129+04460,2020-07-01 21:40:00,65.49,68.50
129+04460,2020-07-01 21:50:00,69.33,79.20
129+04460,2020-07-01 22:00:00,65.77,91.40
129+04460,2020-07-01 22:10:00,69.90,99.90
129+04460,2020-07-01 22:20:00,,
129+04460,2020-07-01 22:30:00,76.00,52.44
129+04460,2020-07-01 22:40:00,76.00,59.50
129+04460,2020-07-01 22:50:00,78.33,66.11
129+04460,2020-07-01 23:00:00,71.35,78.90
129+04460,2020-07-01 23:10:00,70.50,78.00
129+04460,2020-07-01 23:20:00,71.00,84.60
129+04460,2020-07-01 23:30:00,74.96,90.70
129+04460,2020-07-01 23:40:00,72.99,97.10
129+04460,2020-07-01 23:50:00,,
129P04462,2020-07-01 00:00:00,61.71,98.25
129P04462,2020-07-01 00:10:00,57.50,98.63
129P04462,2020-07-01 00:20:00,53.00,89.67
129P04462,2020-07-01 00:30:00,53.00,93.57
129P04462,2020-07-01 00:40:00,,
129P04462,2020-07-01 00:50:00,61.00,
129P04462,2020-07-01 01:00:00,61.00,
129P04462,2020-07-01 01:10:00,61.00,
129P04462,2020-07-01 01:20:00,,
129P04462,2020-07-01 01:30:00,,
129P04462,2020-07-01 01:40:00,,
129P04462,2020-07-01 01:50:00,,
129P04462,2020-07-01 02:00:00,,
129P04462,2020-07-01 02:10:00,,
129P04462,2020-07-01 02:20:00,,
129P04462,2020-07-01 02:30:00,,
