tmc,tstamp,speed,cvalue
129-04459,2020-05-14 00:00:00,65.22,35.56
129-04459,2020-05-14 00:10:00,74.89,53.50
129-04459,2020-05-14 00:20:00,78.00,68.25
129-04459,2020-05-14 00:30:00,,
129-04459,2020-05-14 00:40:00,,
129-04459,2020-05-14 00:50:00,,
129-04459,2020-05-14 01:00:00,73.00,67.00
129-04459,2020-05-14 01:10:00,70.00,91.00
129-04459,2020-05-14 01:20:00,70.00,99.00
129-04459,2020-05-14 01:30:00,,
129-04459,2020-05-14 01:40:00,,
129-04459,2020-05-14 01:50:00,,
129-04459,2020-05-14 02:00:00,75.00,82.00
129-04459,2020-05-14 02:10:00,74.38,95.40
129-04459,2020-05-14 02:20:00,,
129-04459,2020-05-14 02:30:00,,
129-04459,2020-05-14 02:40:00,,
129-04459,2020-05-14 02:50:00,,
129-04459,2020-05-14 03:00:00,,
129-04459,2020-05-14 03:10:00,75.00,99.20
129-04459,2020-05-14 03:20:00,72.13,78.67
129-04459,2020-05-14 03:30:00,66.53,48.20
129-04459,2020-05-14 03:40:00,61.80,33.70
129-04459,2020-05-14 03:50:00,,
129-04459,2020-05-14 04:00:00,65.00,95.33
129-04459,2020-05-14 04:10:00,65.00,99.80
129-04459,2020-05-14 04:20:00,,
129-04459,2020-05-14 04:30:00,67.00,88.56
129-04459,2020-05-14 04:40:00,67.00,97.00
129-04459,2020-05-14 04:50:00,,
129-04459,2020-05-14 05:00:00,,
129-04459,2020-05-14 05:10:00,,
129-04459,2020-05-14 05:20:00,,
129-04459,2020-05-14 05:30:00,77.79,43.80
129-04459,2020-05-14 05:40:00,65.62,73.50
129-04459,2020-05-14 05:50:00,70.16,69.60
129-04459,2020-05-14 06:00:00,76.30,62.50
129-04459,2020-05-14 06:10:00,69.87,98.10
129-04459,2020-05-14 06:20:00,70.33,100.00
129-04459,2020-05-14 06:30:00,67.66,100.00
129-04459,2020-05-14 06:40:00,69.08,98.70
129-04459,2020-05-14 06:50:00,69.97,97.90
129-04459,2020-05-14 07:00:00,71.29,89.10
129-04459,2020-05-14 07:10:00,73.59,77.70
129-04459,2020-05-14 07:20:00,70.37,96.50
129-04459,2020-05-14 07:30:00,70.29,100.00
129-04459,2020-05-14 07:40:00,72.39,95.70
129-04459,2020-05-14 07:50:00,75.79,73.70
129-04459,2020-05-14 08:00:00,74.08,91.80
129-04459,2020-05-14 08:10:00,71.56,96.90
129-04459,2020-05-14 08:20:00,75.80,77.50
129-04459,2020-05-14 08:30:00,68.99,98.90
129-04459,2020-05-14 08:40:00,68.68,100.00
129-04459,2020-05-14 08:50:00,70.29,100.00
129-04459,2020-05-14 09:00:00,70.00,100.00
129-04459,2020-05-14 09:10:00,75.04,59.60
129-04459,2020-05-14 09:20:00,74.08,82.70
129-04459,2020-05-14 09:30:00,71.72,96.00
129-04459,2020-05-14 09:40:00,67.78,100.00
129-04459,2020-05-14 09:50:00,70.69,99.80
129-04459,2020-05-14 10:00:00,73.18,93.50
129-04459,2020-05-14 10:10:00,72.25,92.80
129-04459,2020-05-14 10:20:00,72.08,91.70
129-04459,2020-05-14 10:30:00,71.19,97.90
129-04459,2020-05-14 10:40:00,70.69,97.20
129-04459,2020-05-14 10:50:00,69.49,100.00
129-04459,2020-05-14 11:00:00,64.99,60.50
129-04459,2020-05-14 11:10:00,68.81,45.20
129-04459,2020-05-14 11:20:00,73.04,71.70
129-04459,2020-05-14 11:30:00,70.49,94.40
129-04459,2020-05-14 11:40:00,72.39,85.80
129-04459,2020-05-14 11:50:00,71.23,92.60
129-04459,2020-05-14 12:00:00,66.77,100.00
129-04459,2020-05-14 12:10:00,67.37,100.00
129-04459,2020-05-14 12:20:00,69.59,98.90
129-04459,2020-05-14 12:30:00,70.89,93.00
129-04459,2020-05-14 12:40:00,71.30,93.40
129-04459,2020-05-14 12:50:00,69.69,98.70
129-04459,2020-05-14 13:00:00,69.60,100.00
129-04459,2020-05-14 13:10:00,68.10,100.00
129-04459,2020-05-14 13:20:00,74.21,67.80
129-04459,2020-05-14 13:30:00,69.17,97.40
129-04459,2020-05-14 13:40:00,68.68,100.00
129-04459,2020-05-14 13:50:00,71.57,87.80
129-04459,2020-05-14 14:00:00,69.97,99.20
129-04459,2020-05-14 14:10:00,63.87,61.50
129-04459,2020-05-14 14:20:00,68.00,77.30
129-04459,2020-05-14 14:30:00,70.52,81.40
129-04459,2020-05-14 14:40:00,65.68,80.40
129-04459,2020-05-14 14:50:00,71.27,75.10
129-04459,2020-05-14 15:00:00,69.53,98.30
129-04459,2020-05-14 15:10:00,73.39,74.90
129-04459,2020-05-14 15:20:00,74.79,69.80
129-04459,2020-05-14 15:30:00,73.17,94.90
129-04459,2020-05-14 15:40:00,75.80,88.70
129-04459,2020-05-14 15:50:00,73.77,99.30
129-04459,2020-05-14 16:00:00,72.38,99.80
129-04459,2020-05-14 16:10:00,70.88,99.90
129-04459,2020-05-14 16:20:00,72.36,97.30
129-04459,2020-05-14 16:30:00,74.89,96.10
129-04459,2020-05-14 16:40:00,72.47,94.70
129-04459,2020-05-14 16:50:00,69.18,100.00
129-04459,2020-05-14 17:00:00,69.39,100.00
129-04459,2020-05-14 17:10:00,71.38,98.90
129-04459,2020-05-14 17:20:00,72.59,100.00
129-04459,2020-05-14 17:30:00,69.49,100.00
129-04459,2020-05-14 17:40:00,70.87,95.60
129-04459,2020-05-14 17:50:00,75.38,64.70
129-04459,2020-05-14 18:00:00,71.97,98.90
129-04459,2020-05-14 18:10:00,74.65,74.10
129-04459,2020-05-14 18:20:00,68.89,92.30
129-04459,2020-05-14 18:30:00,68.58,86.80
129-04459,2020-05-14 18:40:00,68.39,85.90
129-04459,2020-05-14 18:50:00,70.30,100.00
129-04459,2020-05-14 19:00:00,71.58,100.00
129-04459,2020-05-14 19:10:00,71.58,97.30
129-04459,2020-05-14 19:20:00,68.20,100.00
129-04459,2020-05-14 19:30:00,72.76,94.70
129-04459,2020-05-14 19:40:00,71.54,97.70
129-04459,2020-05-14 19:50:00,69.09,100.00
129-04459,2020-05-14 20:00:00,67.59,89.10
129-04459,2020-05-14 20:10:00,70.16,95.80
129-04459,2020-05-14 20:20:00,68.68,100.00
129-04459,2020-05-14 20:30:00,69.50,100.00
129-04459,2020-05-14 20:40:00,68.22,59.80
129-04459,2020-05-14 20:50:00,63.21,57.50
129-04459,2020-05-14 21:00:00,72.15,87.00
129-04459,2020-05-14 21:10:00,66.59,93.70
129-04459,2020-05-14 21:20:00,66.85,98.29
129-04459,2020-05-14 21:30:00,68.20,100.00
129-04459,2020-05-14 21:40:00,69.24,90.80
129-04459,2020-05-14 21:50:00,80.00,13.00
129-04459,2020-05-14 22:00:00,73.00,64.00
129-04459,2020-05-14 22:10:00,,
129-04459,2020-05-14 22:20:00,70.89,100.00
129-04459,2020-05-14 22:30:00,68.54,75.80
129-04459,2020-05-14 22:40:00,67.78,86.40
129-04459,2020-05-14 22:50:00,74.14,62.50
129-04459,2020-05-14 23:00:00,76.00,58.13
129-04459,2020-05-14 23:10:00,,
129-04459,2020-05-14 23:20:00,70.14,85.86
129-04459,2020-05-14 23:30:00,69.11,80.50
129-04459,2020-05-14 23:40:00,65.91,60.90
129-04459,2020-05-14 23:50:00,68.00,94.50
129N05584,2020-05-14 00:00:00,41.82,87.13
129N05584,2020-05-14 00:10:00,41.00,99.00
129N05584,2020-05-14 00:20:00,,
129N05584,2020-05-14 00:30:00,45.00,98.70
129N05584,2020-05-14 00:40:00,36.10,82.33
129N05584,2020-05-14 00:50:00,31.00,75.78
129N05584,2020-05-14 01:00:00,45.00,50.38
129N05584,2020-05-14 01:10:00,45.00,59.50
129N05584,2020-05-14 01:20:00,,
129N05584,2020-05-14 01:30:00,,
129N05584,2020-05-14 01:40:00,,
129N05584,2020-05-14 01:50:00,30.00,53.00
129N05584,2020-05-14 02:00:00,30.00,99.29
129N05584,2020-05-14 02:10:00,,
129N05584,2020-05-14 02:20:00,,
129N05584,2020-05-14 02:30:00,,
129N05584,2020-05-14 02:40:00,,
129N05584,2020-05-14 02:50:00,,
129N05584,2020-05-14 03:00:00,42.59,100.00
129N05584,2020-05-14 03:10:00,43.00,100.00
129N05584,2020-05-14 03:20:00,33.00,34.50
129N05584,2020-05-14 03:30:00,35.00,74.30
129N05584,2020-05-14 03:40:00,35.00,84.50
129N05584,2020-05-14 03:50:00,,
129N05584,2020-05-14 04:00:00,,
129N05584,2020-05-14 04:10:00,,
129N05584,2020-05-14 04:20:00,35.00,97.67
129N05584,2020-05-14 04:30:00,35.00,100.00
129N05584,2020-05-14 04:40:00,,
129N05584,2020-05-14 04:50:00,,
129N05584,2020-05-14 05:00:00,,
129N05584,2020-05-14 05:10:00,,
129N05584,2020-05-14 05:20:00,,
129N05584,2020-05-14 05:30:00,53.23,84.00
129N05584,2020-05-14 05:40:00,44.59,67.70
129N05584,2020-05-14 05:50:00,41.96,65.90
129N05584,2020-05-14 06:00:00,36.01,85.40
129N05584,2020-05-14 06:10:00,36.24,100.00
129N05584,2020-05-14 06:20:00,30.11,81.00
129N05584,2020-05-14 06:30:00,40.63,94.70
129N05584,2020-05-14 06:40:00,39.82,95.80
129N05584,2020-05-14 06:50:00,41.94,92.40
129N05584,2020-05-14 07:00:00,39.78,60.90
129N05584,2020-05-14 07:10:00,35.76,58.70
129N05584,2020-05-14 07:20:00,36.38,100.00
129N05584,2020-05-14 07:30:00,45.27,84.70
129N05584,2020-05-14 07:40:00,48.29,78.40
129N05584,2020-05-14 07:50:00,47.96,79.70
129N05584,2020-05-14 08:00:00,29.26,86.00
129N05584,2020-05-14 08:10:00,40.07,87.10
129N05584,2020-05-14 08:20:00,42.06,97.70
129N05584,2020-05-14 08:30:00,29.88,99.10
129N05584,2020-05-14 08:40:00,27.08,90.40
129N05584,2020-05-14 08:50:00,37.59,79.00
129N05584,2020-05-14 09:00:00,52.39,44.80
129N05584,2020-05-14 09:10:00,33.51,91.20
129N05584,2020-05-14 09:20:00,31.33,100.00
129N05584,2020-05-14 09:30:00,34.76,100.00
129N05584,2020-05-14 09:40:00,37.55,100.00
129N05584,2020-05-14 09:50:00,35.85,100.00
129N05584,2020-05-14 10:00:00,30.48,97.90
129N05584,2020-05-14 10:10:00,26.65,89.80
129N05584,2020-05-14 10:20:00,39.59,93.20
129N05584,2020-05-14 10:30:00,38.88,89.80
129N05584,2020-05-14 10:40:00,34.38,98.00
129N05584,2020-05-14 10:50:00,39.76,100.00
129N05584,2020-05-14 11:00:00,39.38,100.00
129N05584,2020-05-14 11:10:00,41.80,70.90
129N05584,2020-05-14 11:20:00,35.16,100.00
129N05584,2020-05-14 11:30:00,32.12,81.00
129N05584,2020-05-14 11:40:00,25.39,53.40
129N05584,2020-05-14 11:50:00,32.45,100.00
129N05584,2020-05-14 12:00:00,37.61,100.00
129N05584,2020-05-14 12:10:00,33.28,96.10
129N05584,2020-05-14 12:20:00,31.99,92.90
129N05584,2020-05-14 12:30:00,31.42,98.20
129N05584,2020-05-14 12:40:00,29.09,80.80
129N05584,2020-05-14 12:50:00,27.89,97.90
129N05584,2020-05-14 13:00:00,33.21,63.50
129N05584,2020-05-14 13:10:00,34.84,76.30
129N05584,2020-05-14 13:20:00,31.97,100.00
129N05584,2020-05-14 13:30:00,36.17,100.00
129N05584,2020-05-14 13:40:00,44.01,75.10
129N05584,2020-05-14 13:50:00,43.02,68.90
129N05584,2020-05-14 14:00:00,37.96,97.30
129N05584,2020-05-14 14:10:00,35.16,99.30
129N05584,2020-05-14 14:20:00,38.14,97.30
129N05584,2020-05-14 14:30:00,39.76,100.00
129N05584,2020-05-14 14:40:00,37.33,100.00
129N05584,2020-05-14 14:50:00,33.77,100.00
129N05584,2020-05-14 15:00:00,37.49,94.50
129N05584,2020-05-14 15:10:00,34.96,69.80
129N05584,2020-05-14 15:20:00,24.12,88.50
129N05584,2020-05-14 15:30:00,22.63,82.20
129N05584,2020-05-14 15:40:00,38.88,100.00
129N05584,2020-05-14 15:50:00,42.07,82.30
129N05584,2020-05-14 16:00:00,33.18,99.10
129N05584,2020-05-14 16:10:00,43.73,57.40
129N05584,2020-05-14 16:20:00,43.17,65.90
129N05584,2020-05-14 16:30:00,32.19,100.00
129N05584,2020-05-14 16:40:00,36.05,100.00
129N05584,2020-05-14 16:50:00,35.56,100.00
129N05584,2020-05-14 17:00:00,37.62,93.10
129N05584,2020-05-14 17:10:00,29.64,83.00
129N05584,2020-05-14 17:20:00,23.64,93.50
129N05584,2020-05-14 17:30:00,27.62,98.30
129N05584,2020-05-14 17:40:00,32.05,100.00
129N05584,2020-05-14 17:50:00,39.42,86.00
129N05584,2020-05-14 18:00:00,43.43,37.00
129N05584,2020-05-14 18:10:00,40.77,27.30
129N05584,2020-05-14 18:20:00,37.73,100.00
129N05584,2020-05-14 18:30:00,38.92,100.00
129N05584,2020-05-14 18:40:00,40.54,100.00
129N05584,2020-05-14 18:50:00,37.76,99.00
129N05584,2020-05-14 19:00:00,35.29,83.80
129N05584,2020-05-14 19:10:00,34.07,83.90
129N05584,2020-05-14 19:20:00,41.18,70.10
129N05584,2020-05-14 19:30:00,29.85,100.00
129N05584,2020-05-14 19:40:00,27.19,100.00
129N05584,2020-05-14 19:50:00,39.46,93.90
129N05584,2020-05-14 20:00:00,40.77,100.00
129N05584,2020-05-14 20:10:00,41.28,98.80
129N05584,2020-05-14 20:20:00,43.68,89.50
129N05584,2020-05-14 20:30:00,39.86,99.20
129N05584,2020-05-14 20:40:00,32.46,100.00
129N05584,2020-05-14 20:50:00,38.82,100.00
129N05584,2020-05-14 21:00:00,26.88,100.00
129N05584,2020-05-14 21:10:00,42.42,56.00
129N05584,2020-05-14 21:20:00,34.22,100.00
129N05584,2020-05-14 21:30:00,32.99,100.00
129N05584,2020-05-14 21:40:00,39.90,65.33
129N05584,2020-05-14 21:50:00,29.40,82.63
129N05584,2020-05-14 22:00:00,30.55,100.00
129N05584,2020-05-14 22:10:00,31.48,100.00
129N05584,2020-05-14 22:20:00,30.00,100.00
129N05584,2020-05-14 22:30:00,24.41,88.33
129N05584,2020-05-14 22:40:00,26.80,92.20
129N05584,2020-05-14 22:50:00,37.82,100.00
