tmc,tstamp,speed,cvalue
129+04432,2020-05-30 00:00:00,62.17,70.00
129+04432,2020-05-30 00:10:00,59.81,93.00
129+04432,2020-05-30 00:20:00,61.94,85.50
129+04432,2020-05-30 00:30:00,56.67,82.70
129+04432,2020-05-30 00:40:00,54.29,77.89
129+04432,2020-05-30 00:50:00,59.63,81.80
129+04432,2020-05-30 01:00:00,58.48,93.50
129+04432,2020-05-30 01:10:00,57.87,99.63
129+04432,2020-05-30 01:20:00,51.23,58.25
129+04432,2020-05-30 01:30:00,52.38,65.20
129+04432,2020-05-30 01:40:00,55.46,96.50
129+04432,2020-05-30 01:50:00,53.98,95.00
129+04432,2020-05-30 02:00:00,52.51,90.00
129+04432,2020-05-30 02:10:00,58.70,78.50
129+04432,2020-05-30 02:20:00,59.44,70.80
129+04432,2020-05-30 02:30:00,58.00,13.30
129+04432,2020-05-30 02:40:00,52.55,69.22
129+04432,2020-05-30 02:50:00,52.70,74.20
129+04432,2020-05-30 03:00:00,52.66,71.67
129+04432,2020-05-30 03:10:00,55.50,77.50
129+04432,2020-05-30 03:20:00,62.00,65.00
129+04432,2020-05-30 03:30:00,52.42,80.13
129+04432,2020-05-30 03:40:00,50.68,76.10
129+04432,2020-05-30 03:50:00,50.00,72.40
129+04432,2020-05-30 04:00:00,,
129+04432,2020-05-30 04:10:00,58.48,50.50
129+04432,2020-05-30 04:20:00,53.63,89.30
129+04432,2020-05-30 04:30:00,51.48,89.90
129+04432,2020-05-30 04:40:00,54.87,91.20
129+04432,2020-05-30 04:50:00,54.54,91.22
129+04432,2020-05-30 05:00:00,55.32,82.11
129+04432,2020-05-30 05:10:00,53.07,92.70
129+04432,2020-05-30 05:20:00,51.00,85.00
129+04432,2020-05-30 05:30:00,57.40,79.00
129+04432,2020-05-30 05:40:00,65.69,18.60
129+04432,2020-05-30 05:50:00,61.57,78.70
129+04432,2020-05-30 06:00:00,65.22,69.20
129+04432,2020-05-30 06:10:00,59.42,82.20
129+04432,2020-05-30 06:20:00,59.95,97.50
129+04432,2020-05-30 06:30:00,62.64,91.00
129+04432,2020-05-30 06:40:00,65.09,85.30
129+04432,2020-05-30 06:50:00,67.99,60.80
129+04432,2020-05-30 07:00:00,56.88,88.00
129+04432,2020-05-30 07:10:00,57.39,92.60
129+04432,2020-05-30 07:20:00,63.99,96.80
129+04432,2020-05-30 07:30:00,61.28,99.10
129+04432,2020-05-30 07:40:00,63.39,90.50
129+04432,2020-05-30 07:50:00,57.52,98.90
129+04432,2020-05-30 08:00:00,60.78,99.70
129+04432,2020-05-30 08:10:00,61.17,100.00
129+04432,2020-05-30 08:20:00,63.48,89.30
129+04432,2020-05-30 08:30:00,64.28,86.80
129+04432,2020-05-30 08:40:00,58.35,100.00
129+04432,2020-05-30 08:50:00,59.42,98.20
129+04432,2020-05-30 09:00:00,62.29,98.40
129+04432,2020-05-30 09:10:00,60.07,85.30
129+04432,2020-05-30 09:20:00,56.39,100.00
129+04432,2020-05-30 09:30:00,59.82,99.60
129+04432,2020-05-30 09:40:00,56.55,100.00
129+04432,2020-05-30 09:50:00,58.97,76.70
129+04432,2020-05-30 10:00:00,61.29,95.80
129+04432,2020-05-30 10:10:00,62.88,94.30
129+04432,2020-05-30 10:20:00,60.49,97.40
129+04432,2020-05-30 10:30:00,59.68,99.70
129+04432,2020-05-30 10:40:00,61.09,100.00
129+04432,2020-05-30 10:50:00,58.59,100.00
129+04432,2020-05-30 11:00:00,54.94,100.00
129+04432,2020-05-30 11:10:00,59.88,100.00
129+04432,2020-05-30 11:20:00,58.96,100.00
129+04432,2020-05-30 11:30:00,59.69,99.80
129+04432,2020-05-30 11:40:00,60.10,98.20
129+04432,2020-05-30 11:50:00,59.84,99.20
129+04432,2020-05-30 12:00:00,60.18,100.00
129+04432,2020-05-30 12:10:00,58.98,100.00
129+04432,2020-05-30 12:20:00,57.80,100.00
129+04432,2020-05-30 12:30:00,59.18,100.00
129+04432,2020-05-30 12:40:00,57.66,100.00
129+04432,2020-05-30 12:50:00,58.80,99.10
129+04432,2020-05-30 13:00:00,59.57,100.00
129+04432,2020-05-30 13:10:00,58.58,100.00
129+04432,2020-05-30 13:20:00,59.29,100.00
129+04432,2020-05-30 13:30:00,59.29,100.00
129+04432,2020-05-30 13:40:00,59.99,99.50
129+04432,2020-05-30 13:50:00,58.19,99.20
129+04432,2020-05-30 14:00:00,60.69,100.00
129+04432,2020-05-30 14:10:00,57.78,100.00
129+04432,2020-05-30 14:20:00,59.74,100.00
129+04432,2020-05-30 14:30:00,60.66,96.20
129+04432,2020-05-30 14:40:00,59.49,97.20
129+04432,2020-05-30 14:50:00,58.59,99.00
129+04432,2020-05-30 15:00:00,59.39,100.00
129+04432,2020-05-30 15:10:00,58.98,100.00
129+04432,2020-05-30 15:20:00,60.88,99.00
129+04432,2020-05-30 15:30:00,61.75,100.00
129+04432,2020-05-30 15:40:00,61.56,98.70
129+04432,2020-05-30 15:50:00,61.82,93.20
129+04432,2020-05-30 16:00:00,61.08,100.00
129+04432,2020-05-30 16:10:00,61.05,100.00
129+04432,2020-05-30 16:20:00,58.96,98.60
129+04432,2020-05-30 16:30:00,58.20,100.00
129+04432,2020-05-30 16:40:00,58.08,100.00
129+04432,2020-05-30 16:50:00,61.19,99.00
129+04432,2020-05-30 17:00:00,60.98,100.00
129+04432,2020-05-30 17:10:00,59.67,97.90
129+04432,2020-05-30 17:20:00,61.18,98.20
129+04432,2020-05-30 17:30:00,58.68,99.30
129+04432,2020-05-30 17:40:00,58.99,100.00
129+04432,2020-05-30 17:50:00,63.10,99.90
129+04432,2020-05-30 18:00:00,57.19,99.40
129+04432,2020-05-30 18:10:00,58.48,99.20
129+04432,2020-05-30 18:20:00,60.19,100.00
129+04432,2020-05-30 18:30:00,60.89,100.00
129+04432,2020-05-30 18:40:00,57.88,98.70
129+04432,2020-05-30 18:50:00,60.68,99.60
129+04432,2020-05-30 19:00:00,59.86,98.90
129+04432,2020-05-30 19:10:00,60.19,95.70
129+04432,2020-05-30 19:20:00,56.60,96.20
129+04432,2020-05-30 19:30:00,61.38,100.00
129+04432,2020-05-30 19:40:00,57.66,99.00
129+04432,2020-05-30 19:50:00,61.07,80.80
129+04432,2020-05-30 20:00:00,59.64,90.40
129+04432,2020-05-30 20:10:00,61.57,92.70
129+04432,2020-05-30 20:20:00,62.08,91.60
129+04432,2020-05-30 20:30:00,61.00,93.20
129+04432,2020-05-30 20:40:00,57.87,99.80
129+04432,2020-05-30 20:50:00,59.54,98.30
129+04432,2020-05-30 21:00:00,59.16,98.00
129+04432,2020-05-30 21:10:00,60.00,95.90
129+04432,2020-05-30 21:20:00,57.90,98.00
129+04432,2020-05-30 21:30:00,56.59,100.00
129+04432,2020-05-30 21:40:00,54.64,74.50
129+04432,2020-05-30 21:50:00,57.69,100.00
129+04432,2020-05-30 22:00:00,56.18,100.00
129+04432,2020-05-30 22:10:00,59.03,74.10
129+04432,2020-05-30 22:20:00,57.45,90.80
129+04432,2020-05-30 22:30:00,60.92,86.20
129+04432,2020-05-30 22:40:00,61.73,84.00
129+04432,2020-05-30 22:50:00,62.34,93.40
129+04432,2020-05-30 23:00:00,56.48,76.30
129+04432,2020-05-30 23:10:00,53.74,58.20
129+04432,2020-05-30 23:20:00,60.29,90.10
129+04432,2020-05-30 23:30:00,61.49,84.00
129+04432,2020-05-30 23:40:00,59.60,92.80
129+04432,2020-05-30 23:50:00,53.22,68.00
129P04429,2020-05-30 00:00:00,68.70,40.00
129P04429,2020-05-30 00:10:00,71.79,24.20
129P04429,2020-05-30 00:20:00,67.47,42.10
129P04429,2020-05-30 00:30:00,57.58,35.90
129P04429,2020-05-30 00:40:00,65.55,95.29
129P04429,2020-05-30 00:50:00,60.11,68.10
129P04429,2020-05-30 01:00:00,57.75,70.50
129P04429,2020-05-30 01:10:00,66.00,72.33
129P04429,2020-05-30 01:20:00,64.71,80.50
129P04429,2020-05-30 01:30:00,61.00,98.70
129P04429,2020-05-30 01:40:00,56.00,57.60
129P04429,2020-05-30 01:50:00,62.77,99.78
129P04429,2020-05-30 02:00:00,61.87,96.60
129P04429,2020-05-30 02:10:00,64.39,86.20
129P04429,2020-05-30 02:20:00,69.76,42.80
129P04429,2020-05-30 02:30:00,74.74,19.63
129P04429,2020-05-30 02:40:00,62.22,67.00
129P04429,2020-05-30 02:50:00,62.00,74.38
129P04429,2020-05-30 03:00:00,68.00,100.00
129P04429,2020-05-30 03:10:00,65.02,82.50
129P04429,2020-05-30 03:20:00,62.77,87.70
129P04429,2020-05-30 03:30:00,63.00,100.00
129P04429,2020-05-30 03:40:00,61.00,82.57
129P04429,2020-05-30 03:50:00,65.36,89.60
129P04429,2020-05-30 04:00:00,64.25,94.29
129P04429,2020-05-30 04:10:00,63.00,99.00
129P04429,2020-05-30 04:20:00,54.00,30.78
129P04429,2020-05-30 04:30:00,59.14,92.90
129P04429,2020-05-30 04:40:00,56.50,80.60
129P04429,2020-05-30 04:50:00,60.35,71.40
129P04429,2020-05-30 05:00:00,65.28,48.90
129P04429,2020-05-30 05:10:00,60.77,96.70
129P04429,2020-05-30 05:20:00,62.53,88.30
129P04429,2020-05-30 05:30:00,67.30,57.10
129P04429,2020-05-30 05:40:00,70.79,39.50
129P04429,2020-05-30 05:50:00,66.40,86.10
129P04429,2020-05-30 06:00:00,73.67,37.50
129P04429,2020-05-30 06:10:00,71.07,76.90
129P04429,2020-05-30 06:20:00,68.75,100.00
129P04429,2020-05-30 06:30:00,69.89,87.80
129P04429,2020-05-30 06:40:00,71.10,98.30
129P04429,2020-05-30 06:50:00,64.28,58.10
129P04429,2020-05-30 07:00:00,62.70,93.30
129P04429,2020-05-30 07:10:00,67.32,81.78
129P04429,2020-05-30 07:20:00,71.60,70.10
129P04429,2020-05-30 07:30:00,62.91,69.20
129P04429,2020-05-30 07:40:00,56.00,31.71
129P04429,2020-05-30 07:50:00,59.32,89.33
129P04429,2020-05-30 08:00:00,65.72,89.90
129P04429,2020-05-30 08:10:00,70.60,65.50
129P04429,2020-05-30 08:20:00,68.68,76.80
129P04429,2020-05-30 08:30:00,65.80,100.00
129P04429,2020-05-30 08:40:00,65.69,100.00
