tmc,tstamp,speed
129P04123,2020-03-15 14:30:00,50.07,100.00
129P04123,2020-03-15 14:40:00,50.56,100.00
129P04123,2020-03-15 14:50:00,54.82,100.00
129P04123,2020-03-15 15:00:00,54.84,100.00
129P04123,2020-03-15 15:10:00,54.98,97.10
129P04123,2020-03-15 15:20:00,53.31,99.60
129P04123,2020-03-15 15:30:00,51.08,100.00
129P04123,2020-03-15 15:40:00,54.51,100.00
129P04123,2020-03-15 15:50:00,55.14,100.00
129P04123,2020-03-15 16:00:00,53.33,98.80
129P04123,2020-03-15 16:10:00,54.61,97.90
129P04123,2020-03-15 16:20:00,56.41,100.00
129P04123,2020-03-15 16:30:00,54.16,100.00
129P04123,2020-03-15 16:40:00,52.78,88.90
129P04123,2020-03-15 16:50:00,57.27,100.00
129P04123,2020-03-15 17:00:00,52.50,90.50
129P04123,2020-03-15 17:10:00,52.79,99.90
129P04123,2020-03-15 17:20:00,49.95,99.10
129P04123,2020-03-15 17:30:00,52.48,95.80
129P04123,2020-03-15 17:40:00,52.99,99.50
129P04123,2020-03-15 17:50:00,54.76,100.00
129P04123,2020-03-15 18:00:00,56.06,97.80
129P04123,2020-03-15 18:10:00,61.74,95.70
129P04123,2020-03-15 18:20:00,62.04,89.20
129P04123,2020-03-15 18:30:00,57.27,99.20
129P04123,2020-03-15 18:40:00,54.76,100.00
129P04123,2020-03-15 18:50:00,52.98,100.00
129P04123,2020-03-15 19:00:00,56.79,100.00
129P04123,2020-03-15 19:10:00,54.72,97.80
129P04123,2020-03-15 19:20:00,54.15,100.00
129P04123,2020-03-15 19:30:00,53.47,99.90
129P04123,2020-03-15 19:40:00,51.14,99.80
129P04123,2020-03-15 19:50:00,48.98,100.00
129P04123,2020-03-15 20:00:00,51.91,100.00
129P04123,2020-03-15 20:10:00,59.30,100.00
129P04123,2020-03-15 20:20:00,58.09,100.00
129P04123,2020-03-15 20:30:00,53.27,100.00
129P04123,2020-03-15 20:40:00,52.24,100.00
129P04123,2020-03-15 20:50:00,57.15,99.20
129P04123,2020-03-15 21:00:00,50.31,72.80
129P04123,2020-03-15 21:10:00,36.04,71.60
129P04123,2020-03-15 21:20:00,38.53,85.70
129P04123,2020-03-15 21:30:00,51.67,65.40
129P04123,2020-03-15 21:40:00,52.63,75.90
129P04123,2020-03-15 21:50:00,42.90,99.80
129P04123,2020-03-15 22:00:00,47.16,94.30
129P04123,2020-03-15 22:10:00,53.90,100.00
129P04123,2020-03-15 22:20:00,47.07,100.00
129P04123,2020-03-15 22:30:00,51.16,100.00
129P04123,2020-03-15 22:40:00,49.25,96.20
129P04123,2020-03-15 22:50:00,51.31,96.20
129P04123,2020-03-15 23:00:00,47.64,100.00
129P04123,2020-03-15 23:10:00,50.60,85.50
129P04123,2020-03-15 23:20:00,65.07,49.30
129P04123,2020-03-15 23:30:00,63.27,58.60
129P04123,2020-03-15 23:40:00,46.33,42.60
129P04123,2020-03-15 23:50:00,45.72,64.50
129P04122,2020-03-15 00:00:00,56.78,93.90
129P04122,2020-03-15 00:10:00,55.54,97.10
129P04122,2020-03-15 00:20:00,57.56,63.90
129P04122,2020-03-15 00:30:00,52.39,85.50
129P04122,2020-03-15 00:40:00,51.98,94.90
129P04122,2020-03-15 00:50:00,43.00,72.80
129P04122,2020-03-15 01:00:00,52.26,59.10
129P04122,2020-03-15 01:10:00,67.00,27.30
129P04122,2020-03-15 01:20:00,59.08,95.60
129P04122,2020-03-15 01:30:00,58.41,81.30
129P04122,2020-03-15 01:40:00,64.59,69.10
129P04122,2020-03-15 01:50:00,61.85,93.80
129P04122,2020-03-15 02:00:00,59.00,99.10
129P04122,2020-03-15 02:10:00,59.00,98.60
129P04122,2020-03-15 02:20:00,58.00,81.13
129P04122,2020-03-15 02:30:00,58.00,86.50
129P04122,2020-03-15 02:40:00,65.00,73.67
129P04122,2020-03-15 02:50:00,61.62,82.30
129P04122,2020-03-15 03:00:00,48.69,87.10
129P04122,2020-03-15 03:10:00,51.26,90.20
129P04122,2020-03-15 03:20:00,53.44,74.20
129P04122,2020-03-15 03:30:00,48.00,93.00
129P04122,2020-03-15 03:40:00,48.00,99.75
129P04122,2020-03-15 03:50:00,61.00,91.90
129P04122,2020-03-15 04:00:00,53.72,94.00
129P04122,2020-03-15 04:10:00,48.00,97.89
129P04122,2020-03-15 04:20:00,48.00,98.00
129P04122,2020-03-15 04:30:00,48.00,98.50
129P04122,2020-03-15 04:40:00,48.00,91.88
129P04122,2020-03-15 04:50:00,55.00,98.70
129P04122,2020-03-15 05:00:00,48.00,96.75
129P04122,2020-03-15 05:10:00,,
129P04122,2020-03-15 05:20:00,59.74,85.88
129P04122,2020-03-15 05:30:00,56.98,59.80
129P04122,2020-03-15 05:40:00,66.35,47.90
129P04122,2020-03-15 05:50:00,71.00,27.90
129P04122,2020-03-15 06:00:00,63.60,87.70
129P04122,2020-03-15 06:10:00,55.00,100.00
129P04122,2020-03-15 06:20:00,52.92,100.00
129P04122,2020-03-15 06:30:00,51.00,100.00
129P04122,2020-03-15 06:40:00,56.90,100.00
129P04122,2020-03-15 06:50:00,56.37,100.00
129P04122,2020-03-15 07:00:00,53.52,90.40
129P04122,2020-03-15 07:10:00,62.58,72.50
129P04122,2020-03-15 07:20:00,64.15,52.00
129P04122,2020-03-15 07:30:00,67.00,93.83
129P04122,2020-03-15 07:40:00,65.08,95.20
129P04122,2020-03-15 07:50:00,64.88,100.00
129P04122,2020-03-15 08:00:00,68.47,94.00
129P04122,2020-03-15 08:10:00,71.77,81.50
129P04122,2020-03-15 08:20:00,60.65,100.00
129P04122,2020-03-15 08:30:00,60.58,100.00
129P04122,2020-03-15 08:40:00,54.77,100.00
129P04122,2020-03-15 08:50:00,50.75,100.00
129P04122,2020-03-15 09:00:00,60.33,100.00
129P04122,2020-03-15 09:10:00,57.70,100.00
129P04122,2020-03-15 09:20:00,54.79,100.00
129P04122,2020-03-15 09:30:00,59.73,100.00
129P04122,2020-03-15 09:40:00,58.57,100.00
129P04122,2020-03-15 09:50:00,53.49,100.00
129P04122,2020-03-15 10:00:00,57.44,100.00
129P04122,2020-03-15 10:10:00,56.40,100.00
129P04122,2020-03-15 10:20:00,56.87,100.00
129P04122,2020-03-15 10:30:00,58.91,100.00
129P04122,2020-03-15 10:40:00,57.40,100.00
129P04122,2020-03-15 10:50:00,58.41,100.00
129P04122,2020-03-15 11:00:00,52.37,100.00
129P04122,2020-03-15 11:10:00,55.57,100.00
129P04122,2020-03-15 11:20:00,53.98,100.00
129P04122,2020-03-15 11:30:00,52.87,100.00
129P04122,2020-03-15 11:40:00,51.79,100.00
129P04122,2020-03-15 11:50:00,54.06,100.00
129P04122,2020-03-15 12:00:00,50.06,100.00
129P04122,2020-03-15 12:10:00,49.32,100.00
129P04122,2020-03-15 12:20:00,50.09,100.00
129P04122,2020-03-15 12:30:00,54.05,100.00
129P04122,2020-03-15 12:40:00,52.46,100.00
129P04122,2020-03-15 12:50:00,57.13,100.00
129P04122,2020-03-15 13:00:00,55.88,100.00
129P04122,2020-03-15 13:10:00,50.88,100.00
129P04122,2020-03-15 13:20:00,51.18,100.00
129P04122,2020-03-15 13:30:00,51.85,100.00
129P04122,2020-03-15 13:40:00,54.77,100.00
129P04122,2020-03-15 13:50:00,57.79,100.00
129P04122,2020-03-15 14:00:00,58.10,99.80
129P04122,2020-03-15 14:10:00,51.57,100.00
129P04122,2020-03-15 14:20:00,51.11,100.00
129P04122,2020-03-15 14:30:00,52.20,100.00
129P04122,2020-03-15 14:40:00,52.77,100.00
129P04122,2020-03-15 14:50:00,52.50,100.00
129P04122,2020-03-15 15:00:00,55.01,100.00
129P04122,2020-03-15 15:10:00,57.01,97.10
129P04122,2020-03-15 15:20:00,58.73,99.60
129P04122,2020-03-15 15:30:00,54.59,100.00
129P04122,2020-03-15 15:40:00,56.57,100.00
129P04122,2020-03-15 15:50:00,55.07,100.00
129P04122,2020-03-15 16:00:00,54.93,98.80
129P04122,2020-03-15 16:10:00,54.14,97.90
129P04122,2020-03-15 16:20:00,56.00,100.00
129P04122,2020-03-15 16:30:00,55.67,100.00
129P04122,2020-03-15 16:40:00,56.61,88.90
129P04122,2020-03-15 16:50:00,60.94,100.00
129P04122,2020-03-15 17:00:00,55.37,90.50
129P04122,2020-03-15 17:10:00,52.70,99.90
129P04122,2020-03-15 17:20:00,50.82,99.10
129P04122,2020-03-15 17:30:00,52.97,95.80
129P04122,2020-03-15 17:40:00,56.06,99.50
129P04122,2020-03-15 17:50:00,55.47,100.00
129P04122,2020-03-15 18:00:00,57.08,97.80
129P04122,2020-03-15 18:10:00,65.03,95.70
129P04122,2020-03-15 18:20:00,65.39,89.20
129P04122,2020-03-15 18:30:00,55.59,99.20
129P04122,2020-03-15 18:40:00,54.10,100.00
129P04122,2020-03-15 18:50:00,52.42,100.00
129P04122,2020-03-15 19:00:00,52.51,100.00
129P04122,2020-03-15 19:10:00,55.66,97.80
129P04122,2020-03-15 19:20:00,54.93,100.00
129P04122,2020-03-15 19:30:00,55.06,99.90
129P04122,2020-03-15 19:40:00,51.84,99.80
129P04122,2020-03-15 19:50:00,50.39,100.00
129P04122,2020-03-15 20:00:00,55.26,100.00
129P04122,2020-03-15 20:10:00,59.28,100.00
129P04122,2020-03-15 20:20:00,58.57,100.00
129P04122,2020-03-15 20:30:00,55.37,100.00
129P04122,2020-03-15 20:40:00,57.88,100.00
129P04122,2020-03-15 20:50:00,57.75,99.20
129P04122,2020-03-15 21:00:00,50.15,72.80
129P04122,2020-03-15 21:10:00,45.97,71.60
129P04122,2020-03-15 21:20:00,57.98,85.70
129P04122,2020-03-15 21:30:00,64.64,65.40
129P04122,2020-03-15 21:40:00,60.89,75.90
129P04122,2020-03-15 21:50:00,61.00,99.80
129P04122,2020-03-15 22:00:00,61.07,94.30
129P04122,2020-03-15 22:10:00,55.68,100.00
129P04122,2020-03-15 22:20:00,53.96,100.00
129P04122,2020-03-15 22:30:00,53.74,100.00
129P04122,2020-03-15 22:40:00,57.04,96.20
129P04122,2020-03-15 22:50:00,56.55,96.20
129P04122,2020-03-15 23:00:00,57.49,100.00
129P04122,2020-03-15 23:10:00,51.43,85.50
129P04122,2020-03-15 23:20:00,65.38,49.30
129P04122,2020-03-15 23:30:00,64.69,58.60
129P04122,2020-03-15 23:40:00,48.60,42.60
129P04122,2020-03-15 23:50:00,46.39,64.50
129P04121,2020-03-15 00:00:00,56.78,89.30
129P04121,2020-03-15 00:10:00,55.54,95.10
129P04121,2020-03-15 00:20:00,48.28,65.60
129P04121,2020-03-15 00:30:00,53.52,70.80
129P04121,2020-03-15 00:40:00,46.01,69.38
129P04121,2020-03-15 00:50:00,25.00,8.90
129P04121,2020-03-15 01:00:00,41.01,26.50
129P04121,2020-03-15 01:10:00,60.57,59.40
129P04121,2020-03-15 01:20:00,51.64,96.80
129P04121,2020-03-15 01:30:00,60.60,78.40
129P04121,2020-03-15 01:40:00,63.00,90.40
129P04121,2020-03-15 01:50:00,59.35,98.00
129P04121,2020-03-15 02:00:00,58.00,98.17
129P04121,2020-03-15 02:10:00,,
129P04121,2020-03-15 02:20:00,64.00,
129P04121,2020-03-15 02:30:00,64.00,
129P04121,2020-03-15 02:40:00,61.42,74.67
129P04121,2020-03-15 02:50:00,51.45,84.56
129P04121,2020-03-15 03:00:00,24.75,37.63
129P04121,2020-03-15 03:10:00,55.00,88.20
129P04121,2020-03-15 03:20:00,55.00,91.13
129P04121,2020-03-15 03:30:00,,
129P04121,2020-03-15 03:40:00,49.00,
129P04121,2020-03-15 03:50:00,61.00,84.80
129P04121,2020-03-15 04:00:00,61.00,93.00
129P04121,2020-03-15 04:10:00,,
129P04121,2020-03-15 04:20:00,49.55,
129P04121,2020-03-15 04:30:00,50.00,
129P04121,2020-03-15 04:40:00,52.94,100.00
129P04121,2020-03-15 04:50:00,55.00,100.00
129P04121,2020-03-15 05:00:00,,
129P04121,2020-03-15 05:10:00,,
129P04121,2020-03-15 05:20:00,58.95,82.88
129P04121,2020-03-15 05:30:00,52.04,83.75
129P04121,2020-03-15 05:40:00,64.25,71.30
129P04121,2020-03-15 05:50:00,71.00,55.30
129P04121,2020-03-15 06:00:00,59.47,88.83
129P04121,2020-03-15 06:10:00,55.00,100.00
129P04121,2020-03-15 06:20:00,48.73,55.50
129P04121,2020-03-15 06:30:00,48.00,41.20
129P04121,2020-03-15 06:40:00,54.16,100.00
129P04121,2020-03-15 06:50:00,54.46,100.00
129P04121,2020-03-15 07:00:00,56.63,97.00
129P04121,2020-03-15 07:10:00,62.58,73.90
129P04121,2020-03-15 07:20:00,62.59,100.00
129P04121,2020-03-15 07:30:00,,
129P04121,2020-03-15 07:40:00,60.72,98.00
129P04121,2020-03-15 07:50:00,60.71,88.30
129P04121,2020-03-15 08:00:00,56.04,86.60
129P04121,2020-03-15 08:10:00,61.09,81.40
129P04121,2020-03-15 08:20:00,60.34,97.30
129P04121,2020-03-15 08:30:00,60.58,99.70
129P04121,2020-03-15 08:40:00,52.80,83.10
129P04121,2020-03-15 08:50:00,49.48,43.40
129P04121,2020-03-15 09:00:00,59.88,88.50
129P04121,2020-03-15 09:10:00,54.07,100.00
129P04121,2020-03-15 09:20:00,54.18,100.00
129P04121,2020-03-15 09:30:00,58.95,92.20
129P04121,2020-03-15 09:40:00,59.39,64.80
129P04121,2020-03-15 09:50:00,55.10,100.00
129P04121,2020-03-15 10:00:00,57.38,96.70
129P04121,2020-03-15 10:10:00,54.78,100.00
129P04121,2020-03-15 10:20:00,56.56,97.10
129P04121,2020-03-15 10:30:00,58.50,82.50
129P04121,2020-03-15 10:40:00,56.00,100.00
129P04121,2020-03-15 10:50:00,56.15,95.70
129P04121,2020-03-15 11:00:00,51.20,91.80
129P04121,2020-03-15 11:10:00,49.53,100.00
129P04121,2020-03-15 11:20:00,50.90,100.00
129P04121,2020-03-15 11:30:00,50.83,96.60
129P04121,2020-03-15 11:40:00,52.54,96.30
129P04121,2020-03-15 11:50:00,51.18,100.00
129P04121,2020-03-15 12:00:00,50.56,100.00
129P04121,2020-03-15 12:10:00,46.40,98.20
129P04121,2020-03-15 12:20:00,51.65,100.00
129P04121,2020-03-15 12:30:00,53.36,94.70
129P04121,2020-03-15 12:40:00,49.90,100.00
129P04121,2020-03-15 12:50:00,53.48,52.90
129P04121,2020-03-15 13:00:00,56.46,64.10
129P04121,2020-03-15 13:10:00,50.57,96.20
129P04121,2020-03-15 13:20:00,49.95,94.70
129P04121,2020-03-15 13:30:00,51.26,98.20
129P04121,2020-03-15 13:40:00,54.14,90.00
129P04121,2020-03-15 13:50:00,57.70,45.40
129P04121,2020-03-15 14:00:00,57.70,71.10
129P04121,2020-03-15 14:10:00,51.13,99.70
129P04121,2020-03-15 14:20:00,49.17,91.90
129P04121,2020-03-15 14:30:00,48.27,92.50
129P04121,2020-03-15 14:40:00,51.57,97.70
129P04121,2020-03-15 14:50:00,51.06,100.00
129P04121,2020-03-15 15:00:00,56.08,92.80
129P04121,2020-03-15 15:10:00,55.74,76.50
129P04121,2020-03-15 15:20:00,56.04,87.10
129P04121,2020-03-15 15:30:00,54.07,97.70
129P04121,2020-03-15 15:40:00,54.89,99.30
129P04121,2020-03-15 15:50:00,53.56,98.10
129P04121,2020-03-15 16:00:00,53.18,95.30
129P04121,2020-03-15 16:10:00,53.58,92.70
129P04121,2020-03-15 16:20:00,53.82,91.70
129P04121,2020-03-15 16:30:00,52.63,92.30
129P04121,2020-03-15 16:40:00,55.74,80.30
129P04121,2020-03-15 16:50:00,59.18,69.20
129P04121,2020-03-15 17:00:00,53.14,95.60
129P04121,2020-03-15 17:10:00,53.06,77.40
129P04121,2020-03-15 17:20:00,52.00,62.40
129P04121,2020-03-15 17:30:00,51.62,79.10
129P04121,2020-03-15 17:40:00,54.30,80.70
129P04121,2020-03-15 17:50:00,54.56,93.20
