tmc,tstamp,speed
129+04116,2020-03-10 04:50:00,60.17,79.40
129+04116,2020-03-10 05:00:00,58.10,94.70
129+04116,2020-03-10 05:10:00,58.00,85.50
129+04116,2020-03-10 05:20:00,56.35,100.00
129+04116,2020-03-10 05:30:00,56.48,99.90
129+04116,2020-03-10 05:40:00,53.00,98.40
129+04116,2020-03-10 05:50:00,52.10,98.70
129+04116,2020-03-10 06:00:00,52.19,100.00
129+04116,2020-03-10 06:10:00,50.34,100.00
129+04116,2020-03-10 06:20:00,50.92,100.00
129+04116,2020-03-10 06:30:00,50.05,99.30
129+04116,2020-03-10 06:40:00,50.59,100.00
129+04116,2020-03-10 06:50:00,47.93,100.00
129+04116,2020-03-10 07:00:00,45.78,100.00
129+04116,2020-03-10 07:10:00,46.26,100.00
129+04116,2020-03-10 07:20:00,46.47,99.70
129+04116,2020-03-10 07:30:00,47.19,98.40
129+04116,2020-03-10 07:40:00,49.07,98.60
129+04116,2020-03-10 07:50:00,47.36,98.60
129+04116,2020-03-10 08:00:00,45.94,98.00
129+04116,2020-03-10 08:10:00,48.16,99.40
129+04116,2020-03-10 08:20:00,46.58,98.60
129+04116,2020-03-10 08:30:00,44.98,98.00
129+04116,2020-03-10 08:40:00,48.44,87.00
129+04116,2020-03-10 08:50:00,46.58,99.30
129+04116,2020-03-10 09:00:00,41.82,98.30
129+04116,2020-03-10 09:10:00,38.88,99.40
129+04116,2020-03-10 09:20:00,18.26,93.10
129+04116,2020-03-10 09:30:00,27.39,97.80
129+04116,2020-03-10 09:40:00,46.87,86.40
129+04116,2020-03-10 09:50:00,48.45,95.30
129+04116,2020-03-10 10:00:00,49.38,86.20
129+04116,2020-03-10 10:10:00,50.26,100.00
129+04116,2020-03-10 10:20:00,49.35,97.90
129+04116,2020-03-10 10:30:00,46.96,95.90
129+04116,2020-03-10 10:40:00,47.89,99.80
129+04116,2020-03-10 10:50:00,47.39,98.10
129+04116,2020-03-10 11:00:00,49.57,91.20
129+04116,2020-03-10 11:10:00,51.46,95.80
129+04116,2020-03-10 11:20:00,49.96,95.90
129+04116,2020-03-10 11:30:00,49.92,79.60
129+04116,2020-03-10 11:40:00,53.59,91.40
129+04116,2020-03-10 11:50:00,56.07,94.30
129+04116,2020-03-10 12:00:00,53.02,91.50
129+04116,2020-03-10 12:10:00,53.05,97.90
129+04116,2020-03-10 12:20:00,47.84,99.20
129+04116,2020-03-10 12:30:00,50.95,99.50
129+04116,2020-03-10 12:40:00,53.19,99.20
129+04116,2020-03-10 12:50:00,48.92,100.00
129+04116,2020-03-10 13:00:00,50.78,100.00
129+04116,2020-03-10 13:10:00,46.86,100.00
129+04116,2020-03-10 13:20:00,49.29,99.10
129+04116,2020-03-10 13:30:00,44.49,91.70
129+04116,2020-03-10 13:40:00,44.62,98.10
129+04116,2020-03-10 13:50:00,50.98,97.10
129+04116,2020-03-10 14:00:00,50.59,100.00
129+04116,2020-03-10 14:10:00,49.60,99.90
129+04116,2020-03-10 14:20:00,46.77,100.00
129+04116,2020-03-10 14:30:00,35.85,77.90
129+04116,2020-03-10 14:40:00,35.67,59.90
129+04116,2020-03-10 14:50:00,47.27,99.40
129+04116,2020-03-10 15:00:00,49.31,99.20
129+04116,2020-03-10 15:10:00,51.36,99.20
129+04116,2020-03-10 15:20:00,49.12,97.10
129+04116,2020-03-10 15:30:00,45.15,99.30
129+04116,2020-03-10 15:40:00,49.93,98.40
129+04116,2020-03-10 15:50:00,51.90,94.80
129+04116,2020-03-10 16:00:00,46.62,96.30
129+04116,2020-03-10 16:10:00,48.93,100.00
129+04116,2020-03-10 16:20:00,51.88,99.90
129+04116,2020-03-10 16:30:00,48.92,99.30
129+04116,2020-03-10 16:40:00,49.40,91.20
129+04116,2020-03-10 16:50:00,50.16,99.70
129+04116,2020-03-10 17:00:00,50.89,99.50
129+04116,2020-03-10 17:10:00,49.23,97.80
129+04116,2020-03-10 17:20:00,45.60,81.30
129+04116,2020-03-10 17:30:00,47.20,87.20
129+04116,2020-03-10 17:40:00,43.88,70.30
129+04116,2020-03-10 17:50:00,42.53,69.90
129+04116,2020-03-10 18:00:00,49.62,87.00
129+04116,2020-03-10 18:10:00,51.19,87.40
129+04116,2020-03-10 18:20:00,51.75,86.80
129+04116,2020-03-10 18:30:00,51.21,91.00
129+04116,2020-03-10 18:40:00,52.54,83.10
129+04116,2020-03-10 18:50:00,49.17,99.20
129+04116,2020-03-10 19:00:00,46.15,99.10
129+04116,2020-03-10 19:10:00,49.37,98.90
129+04116,2020-03-10 19:20:00,53.14,77.20
129+04116,2020-03-10 19:30:00,54.63,72.90
129+04116,2020-03-10 19:40:00,52.62,95.80
129+04116,2020-03-10 19:50:00,52.20,97.00
129+04116,2020-03-10 20:00:00,50.27,99.30
129+04116,2020-03-10 20:10:00,51.94,86.90
129+04116,2020-03-10 20:20:00,51.30,96.80
129+04116,2020-03-10 20:30:00,51.68,100.00
129+04116,2020-03-10 20:40:00,50.49,98.50
129+04116,2020-03-10 20:50:00,50.95,96.80
129+04116,2020-03-10 21:00:00,52.69,100.00
129+04116,2020-03-10 21:10:00,53.26,98.80
129+04116,2020-03-10 21:20:00,30.05,75.60
129+04116,2020-03-10 21:30:00,11.80,13.70
129+04116,2020-03-10 21:40:00,7.52,30.70
129+04116,2020-03-10 21:50:00,7.57,61.50
129+04116,2020-03-10 22:00:00,9.55,85.20
129+04116,2020-03-10 22:10:00,10.98,95.10
129+04116,2020-03-10 22:20:00,8.75,95.20
129+04116,2020-03-10 22:30:00,10.16,95.70
129+04116,2020-03-10 22:40:00,12.67,90.70
129+04116,2020-03-10 22:50:00,13.35,91.50
129+04116,2020-03-10 23:00:00,11.22,96.70
129+04116,2020-03-10 23:10:00,13.85,79.70
129+04116,2020-03-10 23:20:00,36.02,9.25
129+04116,2020-03-10 23:30:00,49.04,26.00
129+04116,2020-03-10 23:40:00,47.10,60.20
129+04116,2020-03-10 23:50:00,45.74,76.50
129P04128,2020-03-10 00:00:00,64.47,90.00
129P04128,2020-03-10 00:10:00,65.15,79.90
129P04128,2020-03-10 00:20:00,67.95,92.80
129P04128,2020-03-10 00:30:00,63.77,85.40
129P04128,2020-03-10 00:40:00,65.27,86.50
129P04128,2020-03-10 00:50:00,61.59,78.30
129P04128,2020-03-10 01:00:00,66.95,86.70
129P04128,2020-03-10 01:10:00,66.07,93.40
129P04128,2020-03-10 01:20:00,66.74,89.20
129P04128,2020-03-10 01:30:00,63.23,86.50
129P04128,2020-03-10 01:40:00,73.49,38.10
129P04128,2020-03-10 01:50:00,62.13,46.70
129P04128,2020-03-10 02:00:00,61.53,68.75
129P04128,2020-03-10 02:10:00,58.27,60.33
129P04128,2020-03-10 02:20:00,69.28,80.60
129P04128,2020-03-10 02:30:00,63.08,83.80
129P04128,2020-03-10 02:40:00,67.90,80.80
129P04128,2020-03-10 02:50:00,60.95,67.70
129P04128,2020-03-10 03:00:00,61.76,83.50
129P04128,2020-03-10 03:10:00,63.50,99.90
129P04128,2020-03-10 03:20:00,63.00,99.80
129P04128,2020-03-10 03:30:00,65.93,87.30
129P04128,2020-03-10 03:40:00,71.39,38.00
129P04128,2020-03-10 03:50:00,66.75,82.80
129P04128,2020-03-10 04:00:00,63.84,77.80
129P04128,2020-03-10 04:10:00,65.16,93.90
129P04128,2020-03-10 04:20:00,65.50,90.80
129P04128,2020-03-10 04:30:00,67.55,77.80
129P04128,2020-03-10 04:40:00,71.50,53.10
129P04128,2020-03-10 04:50:00,64.26,74.40
129P04128,2020-03-10 05:00:00,66.63,93.10
129P04128,2020-03-10 05:10:00,67.66,93.90
129P04128,2020-03-10 05:20:00,67.75,82.40
129P04128,2020-03-10 05:30:00,68.88,100.00
129P04128,2020-03-10 05:40:00,71.68,81.30
129P04128,2020-03-10 05:50:00,66.78,99.50
129P04128,2020-03-10 06:00:00,67.13,99.70
129P04128,2020-03-10 06:10:00,68.69,99.40
129P04128,2020-03-10 06:20:00,63.83,100.00
129P04128,2020-03-10 06:30:00,61.89,100.00
129P04128,2020-03-10 06:40:00,64.52,100.00
129P04128,2020-03-10 06:50:00,66.15,95.60
129P04128,2020-03-10 07:00:00,66.89,100.00
129P04128,2020-03-10 07:10:00,66.05,100.00
129P04128,2020-03-10 07:20:00,64.38,100.00
129P04128,2020-03-10 07:30:00,65.39,100.00
129P04128,2020-03-10 07:40:00,65.36,100.00
129P04128,2020-03-10 07:50:00,65.99,100.00
129P04128,2020-03-10 08:00:00,65.06,100.00
129P04128,2020-03-10 08:10:00,65.88,100.00
129P04128,2020-03-10 08:20:00,68.08,100.00
129P04128,2020-03-10 08:30:00,68.26,95.50
129P04128,2020-03-10 08:40:00,63.66,100.00
129P04128,2020-03-10 08:50:00,64.76,100.00
129P04128,2020-03-10 09:00:00,69.19,100.00
129P04128,2020-03-10 09:10:00,65.96,100.00
129P04128,2020-03-10 09:20:00,67.17,100.00
129P04128,2020-03-10 09:30:00,63.96,100.00
129P04128,2020-03-10 09:40:00,65.66,100.00
129P04128,2020-03-10 09:50:00,66.47,100.00
129P04128,2020-03-10 10:00:00,68.89,100.00
129P04128,2020-03-10 10:10:00,68.27,100.00
129P04128,2020-03-10 10:20:00,63.37,100.00
129P04128,2020-03-10 10:30:00,66.38,100.00
129P04128,2020-03-10 10:40:00,64.75,100.00
129P04128,2020-03-10 10:50:00,66.22,100.00
129P04128,2020-03-10 11:00:00,66.75,100.00
129P04128,2020-03-10 11:10:00,67.17,100.00
129P04128,2020-03-10 11:20:00,63.75,100.00
129P04128,2020-03-10 11:30:00,66.58,100.00
129P04128,2020-03-10 11:40:00,65.66,100.00
129P04128,2020-03-10 11:50:00,64.06,100.00
129P04128,2020-03-10 12:00:00,64.79,100.00
129P04128,2020-03-10 12:10:00,64.37,100.00
129P04128,2020-03-10 12:20:00,66.20,100.00
129P04128,2020-03-10 12:30:00,67.28,100.00
129P04128,2020-03-10 12:40:00,66.27,100.00
129P04128,2020-03-10 12:50:00,66.76,100.00
129P04128,2020-03-10 13:00:00,64.48,100.00
129P04128,2020-03-10 13:10:00,64.18,100.00
129P04128,2020-03-10 13:20:00,62.50,100.00
129P04128,2020-03-10 13:30:00,63.57,100.00
129P04128,2020-03-10 13:40:00,62.70,100.00
129P04128,2020-03-10 13:50:00,63.10,100.00
129P04128,2020-03-10 14:00:00,62.70,100.00
129P04128,2020-03-10 14:10:00,61.79,100.00
129P04128,2020-03-10 14:20:00,62.70,100.00
129P04128,2020-03-10 14:30:00,41.08,100.00
129P04128,2020-03-10 14:40:00,29.16,100.00
129P04128,2020-03-10 14:50:00,28.43,100.00
129P04128,2020-03-10 15:00:00,29.22,100.00
129P04128,2020-03-10 15:10:00,26.93,100.00
129P04128,2020-03-10 15:20:00,29.48,100.00
129P04128,2020-03-10 15:30:00,29.82,100.00
129P04128,2020-03-10 15:40:00,26.01,100.00
129P04128,2020-03-10 15:50:00,21.34,100.00
129P04128,2020-03-10 16:00:00,21.25,100.00
129P04128,2020-03-10 16:10:00,21.29,100.00
129P04128,2020-03-10 16:20:00,23.55,100.00
129P04128,2020-03-10 16:30:00,26.15,100.00
129P04128,2020-03-10 16:40:00,28.26,100.00
129P04128,2020-03-10 16:50:00,25.88,100.00
129P04128,2020-03-10 17:00:00,26.55,100.00
129P04128,2020-03-10 17:10:00,25.98,100.00
129P04128,2020-03-10 17:20:00,26.18,100.00
129P04128,2020-03-10 17:30:00,27.38,100.00
129P04128,2020-03-10 17:40:00,28.69,100.00
129P04128,2020-03-10 17:50:00,27.08,100.00
129P04128,2020-03-10 18:00:00,28.24,100.00
129P04128,2020-03-10 18:10:00,26.55,100.00
129P04128,2020-03-10 18:20:00,27.07,100.00
129P04128,2020-03-10 18:30:00,35.52,100.00
129P04128,2020-03-10 18:40:00,58.92,100.00
129P04128,2020-03-10 18:50:00,62.17,100.00
129P04128,2020-03-10 19:00:00,62.39,100.00
129P04128,2020-03-10 19:10:00,63.20,100.00
129P04128,2020-03-10 19:20:00,63.48,100.00
129P04128,2020-03-10 19:30:00,63.18,100.00
129P04128,2020-03-10 19:40:00,64.09,100.00
129P04128,2020-03-10 19:50:00,63.00,100.00
129P04128,2020-03-10 20:00:00,66.88,100.00
129P04128,2020-03-10 20:10:00,66.18,100.00
129P04128,2020-03-10 20:20:00,65.17,100.00
129P04128,2020-03-10 20:30:00,64.18,100.00
129P04128,2020-03-10 20:40:00,64.86,100.00
129P04128,2020-03-10 20:50:00,64.33,100.00
129P04128,2020-03-10 21:00:00,62.51,100.00
129P04128,2020-03-10 21:10:00,63.97,100.00
129P04128,2020-03-10 21:20:00,62.29,100.00
129P04128,2020-03-10 21:30:00,63.88,100.00
129P04128,2020-03-10 21:40:00,64.98,100.00
129P04128,2020-03-10 21:50:00,63.55,100.00
129P04128,2020-03-10 22:00:00,63.47,100.00
129P04128,2020-03-10 22:10:00,65.25,100.00
129P04128,2020-03-10 22:20:00,64.67,100.00
129P04128,2020-03-10 22:30:00,65.68,100.00
129P04128,2020-03-10 22:40:00,62.64,93.50
129P04128,2020-03-10 22:50:00,69.46,69.90
129P04128,2020-03-10 23:00:00,67.70,100.00
129P04128,2020-03-10 23:10:00,68.07,100.00
129P04128,2020-03-10 23:20:00,66.92,100.00
129P04128,2020-03-10 23:30:00,63.74,96.60
129P04128,2020-03-10 23:40:00,62.28,100.00
129P04128,2020-03-10 23:50:00,66.55,95.10
129P04127,2020-03-10 00:00:00,68.15,67.70
129P04127,2020-03-10 00:10:00,66.95,79.30
129P04127,2020-03-10 00:20:00,68.65,98.60
129P04127,2020-03-10 00:30:00,66.19,79.00
129P04127,2020-03-10 00:40:00,66.03,83.60
129P04127,2020-03-10 00:50:00,65.28,95.50
129P04127,2020-03-10 01:00:00,66.39,95.80
129P04127,2020-03-10 01:10:00,66.87,91.50
129P04127,2020-03-10 01:20:00,66.75,93.10
129P04127,2020-03-10 01:30:00,66.09,97.00
129P04127,2020-03-10 01:40:00,64.69,78.10
129P04127,2020-03-10 01:50:00,61.52,57.60
129P04127,2020-03-10 02:00:00,61.26,82.13
129P04127,2020-03-10 02:10:00,61.00,74.70
129P04127,2020-03-10 02:20:00,69.46,41.30
129P04127,2020-03-10 02:30:00,62.66,67.20
129P04127,2020-03-10 02:40:00,69.00,75.00
129P04127,2020-03-10 02:50:00,61.19,73.20
129P04127,2020-03-10 03:00:00,63.18,92.00
129P04127,2020-03-10 03:10:00,65.74,91.20
129P04127,2020-03-10 03:20:00,65.00,99.70
129P04127,2020-03-10 03:30:00,67.38,92.56
129P04127,2020-03-10 03:40:00,71.78,39.90
129P04127,2020-03-10 03:50:00,66.61,72.80
129P04127,2020-03-10 04:00:00,66.72,89.80
129P04127,2020-03-10 04:10:00,66.05,73.80
129P04127,2020-03-10 04:20:00,64.88,93.00
129P04127,2020-03-10 04:30:00,68.70,75.90
129P04127,2020-03-10 04:40:00,71.79,57.40
129P04127,2020-03-10 04:50:00,64.86,87.50
129P04127,2020-03-10 05:00:00,68.67,99.80
129P04127,2020-03-10 05:10:00,68.05,100.00
129P04127,2020-03-10 05:20:00,68.00,100.00
129P04127,2020-03-10 05:30:00,68.69,100.00
129P04127,2020-03-10 05:40:00,73.08,80.90
129P04127,2020-03-10 05:50:00,69.61,100.00
129P04127,2020-03-10 06:00:00,67.58,100.00
129P04127,2020-03-10 06:10:00,66.08,96.30
129P04127,2020-03-10 06:20:00,67.38,99.90
129P04127,2020-03-10 06:30:00,64.44,100.00
129P04127,2020-03-10 06:40:00,66.55,100.00
129P04127,2020-03-10 06:50:00,66.56,96.20
129P04127,2020-03-10 07:00:00,68.26,100.00
129P04127,2020-03-10 07:10:00,66.73,100.00
129P04127,2020-03-10 07:20:00,66.47,100.00
129P04127,2020-03-10 07:30:00,66.38,100.00
129P04127,2020-03-10 07:40:00,69.19,100.00
129P04127,2020-03-10 07:50:00,69.08,100.00
129P04127,2020-03-10 08:00:00,66.67,100.00
129P04127,2020-03-10 08:10:00,68.06,100.00
129P04127,2020-03-10 08:20:00,69.59,100.00
129P04127,2020-03-10 08:30:00,69.53,100.00
129P04127,2020-03-10 08:40:00,64.88,100.00
129P04127,2020-03-10 08:50:00,66.82,100.00
129P04127,2020-03-10 09:00:00,69.49,100.00
129P04127,2020-03-10 09:10:00,66.66,100.00
129P04127,2020-03-10 09:20:00,68.58,100.00
129P04127,2020-03-10 09:30:00,65.26,100.00
129P04127,2020-03-10 09:40:00,66.28,100.00
129P04127,2020-03-10 09:50:00,64.47,100.00
129P04127,2020-03-10 10:00:00,67.38,100.00
129P04127,2020-03-10 10:10:00,67.76,100.00
129P04127,2020-03-10 10:20:00,67.86,100.00
129P04127,2020-03-10 10:30:00,70.58,100.00
129P04127,2020-03-10 10:40:00,65.15,100.00
129P04127,2020-03-10 10:50:00,64.96,100.00
129P04127,2020-03-10 11:00:00,69.39,100.00
129P04127,2020-03-10 11:10:00,66.72,100.00
129P04127,2020-03-10 11:20:00,64.06,100.00
129P04127,2020-03-10 11:30:00,63.88,100.00
129P04127,2020-03-10 11:40:00,66.38,100.00
129P04127,2020-03-10 11:50:00,64.78,100.00
129P04127,2020-03-10 12:00:00,65.16,100.00
129P04127,2020-03-10 12:10:00,65.36,100.00
129P04127,2020-03-10 12:20:00,66.57,100.00
129P04127,2020-03-10 12:30:00,67.09,100.00
129P04127,2020-03-10 12:40:00,65.07,100.00
129P04127,2020-03-10 12:50:00,67.07,100.00
129P04127,2020-03-10 13:00:00,66.07,100.00
129P04127,2020-03-10 13:10:00,65.57,100.00
129P04127,2020-03-10 13:20:00,64.97,100.00
129P04127,2020-03-10 13:30:00,64.39,100.00
129P04127,2020-03-10 13:40:00,65.79,100.00
129P04127,2020-03-10 13:50:00,64.68,100.00
129P04127,2020-03-10 14:00:00,64.18,100.00
129P04127,2020-03-10 14:10:00,64.39,100.00
129P04127,2020-03-10 14:20:00,64.18,100.00
129P04127,2020-03-10 14:30:00,50.90,100.00
129P04127,2020-03-10 14:40:00,33.06,100.00
129P04127,2020-03-10 14:50:00,30.88,100.00
129P04127,2020-03-10 15:00:00,31.72,100.00
129P04127,2020-03-10 15:10:00,27.72,100.00
129P04127,2020-03-10 15:20:00,24.98,100.00
129P04127,2020-03-10 15:30:00,26.34,100.00
129P04127,2020-03-10 15:40:00,23.73,100.00
129P04127,2020-03-10 15:50:00,22.18,100.00
129P04127,2020-03-10 16:00:00,18.74,100.00
129P04127,2020-03-10 16:10:00,18.38,100.00
129P04127,2020-03-10 16:20:00,21.08,100.00
129P04127,2020-03-10 16:30:00,21.92,100.00
129P04127,2020-03-10 16:40:00,26.76,100.00
129P04127,2020-03-10 16:50:00,24.87,100.00
129P04127,2020-03-10 17:00:00,24.80,100.00
129P04127,2020-03-10 17:10:00,25.47,100.00
129P04127,2020-03-10 17:20:00,23.06,100.00
129P04127,2020-03-10 17:30:00,23.93,100.00
129P04127,2020-03-10 17:40:00,26.85,100.00
129P04127,2020-03-10 17:50:00,28.79,100.00
129P04127,2020-03-10 18:00:00,31.84,100.00
129P04127,2020-03-10 18:10:00,26.68,100.00
129P04127,2020-03-10 18:20:00,30.36,100.00
129P04127,2020-03-10 18:30:00,38.46,100.00
129P04127,2020-03-10 18:40:00,59.44,100.00
129P04127,2020-03-10 18:50:00,62.39,100.00
129P04127,2020-03-10 19:00:00,64.89,100.00
129P04127,2020-03-10 19:10:00,64.48,100.00
129P04127,2020-03-10 19:20:00,64.88,100.00
129P04127,2020-03-10 19:30:00,65.28,100.00
129P04127,2020-03-10 19:40:00,65.98,100.00
129P04127,2020-03-10 19:50:00,63.39,100.00
129P04127,2020-03-10 20:00:00,65.10,100.00
129P04127,2020-03-10 20:10:00,67.28,100.00
129P04127,2020-03-10 20:20:00,65.58,100.00
129P04127,2020-03-10 20:30:00,64.78,100.00
129P04127,2020-03-10 20:40:00,65.89,100.00
129P04127,2020-03-10 20:50:00,66.12,100.00
129P04127,2020-03-10 21:00:00,63.47,100.00
129P04127,2020-03-10 21:10:00,65.39,100.00
129P04127,2020-03-10 21:20:00,64.66,100.00
129P04127,2020-03-10 21:30:00,64.79,100.00
129P04127,2020-03-10 21:40:00,66.39,100.00
129P04127,2020-03-10 21:50:00,65.39,100.00
129P04127,2020-03-10 22:00:00,66.09,100.00
129P04127,2020-03-10 22:10:00,67.00,100.00
129P04127,2020-03-10 22:20:00,66.37,100.00
129P04127,2020-03-10 22:30:00,65.69,100.00
129P04127,2020-03-10 22:40:00,65.73,100.00
129P04127,2020-03-10 22:50:00,67.29,100.00
129P04127,2020-03-10 23:00:00,67.89,100.00
129P04127,2020-03-10 23:10:00,68.27,100.00
129P04127,2020-03-10 23:20:00,67.21,100.00
129P04127,2020-03-10 23:30:00,64.47,100.00
129P04127,2020-03-10 23:40:00,66.69,100.00
129P04127,2020-03-10 23:50:00,67.89,94.60
129+04110,2020-03-10 00:00:00,65.04,77.20
129+04110,2020-03-10 00:10:00,65.42,95.90
129+04110,2020-03-10 00:20:00,63.89,99.50
129+04110,2020-03-10 00:30:00,65.19,97.50
129+04110,2020-03-10 00:40:00,65.96,95.70
129+04110,2020-03-10 00:50:00,60.80,80.80
129+04110,2020-03-10 01:00:00,61.52,92.60
129+04110,2020-03-10 01:10:00,61.97,93.90
129+04110,2020-03-10 01:20:00,63.81,99.20
129+04110,2020-03-10 01:30:00,62.23,81.70
129+04110,2020-03-10 01:40:00,61.90,92.70
129+04110,2020-03-10 01:50:00,62.80,100.00
129+04110,2020-03-10 02:00:00,55.49,87.10
129+04110,2020-03-10 02:10:00,60.61,85.40
129+04110,2020-03-10 02:20:00,58.61,97.70
129+04110,2020-03-10 02:30:00,60.36,98.86
129+04110,2020-03-10 02:40:00,61.54,83.20
129+04110,2020-03-10 02:50:00,63.98,87.80
129+04110,2020-03-10 03:00:00,66.36,74.50
129+04110,2020-03-10 03:10:00,64.29,81.80
129+04110,2020-03-10 03:20:00,67.29,96.20
129+04110,2020-03-10 03:30:00,66.28,98.80
129+04110,2020-03-10 03:40:00,66.86,96.50
129+04110,2020-03-10 03:50:00,68.39,95.80
129+04110,2020-03-10 04:00:00,68.08,100.00
129+04110,2020-03-10 04:10:00,70.93,99.90
129+04110,2020-03-10 04:20:00,67.17,99.30
129+04110,2020-03-10 04:30:00,66.29,100.00
129+04110,2020-03-10 04:40:00,68.79,100.00
129+04110,2020-03-10 04:50:00,66.19,100.00
129+04110,2020-03-10 05:00:00,63.47,100.00
129+04110,2020-03-10 05:10:00,54.39,100.00
129+04110,2020-03-10 05:20:00,45.27,100.00
129+04110,2020-03-10 05:30:00,33.66,100.00
129+04110,2020-03-10 05:40:00,26.72,100.00
129+04110,2020-03-10 05:50:00,24.89,100.00
129+04110,2020-03-10 06:00:00,20.59,100.00
129+04110,2020-03-10 06:10:00,16.88,100.00
129+04110,2020-03-10 06:20:00,16.48,100.00
129+04110,2020-03-10 06:30:00,18.90,100.00
129+04110,2020-03-10 06:40:00,16.37,100.00
129+04110,2020-03-10 06:50:00,15.95,100.00
129+04110,2020-03-10 07:00:00,17.26,100.00
129+04110,2020-03-10 07:10:00,18.60,100.00
129+04110,2020-03-10 07:20:00,19.98,100.00
129+04110,2020-03-10 07:30:00,19.41,100.00
129+04110,2020-03-10 07:40:00,20.65,100.00
129+04110,2020-03-10 07:50:00,22.67,100.00
129+04110,2020-03-10 08:00:00,19.76,100.00
129+04110,2020-03-10 08:10:00,19.15,100.00
129+04110,2020-03-10 08:20:00,22.96,100.00
129+04110,2020-03-10 08:30:00,18.95,100.00
129+04110,2020-03-10 08:40:00,21.54,100.00
129+04110,2020-03-10 08:50:00,26.02,100.00
129+04110,2020-03-10 09:00:00,26.82,100.00
129+04110,2020-03-10 09:10:00,27.66,100.00
129+04110,2020-03-10 09:20:00,28.09,100.00
129+04110,2020-03-10 09:30:00,17.38,100.00
129+04110,2020-03-10 09:40:00,19.75,100.00
129+04110,2020-03-10 09:50:00,24.10,100.00
129+04110,2020-03-10 10:00:00,47.24,100.00
129+04110,2020-03-10 10:10:00,61.48,100.00
129+04110,2020-03-10 10:20:00,58.17,100.00
129+04110,2020-03-10 10:30:00,57.40,100.00
129+04110,2020-03-10 10:40:00,57.09,100.00
129+04110,2020-03-10 10:50:00,58.76,100.00
129+04110,2020-03-10 11:00:00,59.75,100.00
129+04110,2020-03-10 11:10:00,58.35,100.00
129+04110,2020-03-10 11:20:00,59.68,100.00
129+04110,2020-03-10 11:30:00,59.84,100.00
129+04110,2020-03-10 11:40:00,61.91,100.00
129+04110,2020-03-10 11:50:00,62.98,100.00
129+04110,2020-03-10 12:00:00,61.59,100.00
129+04110,2020-03-10 12:10:00,61.69,100.00
129+04110,2020-03-10 12:20:00,59.76,100.00
129+04110,2020-03-10 12:30:00,62.36,100.00
129+04110,2020-03-10 12:40:00,61.17,100.00
129+04110,2020-03-10 12:50:00,59.79,100.00
129+04110,2020-03-10 13:00:00,58.97,100.00
129+04110,2020-03-10 13:10:00,59.21,100.00
129+04110,2020-03-10 13:20:00,58.59,100.00
129+04110,2020-03-10 13:30:00,59.56,100.00
129+04110,2020-03-10 13:40:00,59.66,100.00
129+04110,2020-03-10 13:50:00,64.28,100.00
129+04110,2020-03-10 14:00:00,60.92,100.00
129+04110,2020-03-10 14:10:00,58.24,100.00
129+04110,2020-03-10 14:20:00,52.92,100.00
129+04110,2020-03-10 14:30:00,31.00,100.00
129+04110,2020-03-10 14:40:00,18.45,100.00
129+04110,2020-03-10 14:50:00,19.66,100.00
129+04110,2020-03-10 15:00:00,19.55,100.00
129+04110,2020-03-10 15:10:00,17.48,100.00
129+04110,2020-03-10 15:20:00,22.16,100.00
129+04110,2020-03-10 15:30:00,28.50,100.00
129+04110,2020-03-10 15:40:00,41.08,100.00
129+04110,2020-03-10 15:50:00,33.38,100.00
129+04110,2020-03-10 16:00:00,30.07,100.00
129+04110,2020-03-10 16:10:00,29.99,100.00
129+04110,2020-03-10 16:20:00,41.54,100.00
129+04110,2020-03-10 16:30:00,29.50,100.00
129+04110,2020-03-10 16:40:00,21.18,100.00
129+04110,2020-03-10 16:50:00,20.37,100.00
129+04110,2020-03-10 17:00:00,20.16,100.00
129+04110,2020-03-10 17:10:00,19.59,100.00
129+04110,2020-03-10 17:20:00,19.44,100.00
129+04110,2020-03-10 17:30:00,20.57,100.00
129+04110,2020-03-10 17:40:00,20.88,100.00
129+04110,2020-03-10 17:50:00,20.73,100.00
129+04110,2020-03-10 18:00:00,27.56,100.00
129+04110,2020-03-10 18:10:00,43.57,100.00
129+04110,2020-03-10 18:20:00,51.34,100.00
129+04110,2020-03-10 18:30:00,56.39,100.00
129+04110,2020-03-10 18:40:00,56.99,100.00
129+04110,2020-03-10 18:50:00,57.00,100.00
129+04110,2020-03-10 19:00:00,55.39,100.00
129+04110,2020-03-10 19:10:00,56.15,100.00
129+04110,2020-03-10 19:20:00,54.47,100.00
129+04110,2020-03-10 19:30:00,57.29,100.00
129+04110,2020-03-10 19:40:00,55.85,100.00
129+04110,2020-03-10 19:50:00,54.39,100.00
129+04110,2020-03-10 20:00:00,58.16,100.00
129+04110,2020-03-10 20:10:00,58.35,100.00
129+04110,2020-03-10 20:20:00,58.75,100.00
129+04110,2020-03-10 20:30:00,58.95,100.00
129+04110,2020-03-10 20:40:00,57.59,100.00
129+04110,2020-03-10 20:50:00,60.61,89.80
129+04110,2020-03-10 21:00:00,62.76,100.00
129+04110,2020-03-10 21:10:00,62.14,92.80
129+04110,2020-03-10 21:20:00,59.56,100.00
129+04110,2020-03-10 21:30:00,58.79,100.00
129+04110,2020-03-10 21:40:00,59.27,100.00
129+04110,2020-03-10 21:50:00,57.55,100.00
129+04110,2020-03-10 22:00:00,60.18,100.00
129+04110,2020-03-10 22:10:00,63.27,90.60
129+04110,2020-03-10 22:20:00,66.15,65.60
