tmc,tstamp,speed,cvalue
129+04292,2020-04-08 00:00:00,,
129+04292,2020-04-08 00:10:00,,
129+04292,2020-04-08 00:20:00,65.16,89.00
129+04292,2020-04-08 00:30:00,66.98,90.80
129+04292,2020-04-08 00:40:00,72.77,55.90
129+04292,2020-04-08 00:50:00,69.63,86.00
129+04292,2020-04-08 01:00:00,64.48,72.40
129+04292,2020-04-08 01:10:00,64.50,78.50
129+04292,2020-04-08 01:20:00,,
129+04292,2020-04-08 01:30:00,,
129+04292,2020-04-08 01:40:00,,
129+04292,2020-04-08 01:50:00,65.70,91.30
129+04292,2020-04-08 02:00:00,64.40,83.75
129+04292,2020-04-08 02:10:00,66.44,97.44
129+04292,2020-04-08 02:20:00,65.19,96.20
129+04292,2020-04-08 02:30:00,61.12,67.13
129+04292,2020-04-08 02:40:00,62.00,84.00
129+04292,2020-04-08 02:50:00,62.00,93.50
129+04292,2020-04-08 03:00:00,,
129+04292,2020-04-08 03:10:00,63.61,81.83
129+04292,2020-04-08 03:20:00,65.28,77.90
129+04292,2020-04-08 03:30:00,68.08,71.50
129+04292,2020-04-08 03:40:00,68.75,81.00
129+04292,2020-04-08 03:50:00,68.12,90.75
129+04292,2020-04-08 04:00:00,68.00,94.33
129+04292,2020-04-08 04:10:00,67.86,99.00
129+04292,2020-04-08 04:20:00,64.56,78.60
129+04292,2020-04-08 04:30:00,65.00,81.90
129+04292,2020-04-08 04:40:00,68.29,64.10
129+04292,2020-04-08 04:50:00,74.29,41.80
129+04292,2020-04-08 05:00:00,71.99,75.80
129+04292,2020-04-08 05:10:00,72.75,72.00
129+04292,2020-04-08 05:20:00,69.42,79.70
129+04292,2020-04-08 05:30:00,71.59,97.00
129+04292,2020-04-08 05:40:00,70.90,98.10
129+04292,2020-04-08 05:50:00,70.50,98.70
129+04292,2020-04-08 06:00:00,67.67,99.50
129+04292,2020-04-08 06:10:00,68.40,99.30
129+04292,2020-04-08 06:20:00,74.24,76.50
129+04292,2020-04-08 06:30:00,71.07,100.00
129+04292,2020-04-08 06:40:00,69.59,100.00
129+04292,2020-04-08 06:50:00,70.50,99.00
129+04292,2020-04-08 07:00:00,69.98,100.00
129+04292,2020-04-08 07:10:00,68.89,100.00
129+04292,2020-04-08 07:20:00,69.89,99.60
129+04292,2020-04-08 07:30:00,71.98,87.70
129+04292,2020-04-08 07:40:00,70.19,91.10
129+04292,2020-04-08 07:50:00,69.38,100.00
129+04292,2020-04-08 08:00:00,68.36,100.00
129+04292,2020-04-08 08:10:00,67.50,100.00
129+04292,2020-04-08 08:20:00,69.78,99.80
129+04292,2020-04-08 08:30:00,68.50,100.00
129+04292,2020-04-08 08:40:00,69.49,100.00
129+04292,2020-04-08 08:50:00,69.99,99.60
129+04292,2020-04-08 09:00:00,69.69,97.70
129+04292,2020-04-08 09:10:00,69.19,91.70
129+04292,2020-04-08 09:20:00,67.58,100.00
129+04292,2020-04-08 09:30:00,67.49,100.00
129+04292,2020-04-08 09:40:00,67.59,99.80
129+04292,2020-04-08 09:50:00,66.30,100.00
129+04292,2020-04-08 10:00:00,66.29,99.60
129+04292,2020-04-08 10:10:00,68.38,98.60
129+04292,2020-04-08 10:20:00,73.17,57.40
129+04292,2020-04-08 10:30:00,69.63,89.20
129+04292,2020-04-08 10:40:00,68.77,97.60
129+04292,2020-04-08 10:50:00,67.36,99.60
129+04292,2020-04-08 11:00:00,68.78,99.60
129+04292,2020-04-08 11:10:00,71.39,97.10
129+04292,2020-04-08 11:20:00,73.68,95.10
129+04292,2020-04-08 11:30:00,72.74,84.40
129+04292,2020-04-08 11:40:00,68.08,99.90
129+04292,2020-04-08 11:50:00,70.49,99.50
129+04292,2020-04-08 12:00:00,69.59,100.00
129+04292,2020-04-08 12:10:00,68.29,100.00
129+04292,2020-04-08 12:20:00,69.18,97.60
129+04292,2020-04-08 12:30:00,68.97,96.30
129+04292,2020-04-08 12:40:00,71.88,98.00
129+04292,2020-04-08 12:50:00,70.00,99.80
129+04292,2020-04-08 13:00:00,69.90,98.60
129+04292,2020-04-08 13:10:00,70.57,95.00
129+04292,2020-04-08 13:20:00,70.25,97.40
129+04292,2020-04-08 13:30:00,67.68,100.00
129+04292,2020-04-08 13:40:00,70.60,97.90
129+04292,2020-04-08 13:50:00,70.28,99.20
129+04292,2020-04-08 14:00:00,69.09,100.00
129+04292,2020-04-08 14:10:00,70.69,98.00
129+04292,2020-04-08 14:20:00,72.08,100.00
129+04292,2020-04-08 14:30:00,70.50,100.00
129+04292,2020-04-08 14:40:00,73.15,86.50
129+04292,2020-04-08 14:50:00,74.32,75.70
129+04292,2020-04-08 15:00:00,69.88,100.00
129+04292,2020-04-08 15:10:00,71.49,97.70
129+04292,2020-04-08 15:20:00,71.69,100.00
129+04292,2020-04-08 15:30:00,70.19,100.00
129+04292,2020-04-08 15:40:00,68.10,100.00
129+04292,2020-04-08 15:50:00,69.09,100.00
129+04292,2020-04-08 16:00:00,71.79,100.00
129+04292,2020-04-08 16:10:00,72.88,93.20
129+04292,2020-04-08 16:20:00,69.62,94.40
129+04292,2020-04-08 16:30:00,72.62,81.80
129+04292,2020-04-08 16:40:00,71.47,95.30
129+04292,2020-04-08 16:50:00,70.78,99.90
129+04292,2020-04-08 17:00:00,71.68,100.00
129+04292,2020-04-08 17:10:00,73.07,94.20
129+04292,2020-04-08 17:20:00,73.35,85.80
129+04292,2020-04-08 17:30:00,77.30,58.30
129+04292,2020-04-08 17:40:00,70.75,100.00
129+04292,2020-04-08 17:50:00,71.00,100.00
129+04292,2020-04-08 18:00:00,70.87,97.20
129+04292,2020-04-08 18:10:00,73.06,94.20
129+04292,2020-04-08 18:20:00,72.01,91.90
129+04292,2020-04-08 18:30:00,72.12,91.90
129+04292,2020-04-08 18:40:00,73.05,93.30
129+04292,2020-04-08 18:50:00,73.29,97.00
129+04292,2020-04-08 19:00:00,74.47,89.10
129+04292,2020-04-08 19:10:00,74.45,89.60
129+04292,2020-04-08 19:20:00,71.00,100.00
129+04292,2020-04-08 19:30:00,72.60,100.00
129+04292,2020-04-08 19:40:00,67.47,93.80
129+04292,2020-04-08 19:50:00,71.29,100.00
129+04292,2020-04-08 20:00:00,69.47,100.00
129+04292,2020-04-08 20:10:00,69.84,95.70
129+04292,2020-04-08 20:20:00,73.36,77.60
129+04292,2020-04-08 20:30:00,70.54,100.00
129+04292,2020-04-08 20:40:00,66.43,92.56
129+04292,2020-04-08 20:50:00,70.06,98.20
129+04292,2020-04-08 21:00:00,66.25,84.20
129+04292,2020-04-08 21:10:00,58.43,24.22
129+04292,2020-04-08 21:20:00,66.54,98.40
129+04292,2020-04-08 21:30:00,63.82,93.30
129+04292,2020-04-08 21:40:00,71.89,48.80
129+04292,2020-04-08 21:50:00,71.75,74.90
129+04292,2020-04-08 22:00:00,68.87,98.13
129+04292,2020-04-08 22:10:00,66.27,97.29
129+04292,2020-04-08 22:20:00,65.18,94.30
129+04292,2020-04-08 22:30:00,63.83,71.30
129+04292,2020-04-08 22:40:00,72.79,49.70
129+04292,2020-04-08 22:50:00,70.37,85.20
129+04292,2020-04-08 23:00:00,67.96,80.10
129+04292,2020-04-08 23:10:00,65.20,79.40
129+04292,2020-04-08 23:20:00,66.00,90.00
129+04292,2020-04-08 23:30:00,69.49,94.50
129+04292,2020-04-08 23:40:00,68.29,97.30
129+04292,2020-04-08 23:50:00,76.99,27.50
129P04300,2020-04-08 00:00:00,62.31,53.88
129P04300,2020-04-08 00:10:00,65.78,92.60
129P04300,2020-04-08 00:20:00,65.69,98.80
129P04300,2020-04-08 00:30:00,67.17,95.60
129P04300,2020-04-08 00:40:00,69.19,85.00
129P04300,2020-04-08 00:50:00,67.20,99.10
129P04300,2020-04-08 01:00:00,66.69,99.30
129P04300,2020-04-08 01:10:00,66.30,97.20
129P04300,2020-04-08 01:20:00,69.03,82.80
129P04300,2020-04-08 01:30:00,65.19,94.50
129P04300,2020-04-08 01:40:00,69.39,87.00
129P04300,2020-04-08 01:50:00,66.32,96.56
129P04300,2020-04-08 02:00:00,71.45,60.89
129P04300,2020-04-08 02:10:00,67.49,95.20
129P04300,2020-04-08 02:20:00,68.60,95.00
129P04300,2020-04-08 02:30:00,68.49,99.40
129P04300,2020-04-08 02:40:00,75.16,49.70
129P04300,2020-04-08 02:50:00,71.38,95.10
129P04300,2020-04-08 03:00:00,67.84,78.40
129P04300,2020-04-08 03:10:00,68.59,90.80
129P04300,2020-04-08 03:20:00,67.50,83.30
129P04300,2020-04-08 03:30:00,67.00,88.67
129P04300,2020-04-08 03:40:00,71.38,85.67
129P04300,2020-04-08 03:50:00,68.09,99.10
