tmc,tstamp,speed,cvalue
129-04421,2020-06-20 00:00:00,62.76,80.40
129-04421,2020-06-20 00:10:00,56.24,78.00
129-04421,2020-06-20 00:20:00,53.39,77.90
129-04421,2020-06-20 00:30:00,51.00,77.10
129-04421,2020-06-20 00:40:00,56.92,93.70
129-04421,2020-06-20 00:50:00,51.37,83.80
129-04421,2020-06-20 01:00:00,55.00,94.30
129-04421,2020-06-20 01:10:00,52.97,92.20
129-04421,2020-06-20 01:20:00,59.39,71.00
129-04421,2020-06-20 01:30:00,60.00,73.00
129-04421,2020-06-20 01:40:00,52.11,57.67
129-04421,2020-06-20 01:50:00,56.39,84.70
129-04421,2020-06-20 02:00:00,56.09,96.56
129-04421,2020-06-20 02:10:00,,
129-04421,2020-06-20 02:20:00,54.00,99.20
129-04421,2020-06-20 02:30:00,52.90,97.00
129-04421,2020-06-20 02:40:00,56.90,98.80
129-04421,2020-06-20 02:50:00,57.97,91.10
129-04421,2020-06-20 03:00:00,60.00,70.67
129-04421,2020-06-20 03:10:00,52.10,51.50
129-04421,2020-06-20 03:20:00,53.71,77.20
129-04421,2020-06-20 03:30:00,55.95,93.40
129-04421,2020-06-20 03:40:00,53.00,83.50
129-04421,2020-06-20 03:50:00,53.00,91.00
129-04421,2020-06-20 04:00:00,59.80,71.43
129-04421,2020-06-20 04:10:00,64.00,54.33
129-04421,2020-06-20 04:20:00,51.77,71.00
129-04421,2020-06-20 04:30:00,57.82,90.30
129-04421,2020-06-20 04:40:00,56.44,78.70
129-04421,2020-06-20 04:50:00,57.23,75.10
129-04421,2020-06-20 05:00:00,62.92,37.20
129-04421,2020-06-20 05:10:00,55.89,96.90
129-04421,2020-06-20 05:20:00,61.59,72.50
129-04421,2020-06-20 05:30:00,60.34,93.00
129-04421,2020-06-20 05:40:00,62.92,83.80
129-04421,2020-06-20 05:50:00,58.89,97.20
129-04421,2020-06-20 06:00:00,59.70,98.90
129-04421,2020-06-20 06:10:00,60.07,91.80
129-04421,2020-06-20 06:20:00,59.03,96.90
129-04421,2020-06-20 06:30:00,58.46,100.00
129-04421,2020-06-20 06:40:00,57.07,100.00
129-04421,2020-06-20 06:50:00,61.59,95.40
129-04421,2020-06-20 07:00:00,59.67,97.00
129-04421,2020-06-20 07:10:00,55.66,100.00
129-04421,2020-06-20 07:20:00,55.69,100.00
129-04421,2020-06-20 07:30:00,55.47,75.40
129-04421,2020-06-20 07:40:00,57.78,100.00
