tmc,tstamp,speed
129P04124,2020-03-09 22:20:00,55.59,100.00
129P04124,2020-03-09 22:30:00,54.66,100.00
129P04124,2020-03-09 22:40:00,54.68,100.00
129P04124,2020-03-09 22:50:00,53.89,83.30
129P04124,2020-03-09 23:00:00,63.45,30.90
129P04124,2020-03-09 23:10:00,63.09,54.30
129P04124,2020-03-09 23:20:00,60.69,91.20
129P04124,2020-03-09 23:30:00,56.19,75.60
129P04124,2020-03-09 23:40:00,55.32,69.00
129P04124,2020-03-09 23:50:00,62.81,72.00
129P04123,2020-03-09 00:00:00,54.60,86.20
129P04123,2020-03-09 00:10:00,60.00,89.40
129P04123,2020-03-09 00:20:00,52.00,96.90
129P04123,2020-03-09 00:30:00,56.55,94.50
129P04123,2020-03-09 00:40:00,57.18,96.40
129P04123,2020-03-09 00:50:00,55.06,95.90
129P04123,2020-03-09 01:00:00,65.19,53.33
129P04123,2020-03-09 01:10:00,50.53,76.50
129P04123,2020-03-09 01:20:00,45.65,65.20
129P04123,2020-03-09 01:30:00,52.78,86.20
129P04123,2020-03-09 01:40:00,56.99,97.30
129P04123,2020-03-09 01:50:00,57.00,94.30
129P04123,2020-03-09 02:00:00,60.07,80.63
129P04123,2020-03-09 02:10:00,66.00,91.00
129P04123,2020-03-09 02:20:00,66.19,98.70
129P04123,2020-03-09 02:30:00,59.88,81.70
129P04123,2020-03-09 02:40:00,55.65,73.00
129P04123,2020-03-09 02:50:00,55.00,77.43
129P04123,2020-03-09 03:00:00,54.06,80.20
129P04123,2020-03-09 03:10:00,58.71,54.50
129P04123,2020-03-09 03:20:00,55.65,63.10
129P04123,2020-03-09 03:30:00,59.47,69.10
129P04123,2020-03-09 03:40:00,64.83,56.50
129P04123,2020-03-09 03:50:00,58.73,90.40
129P04123,2020-03-09 04:00:00,72.12,44.90
129P04123,2020-03-09 04:10:00,69.43,84.00
129P04123,2020-03-09 04:20:00,70.30,79.30
129P04123,2020-03-09 04:30:00,64.29,88.70
129P04123,2020-03-09 04:40:00,64.13,88.00
129P04123,2020-03-09 04:50:00,66.94,82.60
129P04123,2020-03-09 05:00:00,65.74,76.50
129P04123,2020-03-09 05:10:00,60.29,48.80
129P04123,2020-03-09 05:20:00,61.71,85.10
129P04123,2020-03-09 05:30:00,59.22,77.40
129P04123,2020-03-09 05:40:00,60.29,89.80
129P04123,2020-03-09 05:50:00,59.33,92.80
129P04123,2020-03-09 06:00:00,58.23,99.00
129P04123,2020-03-09 06:10:00,49.88,76.30
129P04123,2020-03-09 06:20:00,45.00,52.70
129P04123,2020-03-09 06:30:00,49.94,84.90
129P04123,2020-03-09 06:40:00,49.74,100.00
129P04123,2020-03-09 06:50:00,54.11,100.00
129P04123,2020-03-09 07:00:00,53.92,100.00
129P04123,2020-03-09 07:10:00,51.67,100.00
129P04123,2020-03-09 07:20:00,52.10,100.00
129P04123,2020-03-09 07:30:00,54.25,100.00
129P04123,2020-03-09 07:40:00,53.57,100.00
129P04123,2020-03-09 07:50:00,53.57,93.80
129P04123,2020-03-09 08:00:00,57.46,89.60
129P04123,2020-03-09 08:10:00,52.19,100.00
129P04123,2020-03-09 08:20:00,52.40,100.00
129P04123,2020-03-09 08:30:00,51.38,100.00
129P04123,2020-03-09 08:40:00,52.90,99.90
129P04123,2020-03-09 08:50:00,55.06,96.40
129P04123,2020-03-09 09:00:00,52.20,100.00
129P04123,2020-03-09 09:10:00,47.11,100.00
129P04123,2020-03-09 09:20:00,49.00,100.00
129P04123,2020-03-09 09:30:00,50.28,100.00
129P04123,2020-03-09 09:40:00,50.13,98.30
129P04123,2020-03-09 09:50:00,49.08,100.00
129P04123,2020-03-09 10:00:00,51.59,100.00
129P04123,2020-03-09 10:10:00,50.32,99.00
129P04123,2020-03-09 10:20:00,48.66,99.60
129P04123,2020-03-09 10:30:00,50.36,100.00
129P04123,2020-03-09 10:40:00,50.53,98.90
129P04123,2020-03-09 10:50:00,50.81,91.00
129P04123,2020-03-09 11:00:00,50.81,100.00
129P04123,2020-03-09 11:10:00,48.20,100.00
129P04123,2020-03-09 11:20:00,53.82,97.20
129P04123,2020-03-09 11:30:00,50.72,98.80
129P04123,2020-03-09 11:40:00,52.18,100.00
129P04123,2020-03-09 11:50:00,48.03,99.50
129P04123,2020-03-09 12:00:00,50.82,100.00
129P04123,2020-03-09 12:10:00,49.16,100.00
129P04123,2020-03-09 12:20:00,48.54,100.00
129P04123,2020-03-09 12:30:00,51.63,100.00
129P04123,2020-03-09 12:40:00,49.94,100.00
129P04123,2020-03-09 12:50:00,47.76,100.00
129P04123,2020-03-09 13:00:00,47.38,100.00
129P04123,2020-03-09 13:10:00,47.58,100.00
129P04123,2020-03-09 13:20:00,46.67,100.00
129P04123,2020-03-09 13:30:00,46.48,100.00
129P04123,2020-03-09 13:40:00,50.36,100.00
129P04123,2020-03-09 13:50:00,48.65,100.00
129P04123,2020-03-09 14:00:00,47.09,100.00
129P04123,2020-03-09 14:10:00,45.75,100.00
129P04123,2020-03-09 14:20:00,43.76,100.00
129P04123,2020-03-09 14:30:00,42.88,100.00
129P04123,2020-03-09 14:40:00,44.88,100.00
129P04123,2020-03-09 14:50:00,45.15,100.00
129P04123,2020-03-09 15:00:00,46.48,100.00
129P04123,2020-03-09 15:10:00,47.85,95.20
129P04123,2020-03-09 15:20:00,46.68,100.00
129P04123,2020-03-09 15:30:00,45.41,100.00
129P04123,2020-03-09 15:40:00,46.44,90.30
129P04123,2020-03-09 15:50:00,28.23,100.00
129P04123,2020-03-09 16:00:00,27.12,66.90
129P04123,2020-03-09 16:10:00,35.07,100.00
129P04123,2020-03-09 16:20:00,38.14,100.00
129P04123,2020-03-09 16:30:00,29.22,100.00
129P04123,2020-03-09 16:40:00,21.53,100.00
129P04123,2020-03-09 16:50:00,16.18,100.00
129P04123,2020-03-09 17:00:00,16.05,100.00
129P04123,2020-03-09 17:10:00,17.43,100.00
129P04123,2020-03-09 17:20:00,21.64,100.00
129P04123,2020-03-09 17:30:00,17.85,99.50
129P04123,2020-03-09 17:40:00,21.28,98.90
129P04123,2020-03-09 17:50:00,16.87,100.00
129P04123,2020-03-09 18:00:00,14.75,100.00
129P04123,2020-03-09 18:10:00,18.74,100.00
129P04123,2020-03-09 18:20:00,25.80,100.00
129P04123,2020-03-09 18:30:00,41.94,100.00
129P04123,2020-03-09 18:40:00,50.85,80.30
129P04123,2020-03-09 18:50:00,50.76,95.30
129P04123,2020-03-09 19:00:00,48.00,97.80
129P04123,2020-03-09 19:10:00,51.67,100.00
129P04123,2020-03-09 19:20:00,50.25,100.00
129P04123,2020-03-09 19:30:00,46.60,99.90
129P04123,2020-03-09 19:40:00,47.73,100.00
129P04123,2020-03-09 19:50:00,50.09,100.00
129P04123,2020-03-09 20:00:00,53.43,100.00
129P04123,2020-03-09 20:10:00,54.97,100.00
129P04123,2020-03-09 20:20:00,52.77,100.00
129P04123,2020-03-09 20:30:00,51.11,100.00
129P04123,2020-03-09 20:40:00,55.16,94.40
129P04123,2020-03-09 20:50:00,57.43,100.00
129P04123,2020-03-09 21:00:00,53.00,100.00
129P04123,2020-03-09 21:10:00,55.48,100.00
129P04123,2020-03-09 21:20:00,55.65,100.00
129P04123,2020-03-09 21:30:00,54.57,100.00
129P04123,2020-03-09 21:40:00,51.87,79.10
129P04123,2020-03-09 21:50:00,53.04,100.00
129P04123,2020-03-09 22:00:00,52.83,100.00
129P04123,2020-03-09 22:10:00,53.91,100.00
129P04123,2020-03-09 22:20:00,55.11,100.00
129P04123,2020-03-09 22:30:00,52.90,100.00
129P04123,2020-03-09 22:40:00,60.99,100.00
129P04123,2020-03-09 22:50:00,56.26,93.50
129P04123,2020-03-09 23:00:00,63.00,48.50
129P04123,2020-03-09 23:10:00,63.74,70.00
129P04123,2020-03-09 23:20:00,60.47,92.20
129P04123,2020-03-09 23:30:00,57.96,86.00
129P04123,2020-03-09 23:40:00,56.57,89.30
129P04123,2020-03-09 23:50:00,55.59,85.90
129P04122,2020-03-09 00:00:00,60.07,86.20
129P04122,2020-03-09 00:10:00,61.00,89.40
129P04122,2020-03-09 00:20:00,50.74,96.90
129P04122,2020-03-09 00:30:00,57.79,94.50
129P04122,2020-03-09 00:40:00,57.18,96.40
129P04122,2020-03-09 00:50:00,55.06,95.90
129P04122,2020-03-09 01:00:00,65.19,53.33
129P04122,2020-03-09 01:10:00,51.63,76.50
129P04122,2020-03-09 01:20:00,45.65,65.20
129P04122,2020-03-09 01:30:00,58.64,86.20
129P04122,2020-03-09 01:40:00,58.59,97.30
129P04122,2020-03-09 01:50:00,57.00,94.30
129P04122,2020-03-09 02:00:00,57.00,80.63
129P04122,2020-03-09 02:10:00,57.00,91.00
129P04122,2020-03-09 02:20:00,57.86,98.70
129P04122,2020-03-09 02:30:00,67.00,81.70
129P04122,2020-03-09 02:40:00,56.21,73.00
129P04122,2020-03-09 02:50:00,55.00,77.43
129P04122,2020-03-09 03:00:00,54.38,80.20
129P04122,2020-03-09 03:10:00,58.71,54.50
129P04122,2020-03-09 03:20:00,57.18,63.10
129P04122,2020-03-09 03:30:00,61.49,69.10
129P04122,2020-03-09 03:40:00,68.50,56.50
129P04122,2020-03-09 03:50:00,58.91,90.40
129P04122,2020-03-09 04:00:00,72.47,44.90
129P04122,2020-03-09 04:10:00,77.54,84.00
129P04122,2020-03-09 04:20:00,67.98,79.30
129P04122,2020-03-09 04:30:00,61.76,88.70
129P04122,2020-03-09 04:40:00,61.00,88.00
129P04122,2020-03-09 04:50:00,66.09,82.60
129P04122,2020-03-09 05:00:00,66.72,76.50
129P04122,2020-03-09 05:10:00,60.29,48.80
129P04122,2020-03-09 05:20:00,63.79,85.10
129P04122,2020-03-09 05:30:00,59.53,77.40
129P04122,2020-03-09 05:40:00,60.00,89.80
129P04122,2020-03-09 05:50:00,59.64,92.80
129P04122,2020-03-09 06:00:00,58.93,99.00
129P04122,2020-03-09 06:10:00,56.38,76.30
129P04122,2020-03-09 06:20:00,20.33,52.70
129P04122,2020-03-09 06:30:00,28.37,84.90
129P04122,2020-03-09 06:40:00,54.73,100.00
129P04122,2020-03-09 06:50:00,59.45,100.00
129P04122,2020-03-09 07:00:00,54.97,100.00
129P04122,2020-03-09 07:10:00,52.32,100.00
129P04122,2020-03-09 07:20:00,54.76,100.00
129P04122,2020-03-09 07:30:00,53.52,100.00
129P04122,2020-03-09 07:40:00,55.68,100.00
129P04122,2020-03-09 07:50:00,54.93,93.80
129P04122,2020-03-09 08:00:00,53.83,89.60
129P04122,2020-03-09 08:10:00,54.27,100.00
129P04122,2020-03-09 08:20:00,48.94,100.00
129P04122,2020-03-09 08:30:00,46.60,100.00
129P04122,2020-03-09 08:40:00,42.03,99.90
129P04122,2020-03-09 08:50:00,52.80,96.40
129P04122,2020-03-09 09:00:00,49.97,100.00
129P04122,2020-03-09 09:10:00,33.38,100.00
129P04122,2020-03-09 09:20:00,44.35,100.00
129P04122,2020-03-09 09:30:00,41.90,100.00
129P04122,2020-03-09 09:40:00,55.12,98.30
129P04122,2020-03-09 09:50:00,47.57,100.00
129P04122,2020-03-09 10:00:00,51.82,100.00
129P04122,2020-03-09 10:10:00,52.50,99.00
129P04122,2020-03-09 10:20:00,43.59,99.60
129P04122,2020-03-09 10:30:00,50.36,100.00
129P04122,2020-03-09 10:40:00,52.70,98.90
129P04122,2020-03-09 10:50:00,47.50,91.00
129P04122,2020-03-09 11:00:00,45.55,100.00
129P04122,2020-03-09 11:10:00,49.56,100.00
129P04122,2020-03-09 11:20:00,52.68,97.20
129P04122,2020-03-09 11:30:00,54.08,98.80
129P04122,2020-03-09 11:40:00,52.34,100.00
129P04122,2020-03-09 11:50:00,48.44,99.50
129P04122,2020-03-09 12:00:00,49.32,100.00
129P04122,2020-03-09 12:10:00,50.58,100.00
129P04122,2020-03-09 12:20:00,52.80,100.00
129P04122,2020-03-09 12:30:00,53.75,100.00
129P04122,2020-03-09 12:40:00,51.26,100.00
129P04122,2020-03-09 12:50:00,51.77,100.00
129P04122,2020-03-09 13:00:00,48.78,100.00
129P04122,2020-03-09 13:10:00,49.94,100.00
129P04122,2020-03-09 13:20:00,45.90,100.00
129P04122,2020-03-09 13:30:00,45.48,100.00
129P04122,2020-03-09 13:40:00,49.60,100.00
129P04122,2020-03-09 13:50:00,50.16,100.00
129P04122,2020-03-09 14:00:00,48.18,100.00
129P04122,2020-03-09 14:10:00,45.12,100.00
129P04122,2020-03-09 14:20:00,42.49,100.00
129P04122,2020-03-09 14:30:00,44.96,100.00
129P04122,2020-03-09 14:40:00,44.73,100.00
129P04122,2020-03-09 14:50:00,47.53,100.00
129P04122,2020-03-09 15:00:00,49.42,100.00
129P04122,2020-03-09 15:10:00,50.09,95.20
129P04122,2020-03-09 15:20:00,47.95,100.00
129P04122,2020-03-09 15:30:00,49.41,100.00
129P04122,2020-03-09 15:40:00,51.00,90.30
129P04122,2020-03-09 15:50:00,44.08,100.00
129P04122,2020-03-09 16:00:00,43.69,66.90
129P04122,2020-03-09 16:10:00,44.47,100.00
129P04122,2020-03-09 16:20:00,43.45,100.00
129P04122,2020-03-09 16:30:00,42.92,100.00
129P04122,2020-03-09 16:40:00,30.21,100.00
129P04122,2020-03-09 16:50:00,15.62,100.00
129P04122,2020-03-09 17:00:00,15.65,100.00
129P04122,2020-03-09 17:10:00,17.96,100.00
129P04122,2020-03-09 17:20:00,25.97,100.00
129P04122,2020-03-09 17:30:00,19.10,99.50
129P04122,2020-03-09 17:40:00,24.26,98.90
129P04122,2020-03-09 17:50:00,20.03,100.00
129P04122,2020-03-09 18:00:00,18.30,100.00
129P04122,2020-03-09 18:10:00,19.61,100.00
129P04122,2020-03-09 18:20:00,31.25,100.00
129P04122,2020-03-09 18:30:00,45.93,100.00
129P04122,2020-03-09 18:40:00,51.84,80.30
129P04122,2020-03-09 18:50:00,55.48,95.30
129P04122,2020-03-09 19:00:00,52.09,97.80
129P04122,2020-03-09 19:10:00,51.89,100.00
129P04122,2020-03-09 19:20:00,56.21,100.00
129P04122,2020-03-09 19:30:00,54.92,99.90
129P04122,2020-03-09 19:40:00,51.57,100.00
129P04122,2020-03-09 19:50:00,53.37,100.00
129P04122,2020-03-09 20:00:00,55.09,100.00
129P04122,2020-03-09 20:10:00,56.39,100.00
129P04122,2020-03-09 20:20:00,55.58,100.00
129P04122,2020-03-09 20:30:00,52.65,100.00
129P04122,2020-03-09 20:40:00,56.35,94.40
129P04122,2020-03-09 20:50:00,59.28,100.00
129P04122,2020-03-09 21:00:00,56.78,100.00
129P04122,2020-03-09 21:10:00,62.72,100.00
129P04122,2020-03-09 21:20:00,55.57,100.00
129P04122,2020-03-09 21:30:00,54.67,100.00
129P04122,2020-03-09 21:40:00,53.28,79.10
129P04122,2020-03-09 21:50:00,53.25,100.00
129P04122,2020-03-09 22:00:00,53.80,100.00
129P04122,2020-03-09 22:10:00,56.90,100.00
129P04122,2020-03-09 22:20:00,56.17,100.00
129P04122,2020-03-09 22:30:00,59.91,100.00
129P04122,2020-03-09 22:40:00,69.00,100.00
129P04122,2020-03-09 22:50:00,57.55,93.50
129P04122,2020-03-09 23:00:00,64.39,48.50
129P04122,2020-03-09 23:10:00,62.59,70.00
129P04122,2020-03-09 23:20:00,63.17,92.20
129P04122,2020-03-09 23:30:00,61.00,86.00
129P04122,2020-03-09 23:40:00,61.00,89.30
129P04122,2020-03-09 23:50:00,56.67,85.90
129P04121,2020-03-09 00:00:00,61.00,39.43
129P04121,2020-03-09 00:10:00,61.00,48.75
129P04121,2020-03-09 00:20:00,51.49,97.00
129P04121,2020-03-09 00:30:00,57.79,93.40
129P04121,2020-03-09 00:40:00,58.00,99.60
129P04121,2020-03-09 00:50:00,57.39,99.60
129P04121,2020-03-09 01:00:00,65.69,54.00
129P04121,2020-03-09 01:10:00,47.20,59.22
129P04121,2020-03-09 01:20:00,49.32,80.10
129P04121,2020-03-09 01:30:00,30.63,52.20
129P04121,2020-03-09 01:40:00,55.92,93.50
129P04121,2020-03-09 01:50:00,,
129P04121,2020-03-09 02:00:00,43.75,32.70
129P04121,2020-03-09 02:10:00,41.02,97.67
129P04121,2020-03-09 02:20:00,38.24,80.00
129P04121,2020-03-09 02:30:00,67.00,25.80
129P04121,2020-03-09 02:40:00,56.21,77.00
129P04121,2020-03-09 02:50:00,55.00,89.00
129P04121,2020-03-09 03:00:00,50.65,98.00
129P04121,2020-03-09 03:10:00,58.16,93.90
129P04121,2020-03-09 03:20:00,54.87,78.90
129P04121,2020-03-09 03:30:00,60.55,48.00
129P04121,2020-03-09 03:40:00,65.08,21.86
129P04121,2020-03-09 03:50:00,57.53,90.90
129P04121,2020-03-09 04:00:00,57.04,58.00
129P04121,2020-03-09 04:10:00,64.47,74.30
129P04121,2020-03-09 04:20:00,67.98,82.40
129P04121,2020-03-09 04:30:00,61.35,91.50
129P04121,2020-03-09 04:40:00,58.08,72.50
129P04121,2020-03-09 04:50:00,62.65,84.30
129P04121,2020-03-09 05:00:00,65.79,78.10
129P04121,2020-03-09 05:10:00,60.29,92.60
129P04121,2020-03-09 05:20:00,63.79,96.50
129P04121,2020-03-09 05:30:00,59.11,69.80
129P04121,2020-03-09 05:40:00,57.55,70.40
129P04121,2020-03-09 05:50:00,52.38,56.20
129P04121,2020-03-09 06:00:00,56.14,95.10
129P04121,2020-03-09 06:10:00,34.60,77.43
129P04121,2020-03-09 06:20:00,42.75,54.00
129P04121,2020-03-09 06:30:00,46.84,93.90
129P04121,2020-03-09 06:40:00,48.40,99.60
129P04121,2020-03-09 06:50:00,51.62,99.10
129P04121,2020-03-09 07:00:00,52.12,100.00
129P04121,2020-03-09 07:10:00,49.05,86.70
129P04121,2020-03-09 07:20:00,50.88,100.00
129P04121,2020-03-09 07:30:00,46.71,88.67
129P04121,2020-03-09 07:40:00,51.55,100.00
129P04121,2020-03-09 07:50:00,50.94,100.00
129P04121,2020-03-09 08:00:00,49.52,100.00
129P04121,2020-03-09 08:10:00,47.02,76.60
129P04121,2020-03-09 08:20:00,39.66,100.00
129P04121,2020-03-09 08:30:00,27.15,80.80
129P04121,2020-03-09 08:40:00,42.72,78.60
129P04121,2020-03-09 08:50:00,43.77,100.00
129P04121,2020-03-09 09:00:00,23.40,42.80
129P04121,2020-03-09 09:10:00,16.63,47.40
129P04121,2020-03-09 09:20:00,32.01,96.90
129P04121,2020-03-09 09:30:00,41.82,81.30
129P04121,2020-03-09 09:40:00,44.69,69.60
129P04121,2020-03-09 09:50:00,43.03,89.20
129P04121,2020-03-09 10:00:00,47.29,100.00
129P04121,2020-03-09 10:10:00,48.62,89.30
129P04121,2020-03-09 10:20:00,46.05,99.90
129P04121,2020-03-09 10:30:00,45.43,96.70
129P04121,2020-03-09 10:40:00,38.83,53.89
129P04121,2020-03-09 10:50:00,27.06,57.60
129P04121,2020-03-09 11:00:00,49.37,77.40
129P04121,2020-03-09 11:10:00,46.78,81.90
129P04121,2020-03-09 11:20:00,50.78,90.60
129P04121,2020-03-09 11:30:00,47.29,83.70
129P04121,2020-03-09 11:40:00,47.66,94.50
129P04121,2020-03-09 11:50:00,47.87,100.00
129P04121,2020-03-09 12:00:00,48.76,100.00
129P04121,2020-03-09 12:10:00,48.17,92.70
129P04121,2020-03-09 12:20:00,43.24,100.00
129P04121,2020-03-09 12:30:00,50.57,74.10
129P04121,2020-03-09 12:40:00,49.09,100.00
129P04121,2020-03-09 12:50:00,47.83,100.00
129P04121,2020-03-09 13:00:00,48.58,100.00
129P04121,2020-03-09 13:10:00,48.03,100.00
129P04121,2020-03-09 13:20:00,43.59,62.50
129P04121,2020-03-09 13:30:00,47.38,100.00
129P04121,2020-03-09 13:40:00,48.13,92.20
129P04121,2020-03-09 13:50:00,47.59,91.40
129P04121,2020-03-09 14:00:00,46.27,100.00
129P04121,2020-03-09 14:10:00,44.71,100.00
129P04121,2020-03-09 14:20:00,40.28,81.00
129P04121,2020-03-09 14:30:00,42.45,100.00
129P04121,2020-03-09 14:40:00,43.06,94.70
129P04121,2020-03-09 14:50:00,44.54,100.00
129P04121,2020-03-09 15:00:00,47.69,100.00
129P04121,2020-03-09 15:10:00,48.37,62.10
129P04121,2020-03-09 15:20:00,46.77,100.00
129P04121,2020-03-09 15:30:00,45.58,100.00
129P04121,2020-03-09 15:40:00,44.72,100.00
129P04121,2020-03-09 15:50:00,47.68,95.90
129P04121,2020-03-09 16:00:00,46.77,95.50
129P04121,2020-03-09 16:10:00,44.80,97.10
129P04121,2020-03-09 16:20:00,41.12,100.00
129P04121,2020-03-09 16:30:00,43.36,97.60
129P04121,2020-03-09 16:40:00,35.37,100.00
129P04121,2020-03-09 16:50:00,22.24,53.90
129P04121,2020-03-09 17:00:00,14.12,66.00
129P04121,2020-03-09 17:10:00,18.01,72.00
129P04121,2020-03-09 17:20:00,23.00,100.00
