tmc,tstamp,speed,cvalue
129P04266,2020-04-15 00:00:00,47.52,63.40
129P04266,2020-04-15 00:10:00,51.75,89.25
129P04266,2020-04-15 00:20:00,,
129P04266,2020-04-15 00:30:00,,
129P04266,2020-04-15 00:40:00,,
129P04266,2020-04-15 00:50:00,,
129P04266,2020-04-15 01:00:00,,
129P04266,2020-04-15 01:10:00,,
129P04266,2020-04-15 01:20:00,,
129P04266,2020-04-15 01:30:00,,
129P04266,2020-04-15 01:40:00,,
129P04266,2020-04-15 01:50:00,,
129P04266,2020-04-15 02:00:00,,
129P04266,2020-04-15 02:10:00,,
129P04266,2020-04-15 02:20:00,31.00,100.00
129P04266,2020-04-15 02:30:00,40.64,100.00
129P04266,2020-04-15 02:40:00,59.00,41.50
129P04266,2020-04-15 02:50:00,59.00,68.00
129P04266,2020-04-15 03:00:00,,
129P04266,2020-04-15 03:10:00,,
129P04266,2020-04-15 03:20:00,49.00,64.40
129P04266,2020-04-15 03:30:00,49.00,77.00
129P04266,2020-04-15 03:40:00,52.00,94.33
129P04266,2020-04-15 03:50:00,51.45,94.00
129P04266,2020-04-15 04:00:00,51.15,51.60
129P04266,2020-04-15 04:10:00,59.53,20.78
129P04266,2020-04-15 04:20:00,,
129P04266,2020-04-15 04:30:00,56.00,98.00
129P04266,2020-04-15 04:40:00,58.19,89.80
129P04266,2020-04-15 04:50:00,63.20,84.90
129P04266,2020-04-15 05:00:00,55.00,75.00
129P04266,2020-04-15 05:10:00,55.00,85.10
129P04266,2020-04-15 05:20:00,54.87,76.00
129P04266,2020-04-15 05:30:00,59.72,94.10
129P04266,2020-04-15 05:40:00,61.45,28.90
129P04266,2020-04-15 05:50:00,63.09,48.80
129P04266,2020-04-15 06:00:00,58.37,99.80
129P04266,2020-04-15 06:10:00,57.73,95.20
129P04266,2020-04-15 06:20:00,56.10,98.40
129P04266,2020-04-15 06:30:00,60.49,97.50
129P04266,2020-04-15 06:40:00,65.59,94.30
129P04266,2020-04-15 06:50:00,59.58,94.50
129P04266,2020-04-15 07:00:00,58.95,100.00
129P04266,2020-04-15 07:10:00,59.71,97.80
129P04266,2020-04-15 07:20:00,57.52,100.00
129P04266,2020-04-15 07:30:00,55.76,97.20
129P04266,2020-04-15 07:40:00,53.97,94.10
129P04266,2020-04-15 07:50:00,57.15,89.90
129P04266,2020-04-15 08:00:00,55.74,96.20
129P04266,2020-04-15 08:10:00,53.98,96.80
129P04266,2020-04-15 08:20:00,59.54,92.20
129P04266,2020-04-15 08:30:00,63.16,79.40
129P04266,2020-04-15 08:40:00,55.77,96.60
129P04266,2020-04-15 08:50:00,58.96,89.50
129P04266,2020-04-15 09:00:00,53.75,99.30
129P04266,2020-04-15 09:10:00,56.96,100.00
129P04266,2020-04-15 09:20:00,55.00,100.00
129P04266,2020-04-15 09:30:00,53.28,100.00
129P04266,2020-04-15 09:40:00,52.04,91.20
129P04266,2020-04-15 09:50:00,54.15,95.70
129P04266,2020-04-15 10:00:00,54.03,92.80
129P04266,2020-04-15 10:10:00,57.81,83.90
129P04266,2020-04-15 10:20:00,55.74,99.30
129P04266,2020-04-15 10:30:00,58.95,77.20
