tmc,tstamp,speed,cvalue
129-04368,2020-06-18 00:00:00,68.95,85.00
129-04368,2020-06-18 00:10:00,64.22,79.43
129-04368,2020-06-18 00:20:00,70.00,91.40
129-04368,2020-06-18 00:30:00,63.47,76.11
129-04368,2020-06-18 00:40:00,57.56,31.00
129-04368,2020-06-18 00:50:00,62.38,34.50
129-04368,2020-06-18 01:00:00,71.57,49.20
129-04368,2020-06-18 01:10:00,68.10,86.70
129-04368,2020-06-18 01:20:00,54.17,60.89
129-04368,2020-06-18 01:30:00,62.00,99.00
129-04368,2020-06-18 01:40:00,65.29,76.50
129-04368,2020-06-18 01:50:00,65.18,78.70
129-04368,2020-06-18 02:00:00,64.94,79.50
129-04368,2020-06-18 02:10:00,61.66,84.00
129-04368,2020-06-18 02:20:00,65.52,62.70
129-04368,2020-06-18 02:30:00,73.99,45.30
129-04368,2020-06-18 02:40:00,70.51,71.44
129-04368,2020-06-18 02:50:00,66.77,98.40
129-04368,2020-06-18 03:00:00,65.32,82.10
129-04368,2020-06-18 03:10:00,61.17,51.80
129-04368,2020-06-18 03:20:00,56.97,34.60
129-04368,2020-06-18 03:30:00,74.84,22.60
129-04368,2020-06-18 03:40:00,66.73,92.90
129-04368,2020-06-18 03:50:00,63.48,96.70
129-04368,2020-06-18 04:00:00,69.04,88.40
129-04368,2020-06-18 04:10:00,67.67,92.90
129-04368,2020-06-18 04:20:00,66.73,88.20
129-04368,2020-06-18 04:30:00,64.69,86.30
129-04368,2020-06-18 04:40:00,69.29,92.70
129-04368,2020-06-18 04:50:00,72.38,67.60
129-04368,2020-06-18 05:00:00,72.32,72.70
129-04368,2020-06-18 05:10:00,66.95,98.80
129-04368,2020-06-18 05:20:00,75.15,73.50
129-04368,2020-06-18 05:30:00,72.48,96.10
129-04368,2020-06-18 05:40:00,71.17,99.30
129-04368,2020-06-18 05:50:00,73.16,100.00
129-04368,2020-06-18 06:00:00,70.95,100.00
129-04368,2020-06-18 06:10:00,71.86,100.00
129-04368,2020-06-18 06:20:00,70.17,100.00
129-04368,2020-06-18 06:30:00,66.49,100.00
129-04368,2020-06-18 06:40:00,66.46,100.00
129-04368,2020-06-18 06:50:00,67.65,100.00
129-04368,2020-06-18 07:00:00,70.18,100.00
129-04368,2020-06-18 07:10:00,65.98,100.00
129-04368,2020-06-18 07:20:00,65.95,100.00
129-04368,2020-06-18 07:30:00,67.38,100.00
129-04368,2020-06-18 07:40:00,70.39,100.00
129-04368,2020-06-18 07:50:00,68.26,100.00
129-04368,2020-06-18 08:00:00,65.00,100.00
129-04368,2020-06-18 08:10:00,66.65,100.00
129-04368,2020-06-18 08:20:00,67.04,100.00
129-04368,2020-06-18 08:30:00,67.59,100.00
129-04368,2020-06-18 08:40:00,66.98,100.00
129-04368,2020-06-18 08:50:00,66.13,100.00
129-04368,2020-06-18 09:00:00,67.74,100.00
129-04368,2020-06-18 09:10:00,69.50,100.00
129-04368,2020-06-18 09:20:00,64.69,100.00
129-04368,2020-06-18 09:30:00,67.07,100.00
129-04368,2020-06-18 09:40:00,67.58,100.00
129-04368,2020-06-18 09:50:00,65.56,100.00
129-04368,2020-06-18 10:00:00,69.57,100.00
