tmc,tstamp,speed,cvalue
129-04269,2020-07-07 00:00:00,55.00,76.33
129-04269,2020-07-07 00:10:00,55.00,70.67
129-04269,2020-07-07 00:20:00,,
129-04269,2020-07-07 00:30:00,45.00,
129-04269,2020-07-07 00:40:00,45.00,
129-04269,2020-07-07 00:50:00,45.00,
129-04269,2020-07-07 01:00:00,49.19,100.00
129-04269,2020-07-07 01:10:00,61.00,100.00
129-04269,2020-07-07 01:20:00,,
129-04269,2020-07-07 01:30:00,49.00,
129-04269,2020-07-07 01:40:00,48.57,7.00
129-04269,2020-07-07 01:50:00,44.00,36.00
129-04269,2020-07-07 02:00:00,43.45,73.50
129-04269,2020-07-07 02:10:00,,
129-04269,2020-07-07 02:20:00,,
129-04269,2020-07-07 02:30:00,43.00,96.17
129-04269,2020-07-07 02:40:00,43.27,100.00
129-04269,2020-07-07 02:50:00,,
129-04269,2020-07-07 03:00:00,,
129-04269,2020-07-07 03:10:00,,
129-04269,2020-07-07 03:20:00,,
129-04269,2020-07-07 03:30:00,,
129-04269,2020-07-07 03:40:00,,
129-04269,2020-07-07 03:50:00,,
129-04269,2020-07-07 04:00:00,,
129-04269,2020-07-07 04:10:00,,
129-04269,2020-07-07 04:20:00,,
129-04269,2020-07-07 04:30:00,57.50,98.57
129-04269,2020-07-07 04:40:00,62.38,67.90
129-04269,2020-07-07 04:50:00,58.39,83.60
129-04269,2020-07-07 05:00:00,57.50,93.60
129-04269,2020-07-07 05:10:00,54.47,70.60
129-04269,2020-07-07 05:20:00,56.31,89.00
129-04269,2020-07-07 05:30:00,54.38,81.60
129-04269,2020-07-07 05:40:00,57.76,91.90
129-04269,2020-07-07 05:50:00,57.59,94.80
129-04269,2020-07-07 06:00:00,60.26,86.90
129-04269,2020-07-07 06:10:00,62.98,55.40
129-04269,2020-07-07 06:20:00,56.69,100.00
129-04269,2020-07-07 06:30:00,57.59,100.00
129-04269,2020-07-07 06:40:00,57.89,100.00
129-04269,2020-07-07 06:50:00,56.18,100.00
129-04269,2020-07-07 07:00:00,57.79,100.00
129-04269,2020-07-07 07:10:00,57.78,100.00
129-04269,2020-07-07 07:20:00,55.77,100.00
129-04269,2020-07-07 07:30:00,55.50,100.00
129-04269,2020-07-07 07:40:00,53.47,100.00
129-04269,2020-07-07 07:50:00,52.65,100.00
129-04269,2020-07-07 08:00:00,53.24,98.20
129-04269,2020-07-07 08:10:00,54.81,100.00
129-04269,2020-07-07 08:20:00,57.09,100.00
129-04269,2020-07-07 08:30:00,57.40,100.00
129-04269,2020-07-07 08:40:00,55.16,96.20
129-04269,2020-07-07 08:50:00,54.38,100.00
129-04269,2020-07-07 09:00:00,53.15,100.00
129-04269,2020-07-07 09:10:00,57.20,100.00
129-04269,2020-07-07 09:20:00,54.75,100.00
129-04269,2020-07-07 09:30:00,55.20,100.00
129-04269,2020-07-07 09:40:00,53.98,100.00
129-04269,2020-07-07 09:50:00,54.78,100.00
129-04269,2020-07-07 10:00:00,53.54,100.00
129-04269,2020-07-07 10:10:00,54.79,100.00
129-04269,2020-07-07 10:20:00,54.85,100.00
129-04269,2020-07-07 10:30:00,52.29,100.00
129-04269,2020-07-07 10:40:00,55.60,100.00
129-04269,2020-07-07 10:50:00,54.19,100.00
129-04269,2020-07-07 11:00:00,50.31,76.70
129-04269,2020-07-07 11:10:00,50.24,71.60
129-04269,2020-07-07 11:20:00,55.67,100.00
129-04269,2020-07-07 11:30:00,55.95,100.00
129-04269,2020-07-07 11:40:00,54.58,100.00
129-04269,2020-07-07 11:50:00,56.57,91.70
129-04269,2020-07-07 12:00:00,54.55,100.00
129-04269,2020-07-07 12:10:00,57.34,100.00
129-04269,2020-07-07 12:20:00,57.40,100.00
129-04269,2020-07-07 12:30:00,56.00,100.00
129-04269,2020-07-07 12:40:00,55.78,100.00
129-04269,2020-07-07 12:50:00,55.88,100.00
129-04269,2020-07-07 13:00:00,56.96,100.00
129-04269,2020-07-07 13:10:00,55.11,100.00
129-04269,2020-07-07 13:20:00,54.32,93.60
129-04269,2020-07-07 13:30:00,55.26,100.00
129-04269,2020-07-07 13:40:00,55.37,100.00
129-04269,2020-07-07 13:50:00,57.53,100.00
129-04269,2020-07-07 14:00:00,52.45,100.00
129-04269,2020-07-07 14:10:00,54.58,100.00
129-04269,2020-07-07 14:20:00,56.09,100.00
129-04269,2020-07-07 14:30:00,54.97,100.00
129-04269,2020-07-07 14:40:00,55.24,100.00
129-04269,2020-07-07 14:50:00,56.18,100.00
129-04269,2020-07-07 15:00:00,54.96,93.20
129-04269,2020-07-07 15:10:00,59.00,73.90
129-04269,2020-07-07 15:20:00,53.91,100.00
129-04269,2020-07-07 15:30:00,57.08,100.00
129-04269,2020-07-07 15:40:00,56.28,100.00
129-04269,2020-07-07 15:50:00,55.68,100.00
129-04269,2020-07-07 16:00:00,55.87,100.00
129-04269,2020-07-07 16:10:00,50.95,70.70
129-04269,2020-07-07 16:20:00,53.59,100.00
129-04269,2020-07-07 16:30:00,56.42,78.10
129-04269,2020-07-07 16:40:00,54.08,100.00
129-04269,2020-07-07 16:50:00,55.40,98.80
129-04269,2020-07-07 17:00:00,59.29,100.00
129-04269,2020-07-07 17:10:00,57.00,100.00
129-04269,2020-07-07 17:20:00,56.90,100.00
129-04269,2020-07-07 17:30:00,59.15,100.00
129-04269,2020-07-07 17:40:00,56.58,100.00
129-04269,2020-07-07 17:50:00,60.17,100.00
129-04269,2020-07-07 18:00:00,55.52,100.00
129-04269,2020-07-07 18:10:00,58.58,100.00
129-04269,2020-07-07 18:20:00,54.20,70.83
129-04269,2020-07-07 18:30:00,56.00,100.00
129-04269,2020-07-07 18:40:00,53.03,79.30
129-04269,2020-07-07 18:50:00,57.68,86.40
129-04269,2020-07-07 19:00:00,56.53,98.80
