tmc,tstamp,speed,cvalue
129-04265,2020-07-19 00:00:00,53.57,98.70
129-04265,2020-07-19 00:10:00,55.01,88.80
129-04265,2020-07-19 00:20:00,55.50,94.40
129-04265,2020-07-19 00:30:00,50.14,69.70
129-04265,2020-07-19 00:40:00,49.94,72.00
129-04265,2020-07-19 00:50:00,54.78,92.60
129-04265,2020-07-19 01:00:00,56.60,88.70
129-04265,2020-07-19 01:10:00,53.00,99.20
129-04265,2020-07-19 01:20:00,53.89,98.30
129-04265,2020-07-19 01:30:00,54.00,98.70
129-04265,2020-07-19 01:40:00,54.00,100.00
129-04265,2020-07-19 01:50:00,,
129-04265,2020-07-19 02:00:00,,
129-04265,2020-07-19 02:10:00,,
129-04265,2020-07-19 02:20:00,,
129-04265,2020-07-19 02:30:00,,
129-04265,2020-07-19 02:40:00,51.00,100.00
129-04265,2020-07-19 02:50:00,51.00,100.00
129-04265,2020-07-19 03:00:00,52.00,94.25
129-04265,2020-07-19 03:10:00,52.00,97.20
129-04265,2020-07-19 03:20:00,,
129-04265,2020-07-19 03:30:00,,
129-04265,2020-07-19 03:40:00,,
129-04265,2020-07-19 03:50:00,61.00,28.00
129-04265,2020-07-19 04:00:00,61.00,82.70
129-04265,2020-07-19 04:10:00,61.98,92.00
129-04265,2020-07-19 04:20:00,63.00,90.90
129-04265,2020-07-19 04:30:00,63.00,95.00
129-04265,2020-07-19 04:40:00,,
129-04265,2020-07-19 04:50:00,56.41,58.86
129-04265,2020-07-19 05:00:00,54.70,64.00
129-04265,2020-07-19 05:10:00,54.00,91.33
129-04265,2020-07-19 05:20:00,64.13,38.10
129-04265,2020-07-19 05:30:00,67.86,29.00
129-04265,2020-07-19 05:40:00,60.00,98.80
129-04265,2020-07-19 05:50:00,60.28,96.14
129-04265,2020-07-19 06:00:00,50.00,100.00
129-04265,2020-07-19 06:10:00,50.00,100.00
129-04265,2020-07-19 06:20:00,55.49,100.00
129-04265,2020-07-19 06:30:00,55.44,100.00
129-04265,2020-07-19 06:40:00,55.76,100.00
129-04265,2020-07-19 06:50:00,57.77,94.30
129-04265,2020-07-19 07:00:00,60.65,74.60
129-04265,2020-07-19 07:10:00,55.14,100.00
129-04265,2020-07-19 07:20:00,52.77,100.00
129-04265,2020-07-19 07:30:00,53.89,100.00
129-04265,2020-07-19 07:40:00,58.44,100.00
129-04265,2020-07-19 07:50:00,54.90,100.00
129-04265,2020-07-19 08:00:00,53.08,100.00
129-04265,2020-07-19 08:10:00,54.75,100.00
129-04265,2020-07-19 08:20:00,59.18,100.00
129-04265,2020-07-19 08:30:00,60.08,94.50
129-04265,2020-07-19 08:40:00,55.55,100.00
129-04265,2020-07-19 08:50:00,55.79,100.00
129-04265,2020-07-19 09:00:00,57.41,100.00
129-04265,2020-07-19 09:10:00,56.54,100.00
129-04265,2020-07-19 09:20:00,55.97,100.00
129-04265,2020-07-19 09:30:00,56.97,100.00
129-04265,2020-07-19 09:40:00,58.29,100.00
129-04265,2020-07-19 09:50:00,60.19,100.00
129-04265,2020-07-19 10:00:00,60.02,100.00
129-04265,2020-07-19 10:10:00,57.17,100.00
129-04265,2020-07-19 10:20:00,55.88,100.00
