tmc,tstamp,speed,cvalue
129-04324,2020-03-28 00:00:00,63.47,80.60
129-04324,2020-03-28 00:10:00,63.00,85.00
129-04324,2020-03-28 00:20:00,79.13,5.00
129-04324,2020-03-28 00:30:00,80.47,29.00
129-04324,2020-03-28 00:40:00,68.00,94.00
129-04324,2020-03-28 00:50:00,68.00,67.30
129-04324,2020-03-28 01:00:00,66.80,53.00
129-04324,2020-03-28 01:10:00,,
129-04324,2020-03-28 01:20:00,81.00,
129-04324,2020-03-28 01:30:00,80.60,
129-04324,2020-03-28 01:40:00,67.25,44.40
129-04324,2020-03-28 01:50:00,59.06,93.13
129-04324,2020-03-28 02:00:00,66.00,52.80
129-04324,2020-03-28 02:10:00,66.50,56.67
129-04324,2020-03-28 02:20:00,70.00,46.10
129-04324,2020-03-28 02:30:00,71.49,47.60
129-04324,2020-03-28 02:40:00,74.00,69.90
129-04324,2020-03-28 02:50:00,72.00,90.00
129-04324,2020-03-28 03:00:00,,
129-04324,2020-03-28 03:10:00,,
129-04324,2020-03-28 03:20:00,66.00,49.50
129-04324,2020-03-28 03:30:00,66.00,84.29
129-04324,2020-03-28 03:40:00,66.43,87.11
129-04324,2020-03-28 03:50:00,73.00,45.11
129-04324,2020-03-28 04:00:00,67.97,93.00
129-04324,2020-03-28 04:10:00,,
129-04324,2020-03-28 04:20:00,,
129-04324,2020-03-28 04:30:00,,
129-04324,2020-03-28 04:40:00,,
129-04324,2020-03-28 04:50:00,,
129-04324,2020-03-28 05:00:00,,
129-04324,2020-03-28 05:10:00,,
129-04324,2020-03-28 05:20:00,,
129-04324,2020-03-28 05:30:00,,
129-04324,2020-03-28 05:40:00,,
129-04324,2020-03-28 05:50:00,,
129-04324,2020-03-28 06:00:00,,
129-04324,2020-03-28 06:10:00,,
129-04324,2020-03-28 06:20:00,,
129-04324,2020-03-28 06:30:00,,
129-04324,2020-03-28 06:40:00,,
129-04324,2020-03-28 06:50:00,,
129-04324,2020-03-28 07:00:00,,
129-04324,2020-03-28 07:10:00,,
129-04324,2020-03-28 07:20:00,,
129-04324,2020-03-28 07:30:00,,
129-04324,2020-03-28 07:40:00,,
129-04324,2020-03-28 07:50:00,,
129-04324,2020-03-28 08:00:00,,
129-04324,2020-03-28 08:10:00,,
129-04324,2020-03-28 08:20:00,,
129-04324,2020-03-28 08:30:00,,
129-04324,2020-03-28 08:40:00,,
129-04324,2020-03-28 08:50:00,,
129-04324,2020-03-28 09:00:00,,
129-04324,2020-03-28 09:10:00,,
129-04324,2020-03-28 09:20:00,,
129-04324,2020-03-28 09:30:00,,
129-04324,2020-03-28 09:40:00,,
129-04324,2020-03-28 09:50:00,,
129-04324,2020-03-28 10:00:00,,
129-04324,2020-03-28 10:10:00,,
129-04324,2020-03-28 10:20:00,,
129-04324,2020-03-28 10:30:00,,
129-04324,2020-03-28 10:40:00,,
129-04324,2020-03-28 10:50:00,,
129-04324,2020-03-28 11:00:00,,
129-04324,2020-03-28 11:10:00,,
129-04324,2020-03-28 11:20:00,,
129-04324,2020-03-28 11:30:00,,
129-04324,2020-03-28 11:40:00,,
129-04324,2020-03-28 11:50:00,,
129-04324,2020-03-28 12:00:00,,
129-04324,2020-03-28 12:10:00,,
129-04324,2020-03-28 12:20:00,,
129-04324,2020-03-28 12:30:00,,
129-04324,2020-03-28 12:40:00,,
129-04324,2020-03-28 12:50:00,,
129-04324,2020-03-28 13:00:00,,
129-04324,2020-03-28 13:10:00,,
129-04324,2020-03-28 13:20:00,,
129-04324,2020-03-28 13:30:00,,
129-04324,2020-03-28 13:40:00,,
129-04324,2020-03-28 13:50:00,,
129-04324,2020-03-28 14:00:00,,
129-04324,2020-03-28 14:10:00,,
129-04324,2020-03-28 14:20:00,,
129-04324,2020-03-28 14:30:00,,
129-04324,2020-03-28 14:40:00,,
129-04324,2020-03-28 14:50:00,,
129-04324,2020-03-28 15:00:00,,
129-04324,2020-03-28 15:10:00,,
129-04324,2020-03-28 15:20:00,,
129-04324,2020-03-28 15:30:00,,
129-04324,2020-03-28 15:40:00,,
129-04324,2020-03-28 15:50:00,,
129-04324,2020-03-28 16:00:00,,
129-04324,2020-03-28 16:10:00,,
129-04324,2020-03-28 16:20:00,,
129-04324,2020-03-28 16:30:00,,
129-04324,2020-03-28 16:40:00,,
129-04324,2020-03-28 16:50:00,,
129-04324,2020-03-28 17:00:00,,
129-04324,2020-03-28 17:10:00,,
129-04324,2020-03-28 17:20:00,,
129-04324,2020-03-28 17:30:00,,
129-04324,2020-03-28 17:40:00,,
129-04324,2020-03-28 17:50:00,,
129-04324,2020-03-28 18:00:00,,
129-04324,2020-03-28 18:10:00,,
129-04324,2020-03-28 18:20:00,,
129-04324,2020-03-28 18:30:00,,
129-04324,2020-03-28 18:40:00,,
129-04324,2020-03-28 18:50:00,,
129-04324,2020-03-28 19:00:00,,
129-04324,2020-03-28 19:10:00,,
129-04324,2020-03-28 19:20:00,,
129-04324,2020-03-28 19:30:00,,
129-04324,2020-03-28 19:40:00,,
129-04324,2020-03-28 19:50:00,,
129-04324,2020-03-28 20:00:00,,
129-04324,2020-03-28 20:10:00,,
129-04324,2020-03-28 20:20:00,,
129-04324,2020-03-28 20:30:00,,
129-04324,2020-03-28 20:40:00,,
129-04324,2020-03-28 20:50:00,,
129-04324,2020-03-28 21:00:00,,
129-04324,2020-03-28 21:10:00,,
129-04324,2020-03-28 21:20:00,,
129-04324,2020-03-28 21:30:00,,
129-04324,2020-03-28 21:40:00,,
129-04324,2020-03-28 21:50:00,,
129-04324,2020-03-28 22:00:00,,
129-04324,2020-03-28 22:10:00,,
129-04324,2020-03-28 22:20:00,,
129-04324,2020-03-28 22:30:00,,
129-04324,2020-03-28 22:40:00,,
129-04324,2020-03-28 22:50:00,,
129-04324,2020-03-28 23:00:00,,
129-04324,2020-03-28 23:10:00,,
129-04324,2020-03-28 23:20:00,,
129-04324,2020-03-28 23:30:00,,
129-04324,2020-03-28 23:40:00,,
129-04324,2020-03-28 23:50:00,,
129-04289,2020-03-28 00:00:00,67.00,87.00
129-04289,2020-03-28 00:10:00,71.00,50.83
129-04289,2020-03-28 00:20:00,69.37,81.90
129-04289,2020-03-28 00:30:00,68.00,98.00
129-04289,2020-03-28 00:40:00,60.54,41.11
129-04289,2020-03-28 00:50:00,60.00,52.86
129-04289,2020-03-28 01:00:00,,
129-04289,2020-03-28 01:10:00,,
129-04289,2020-03-28 01:20:00,65.00,75.00
129-04289,2020-03-28 01:30:00,65.10,88.90
129-04289,2020-03-28 01:40:00,64.98,97.30
129-04289,2020-03-28 01:50:00,67.59,85.60
129-04289,2020-03-28 02:00:00,68.19,89.10
129-04289,2020-03-28 02:10:00,68.82,90.67
129-04289,2020-03-28 02:20:00,68.37,96.25
129-04289,2020-03-28 02:30:00,70.35,85.50
129-04289,2020-03-28 02:40:00,72.00,80.00
129-04289,2020-03-28 02:50:00,62.66,50.00
129-04289,2020-03-28 03:00:00,69.23,91.00
129-04289,2020-03-28 03:10:00,71.00,89.00
129-04289,2020-03-28 03:20:00,73.42,59.56
129-04289,2020-03-28 03:30:00,67.12,87.17
129-04289,2020-03-28 03:40:00,,
129-04289,2020-03-28 03:50:00,65.00,66.25
129-04289,2020-03-28 04:00:00,65.00,75.40
129-04289,2020-03-28 04:10:00,,
129-04289,2020-03-28 04:20:00,,
129-04289,2020-03-28 04:30:00,,
129-04289,2020-03-28 04:40:00,,
129-04289,2020-03-28 04:50:00,,
129-04289,2020-03-28 05:00:00,,
129-04289,2020-03-28 05:10:00,,
129-04289,2020-03-28 05:20:00,,
129-04289,2020-03-28 05:30:00,,
129-04289,2020-03-28 05:40:00,,
129-04289,2020-03-28 05:50:00,,
129-04289,2020-03-28 06:00:00,,
129-04289,2020-03-28 06:10:00,,
129-04289,2020-03-28 06:20:00,,
129-04289,2020-03-28 06:30:00,,
129-04289,2020-03-28 06:40:00,,
129-04289,2020-03-28 06:50:00,,
129-04289,2020-03-28 07:00:00,,
129-04289,2020-03-28 07:10:00,,
129-04289,2020-03-28 07:20:00,,
129-04289,2020-03-28 07:30:00,,
129-04289,2020-03-28 07:40:00,,
129-04289,2020-03-28 07:50:00,,
129-04289,2020-03-28 08:00:00,,
129-04289,2020-03-28 08:10:00,,
129-04289,2020-03-28 08:20:00,,
129-04289,2020-03-28 08:30:00,,
129-04289,2020-03-28 08:40:00,,
129-04289,2020-03-28 08:50:00,,
129-04289,2020-03-28 09:00:00,,
129-04289,2020-03-28 09:10:00,,
129-04289,2020-03-28 09:20:00,,
129-04289,2020-03-28 09:30:00,,
129-04289,2020-03-28 09:40:00,,
129-04289,2020-03-28 09:50:00,,
129-04289,2020-03-28 10:00:00,,
129-04289,2020-03-28 10:10:00,,
129-04289,2020-03-28 10:20:00,,
129-04289,2020-03-28 10:30:00,,
129-04289,2020-03-28 10:40:00,,
129-04289,2020-03-28 10:50:00,,
129-04289,2020-03-28 11:00:00,,
129-04289,2020-03-28 11:10:00,,
129-04289,2020-03-28 11:20:00,,
129-04289,2020-03-28 11:30:00,,
129-04289,2020-03-28 11:40:00,,
129-04289,2020-03-28 11:50:00,,
129-04289,2020-03-28 12:00:00,,
129-04289,2020-03-28 12:10:00,,
129-04289,2020-03-28 12:20:00,,
129-04289,2020-03-28 12:30:00,,
129-04289,2020-03-28 12:40:00,,
129-04289,2020-03-28 12:50:00,,
129-04289,2020-03-28 13:00:00,,
129-04289,2020-03-28 13:10:00,,
129-04289,2020-03-28 13:20:00,,
129-04289,2020-03-28 13:30:00,,
129-04289,2020-03-28 13:40:00,,
129-04289,2020-03-28 13:50:00,,
129-04289,2020-03-28 14:00:00,,
129-04289,2020-03-28 14:10:00,,
129-04289,2020-03-28 14:20:00,,
129-04289,2020-03-28 14:30:00,,
129-04289,2020-03-28 14:40:00,,
129-04289,2020-03-28 14:50:00,,
129-04289,2020-03-28 15:00:00,,
129-04289,2020-03-28 15:10:00,,
129-04289,2020-03-28 15:20:00,,
129-04289,2020-03-28 15:30:00,,
129-04289,2020-03-28 15:40:00,,
129-04289,2020-03-28 15:50:00,,
129-04289,2020-03-28 16:00:00,,
129-04289,2020-03-28 16:10:00,,
129-04289,2020-03-28 16:20:00,,
129-04289,2020-03-28 16:30:00,,
129-04289,2020-03-28 16:40:00,,
129-04289,2020-03-28 16:50:00,,
129-04289,2020-03-28 17:00:00,,
129-04289,2020-03-28 17:10:00,,
129-04289,2020-03-28 17:20:00,,
129-04289,2020-03-28 17:30:00,,
129-04289,2020-03-28 17:40:00,,
129-04289,2020-03-28 17:50:00,,
129-04289,2020-03-28 18:00:00,,
129-04289,2020-03-28 18:10:00,,
129-04289,2020-03-28 18:20:00,,
129-04289,2020-03-28 18:30:00,,
129-04289,2020-03-28 18:40:00,,
129-04289,2020-03-28 18:50:00,,
129-04289,2020-03-28 19:00:00,,
129-04289,2020-03-28 19:10:00,,
129-04289,2020-03-28 19:20:00,,
129-04289,2020-03-28 19:30:00,,
129-04289,2020-03-28 19:40:00,,
129-04289,2020-03-28 19:50:00,,
129-04289,2020-03-28 20:00:00,,
129-04289,2020-03-28 20:10:00,,
129-04289,2020-03-28 20:20:00,,
129-04289,2020-03-28 20:30:00,,
129-04289,2020-03-28 20:40:00,,
129-04289,2020-03-28 20:50:00,,
