tmc,tstamp,speed,cvalue
129+13227,2020-04-12 00:00:00,66.66,100.00
129+13227,2020-04-12 00:10:00,66.25,99.88
129+13227,2020-04-12 00:20:00,,
129+13227,2020-04-12 00:30:00,,
129+13227,2020-04-12 00:40:00,,
129+13227,2020-04-12 00:50:00,69.00,90.00
129+13227,2020-04-12 01:00:00,69.50,98.20
129+13227,2020-04-12 01:10:00,67.99,98.00
129+13227,2020-04-12 01:20:00,,
129+13227,2020-04-12 01:30:00,,
129+13227,2020-04-12 01:40:00,,
129+13227,2020-04-12 01:50:00,,
129+13227,2020-04-12 02:00:00,,
129+13227,2020-04-12 02:10:00,,
129+13227,2020-04-12 02:20:00,,
129+13227,2020-04-12 02:30:00,,
129+13227,2020-04-12 02:40:00,,
129+13227,2020-04-12 02:50:00,,
129+13227,2020-04-12 03:00:00,,
129+13227,2020-04-12 03:10:00,,
129+13227,2020-04-12 03:20:00,,
129+13227,2020-04-12 03:30:00,,
129+13227,2020-04-12 03:40:00,,
129+13227,2020-04-12 03:50:00,,
129+13227,2020-04-12 04:00:00,,
129+13227,2020-04-12 04:10:00,,
129+13227,2020-04-12 04:20:00,64.00,100.00
129+13227,2020-04-12 04:30:00,,
129+13227,2020-04-12 04:40:00,,
129+13227,2020-04-12 04:50:00,,
129+13227,2020-04-12 05:00:00,64.00,99.00
129+13227,2020-04-12 05:10:00,63.71,98.86
129+13227,2020-04-12 05:20:00,,
129+13227,2020-04-12 05:30:00,,
129+13227,2020-04-12 05:40:00,75.66,14.67
129+13227,2020-04-12 05:50:00,75.66,46.33
129+13227,2020-04-12 06:00:00,74.04,94.17
129+13227,2020-04-12 06:10:00,76.44,93.33
129+13227,2020-04-12 06:20:00,,
129+13227,2020-04-12 06:30:00,68.00,100.00
129+13227,2020-04-12 06:40:00,74.25,76.70
129+13227,2020-04-12 06:50:00,72.72,98.63
129+13227,2020-04-12 07:00:00,,
129+13227,2020-04-12 07:10:00,,
129+13227,2020-04-12 07:20:00,,
129+13227,2020-04-12 07:30:00,,
129+13227,2020-04-12 07:40:00,67.10,100.00
129+13227,2020-04-12 07:50:00,66.33,100.00
129+13227,2020-04-12 08:00:00,,
129+13227,2020-04-12 08:10:00,,
129+13227,2020-04-12 08:20:00,79.59,25.25
129+13227,2020-04-12 08:30:00,75.71,88.70
129+13227,2020-04-12 08:40:00,69.56,99.00
129+13227,2020-04-12 08:50:00,69.48,99.70
129+13227,2020-04-12 09:00:00,68.00,100.00
129+13227,2020-04-12 09:10:00,68.00,100.00
129+13227,2020-04-12 09:20:00,73.00,86.90
129+13227,2020-04-12 09:30:00,71.97,79.67
129+13227,2020-04-12 09:40:00,68.00,100.00
129+13227,2020-04-12 09:50:00,68.00,100.00
129+13227,2020-04-12 10:00:00,,
129+13227,2020-04-12 10:10:00,,
129+13227,2020-04-12 10:20:00,70.29,100.00
129+13227,2020-04-12 10:30:00,72.00,98.60
129+13227,2020-04-12 10:40:00,79.90,40.50
129+13227,2020-04-12 10:50:00,75.49,75.17
129+13227,2020-04-12 11:00:00,78.20,78.80
129+13227,2020-04-12 11:10:00,69.69,100.00
129+13227,2020-04-12 11:20:00,71.67,99.70
129+13227,2020-04-12 11:30:00,70.19,100.00
129+13227,2020-04-12 11:40:00,71.52,98.20
129+13227,2020-04-12 11:50:00,73.15,85.80
129+13227,2020-04-12 12:00:00,70.89,98.78
129+13227,2020-04-12 12:10:00,70.00,100.00
129+13227,2020-04-12 12:20:00,73.52,86.80
129+13227,2020-04-12 12:30:00,68.00,63.40
129+13227,2020-04-12 12:40:00,71.19,89.30
129+13227,2020-04-12 12:50:00,72.85,98.30
129+13227,2020-04-12 13:00:00,76.45,70.00
129+13227,2020-04-12 13:10:00,73.17,92.80
129+13227,2020-04-12 13:20:00,72.49,100.00
129+13227,2020-04-12 13:30:00,73.58,98.10
129+13227,2020-04-12 13:40:00,75.28,91.90
129+13227,2020-04-12 13:50:00,75.80,93.40
129+13227,2020-04-12 14:00:00,71.86,98.30
129+13227,2020-04-12 14:10:00,75.61,87.90
129+13227,2020-04-12 14:20:00,70.00,26.30
129+13227,2020-04-12 14:30:00,68.20,25.20
129+13227,2020-04-12 14:40:00,72.28,99.89
129+13227,2020-04-12 14:50:00,71.80,100.00
129+13227,2020-04-12 15:00:00,76.45,81.33
129+13227,2020-04-12 15:10:00,72.37,94.60
129+13227,2020-04-12 15:20:00,70.10,100.00
129+13227,2020-04-12 15:30:00,72.10,100.00
129+13227,2020-04-12 15:40:00,72.98,100.00
129+13227,2020-04-12 15:50:00,70.00,100.00
129+13227,2020-04-12 16:00:00,67.58,100.00
129+13227,2020-04-12 16:10:00,72.06,100.00
129+13227,2020-04-12 16:20:00,70.54,64.60
