tmc,tstamp,speed,cvalue
129+13227,2020-07-23 00:00:00,70.00,98.00
129+13227,2020-07-23 00:10:00,70.00,99.78
129+13227,2020-07-23 00:20:00,,
129+13227,2020-07-23 00:30:00,62.00,56.44
129+13227,2020-07-23 00:40:00,62.00,74.50
129+13227,2020-07-23 00:50:00,,
129+13227,2020-07-23 01:00:00,,
129+13227,2020-07-23 01:10:00,62.00,98.13
129+13227,2020-07-23 01:20:00,62.00,100.00
129+13227,2020-07-23 01:30:00,,
129+13227,2020-07-23 01:40:00,,
129+13227,2020-07-23 01:50:00,61.00,99.00
129+13227,2020-07-23 02:00:00,66.63,65.00
129+13227,2020-07-23 02:10:00,69.43,88.90
129+13227,2020-07-23 02:20:00,67.24,96.38
129+13227,2020-07-23 02:30:00,63.00,80.25
129+13227,2020-07-23 02:40:00,,
129+13227,2020-07-23 02:50:00,,
129+13227,2020-07-23 03:00:00,,
129+13227,2020-07-23 03:10:00,,
129+13227,2020-07-23 03:20:00,66.00,
129+13227,2020-07-23 03:30:00,65.80,
129+13227,2020-07-23 03:40:00,65.22,96.00
129+13227,2020-07-23 03:50:00,66.00,99.33
129+13227,2020-07-23 04:00:00,,
129+13227,2020-07-23 04:10:00,,
129+13227,2020-07-23 04:20:00,62.00,
129+13227,2020-07-23 04:30:00,66.00,98.80
129+13227,2020-07-23 04:40:00,65.71,97.57
129+13227,2020-07-23 04:50:00,66.00,98.57
129+13227,2020-07-23 05:00:00,72.00,69.00
129+13227,2020-07-23 05:10:00,70.85,81.22
129+13227,2020-07-23 05:20:00,,
129+13227,2020-07-23 05:30:00,64.62,80.63
129+13227,2020-07-23 05:40:00,68.62,84.25
129+13227,2020-07-23 05:50:00,69.77,92.40
129+13227,2020-07-23 06:00:00,68.00,98.63
129+13227,2020-07-23 06:10:00,65.99,99.44
129+13227,2020-07-23 06:20:00,64.69,100.00
129+13227,2020-07-23 06:30:00,63.33,100.00
129+13227,2020-07-23 06:40:00,67.18,100.00
129+13227,2020-07-23 06:50:00,68.36,90.30
129+13227,2020-07-23 07:00:00,65.99,100.00
129+13227,2020-07-23 07:10:00,66.27,99.20
129+13227,2020-07-23 07:20:00,69.69,87.60
129+13227,2020-07-23 07:30:00,67.36,93.40
129+13227,2020-07-23 07:40:00,68.60,85.30
129+13227,2020-07-23 07:50:00,67.08,96.90
129+13227,2020-07-23 08:00:00,70.16,88.30
129+13227,2020-07-23 08:10:00,71.45,80.90
129+13227,2020-07-23 08:20:00,68.98,97.60
129+13227,2020-07-23 08:30:00,69.03,93.10
129+13227,2020-07-23 08:40:00,68.51,97.60
129+13227,2020-07-23 08:50:00,73.30,91.80
129+13227,2020-07-23 09:00:00,69.82,97.30
129+13227,2020-07-23 09:10:00,70.29,81.90
129+13227,2020-07-23 09:20:00,71.68,91.50
129+13227,2020-07-23 09:30:00,68.46,96.30
129+13227,2020-07-23 09:40:00,68.74,99.90
129+13227,2020-07-23 09:50:00,74.68,90.50
129+13227,2020-07-23 10:00:00,73.68,98.40
129+13227,2020-07-23 10:10:00,72.34,90.70
129+13227,2020-07-23 10:20:00,69.09,93.80
129+13227,2020-07-23 10:30:00,64.37,100.00
129+13227,2020-07-23 10:40:00,65.60,96.60
129+13227,2020-07-23 10:50:00,69.78,92.20
129+13227,2020-07-23 11:00:00,68.00,98.43
129+13227,2020-07-23 11:10:00,62.12,100.00
129+13227,2020-07-23 11:20:00,66.07,90.90
129+13227,2020-07-23 11:30:00,66.99,99.90
129+13227,2020-07-23 11:40:00,70.30,61.00
129+13227,2020-07-23 11:50:00,71.57,63.40
129+13227,2020-07-23 12:00:00,65.90,99.80
129+13227,2020-07-23 12:10:00,66.63,90.90
129+13227,2020-07-23 12:20:00,71.12,81.50
129+13227,2020-07-23 12:30:00,,
129+13227,2020-07-23 12:40:00,64.32,100.00
129+13227,2020-07-23 12:50:00,71.77,58.80
129+13227,2020-07-23 13:00:00,66.05,96.40
129+13227,2020-07-23 13:10:00,71.93,62.30
129+13227,2020-07-23 13:20:00,72.36,65.20
129+13227,2020-07-23 13:30:00,69.18,77.00
129+13227,2020-07-23 13:40:00,68.16,81.20
129+13227,2020-07-23 13:50:00,73.91,84.33
129+13227,2020-07-23 14:00:00,67.69,100.00
129+13227,2020-07-23 14:10:00,67.09,100.00
129+13227,2020-07-23 14:20:00,63.79,77.50
129+13227,2020-07-23 14:30:00,68.83,93.80
129+13227,2020-07-23 14:40:00,69.74,75.00
129+13227,2020-07-23 14:50:00,66.47,93.10
129+13227,2020-07-23 15:00:00,64.90,100.00
129+13227,2020-07-23 15:10:00,69.37,74.80
129+13227,2020-07-23 15:20:00,70.60,85.40
129+13227,2020-07-23 15:30:00,66.94,93.40
129+13227,2020-07-23 15:40:00,65.28,100.00
129+13227,2020-07-23 15:50:00,69.01,82.00
129+13227,2020-07-23 16:00:00,68.87,90.70
129+13227,2020-07-23 16:10:00,64.24,99.86
129+13227,2020-07-23 16:20:00,64.77,88.30
129+13227,2020-07-23 16:30:00,69.85,83.60
129+13227,2020-07-23 16:40:00,66.27,98.60
129+13227,2020-07-23 16:50:00,70.31,85.44
129+13227,2020-07-23 17:00:00,66.00,100.00
129+13227,2020-07-23 17:10:00,66.00,100.00
129+13227,2020-07-23 17:20:00,69.72,83.40
129+13227,2020-07-23 17:30:00,74.57,45.50
129+13227,2020-07-23 17:40:00,70.16,92.33
129+13227,2020-07-23 17:50:00,65.69,97.67
129+13227,2020-07-23 18:00:00,,
129+13227,2020-07-23 18:10:00,68.00,100.00
129+13227,2020-07-23 18:20:00,67.74,100.00
129+13227,2020-07-23 18:30:00,62.24,57.22
129+13227,2020-07-23 18:40:00,60.76,85.60
129+13227,2020-07-23 18:50:00,62.32,100.00
129+13227,2020-07-23 19:00:00,67.74,100.00
