tmc,tstamp,speed,cvalue
129-04447,2020-12-18 00:00:00,63.15,78.00
129-04447,2020-12-18 00:10:00,57.89,83.60
129-04447,2020-12-18 00:20:00,60.00,86.40
129-04447,2020-12-18 00:30:00,62.78,90.00
129-04447,2020-12-18 00:40:00,65.00,90.00
129-04447,2020-12-18 00:50:00,65.00,90.00
129-04447,2020-12-18 01:00:00,65.00,90.00
129-04447,2020-12-18 01:10:00,65.00,90.00
129-04447,2020-12-18 01:20:00,65.00,90.00
129-04447,2020-12-18 01:30:00,64.60,90.00
129-04447,2020-12-18 01:40:00,64.30,90.00
129-04447,2020-12-18 01:50:00,65.00,90.00
129-04447,2020-12-18 02:00:00,65.00,90.00
129-04447,2020-12-18 02:10:00,65.00,90.00
129-04447,2020-12-18 02:20:00,65.00,90.00
129-04447,2020-12-18 02:30:00,65.00,90.00
129-04447,2020-12-18 02:40:00,65.00,90.00
129-04447,2020-12-18 02:50:00,65.00,90.00
129-04447,2020-12-18 03:00:00,62.20,94.20
129-04447,2020-12-18 03:10:00,62.00,90.00
129-04447,2020-12-18 03:20:00,62.10,90.00
129-04447,2020-12-18 03:30:00,63.00,90.00
129-04447,2020-12-18 03:40:00,63.10,90.00
129-04447,2020-12-18 03:50:00,64.00,90.00
129-04447,2020-12-18 04:00:00,63.20,90.00
129-04447,2020-12-18 04:10:00,63.30,90.00
129-04447,2020-12-18 04:20:00,64.00,90.00
129-04447,2020-12-18 04:30:00,63.20,90.00
129-04447,2020-12-18 04:40:00,63.00,90.00
129-04447,2020-12-18 04:50:00,63.00,90.00
129-04447,2020-12-18 05:00:00,62.70,90.00
129-04447,2020-12-18 05:10:00,61.65,87.20
129-04447,2020-12-18 05:20:00,62.50,89.40
129-04447,2020-12-18 05:30:00,63.64,82.40
129-04447,2020-12-18 05:40:00,62.23,83.00
129-04447,2020-12-18 05:50:00,59.30,79.20
129-04447,2020-12-18 06:00:00,60.43,76.80
129-04447,2020-12-18 06:10:00,63.29,80.60
129-04447,2020-12-18 06:20:00,60.56,81.40
129-04447,2020-12-18 06:30:00,60.51,83.60
129-04447,2020-12-18 06:40:00,61.83,80.80
129-04447,2020-12-18 06:50:00,61.86,89.40
129-04447,2020-12-18 07:00:00,58.68,83.50
129-04447,2020-12-18 07:10:00,60.15,82.80
129-04447,2020-12-18 07:20:00,59.91,77.60
129-04447,2020-12-18 07:30:00,58.48,85.30
129-04447,2020-12-18 07:40:00,58.68,83.20
129-04447,2020-12-18 07:50:00,59.08,85.40
129-04447,2020-12-18 08:00:00,61.50,81.80
129-04447,2020-12-18 08:10:00,59.81,84.00
129-04447,2020-12-18 08:20:00,62.84,80.80
129-04447,2020-12-18 08:30:00,61.96,88.40
129-04447,2020-12-18 08:40:00,62.56,86.40
129-04447,2020-12-18 08:50:00,61.28,83.80
129-04447,2020-12-18 09:00:00,61.88,84.30
129-04447,2020-12-18 09:10:00,60.55,86.50
129-04447,2020-12-18 09:20:00,64.44,88.40
129-04447,2020-12-18 09:30:00,62.04,85.60
129-04447,2020-12-18 09:40:00,63.62,87.00
129-04447,2020-12-18 09:50:00,63.84,86.40
129-04447,2020-12-18 10:00:00,62.78,80.40
129-04447,2020-12-18 10:10:00,61.96,83.20
129-04447,2020-12-18 10:20:00,66.54,89.00
129-04447,2020-12-18 10:30:00,63.55,85.40
129-04447,2020-12-18 10:40:00,62.64,87.80
129-04447,2020-12-18 10:50:00,65.03,87.20
129-04447,2020-12-18 11:00:00,63.52,87.00
129-04447,2020-12-18 11:10:00,61.57,89.90
129-04447,2020-12-18 11:20:00,63.18,89.60
129-04447,2020-12-18 11:30:00,63.18,85.40
129-04447,2020-12-18 11:40:00,64.63,91.20
129-04447,2020-12-18 11:50:00,62.01,87.20
129-04447,2020-12-18 12:00:00,63.45,87.80
129-04447,2020-12-18 12:10:00,61.79,85.70
129-04447,2020-12-18 12:20:00,62.64,81.80
129-04447,2020-12-18 12:30:00,64.71,88.40
129-04447,2020-12-18 12:40:00,63.01,82.80
129-04447,2020-12-18 12:50:00,62.29,86.20
129-04447,2020-12-18 13:00:00,64.42,86.60
129-04447,2020-12-18 13:10:00,63.35,83.80
129-04447,2020-12-18 13:20:00,63.94,84.20
129-04447,2020-12-18 13:30:00,63.50,86.80
129-04447,2020-12-18 13:40:00,65.05,89.40
129-04447,2020-12-18 13:50:00,62.97,84.80
129-04447,2020-12-18 14:00:00,64.46,87.80
129-04447,2020-12-18 14:10:00,63.37,88.20
129-04447,2020-12-18 14:20:00,62.76,85.40
129-04447,2020-12-18 14:30:00,64.65,88.40
129-04447,2020-12-18 14:40:00,63.53,89.80
129-04447,2020-12-18 14:50:00,61.76,84.40
129-04447,2020-12-18 15:00:00,60.76,82.20
129-04447,2020-12-18 15:10:00,62.11,88.80
129-04447,2020-12-18 15:20:00,59.73,84.60
129-04447,2020-12-18 15:30:00,61.82,91.60
129-04447,2020-12-18 15:40:00,58.83,88.00
129-04447,2020-12-18 15:50:00,57.33,81.00
129-04447,2020-12-18 16:00:00,61.24,83.80
129-04447,2020-12-18 16:10:00,58.93,79.40
129-04447,2020-12-18 16:20:00,53.23,75.00
129-04447,2020-12-18 16:30:00,54.11,78.60
129-04447,2020-12-18 16:40:00,52.40,85.20
129-04447,2020-12-18 16:50:00,47.88,84.10
129-04447,2020-12-18 17:00:00,33.31,77.60
129-04447,2020-12-18 17:10:00,31.93,84.00
129-04447,2020-12-18 17:20:00,39.89,81.60
129-04447,2020-12-18 17:30:00,55.07,79.40
129-04447,2020-12-18 17:40:00,57.79,75.20
129-04447,2020-12-18 17:50:00,57.84,84.60
129-04447,2020-12-18 18:00:00,58.62,81.20
129-04447,2020-12-18 18:10:00,58.99,86.60
129-04447,2020-12-18 18:20:00,62.66,80.40
129-04447,2020-12-18 18:30:00,60.69,80.40
129-04447,2020-12-18 18:40:00,59.46,81.60
129-04447,2020-12-18 18:50:00,58.85,80.80
129-04447,2020-12-18 19:00:00,63.47,86.40
129-04447,2020-12-18 19:10:00,60.38,76.00
129-04447,2020-12-18 19:20:00,61.83,81.10
129-04447,2020-12-18 19:30:00,63.26,83.20
129-04447,2020-12-18 19:40:00,63.96,88.20
129-04447,2020-12-18 19:50:00,61.23,86.80
129-04447,2020-12-18 20:00:00,65.11,83.00
129-04447,2020-12-18 20:10:00,62.02,86.20
129-04447,2020-12-18 20:20:00,63.84,84.00
129-04447,2020-12-18 20:30:00,66.79,81.20
129-04447,2020-12-18 20:40:00,63.35,87.50
129-04447,2020-12-18 20:50:00,63.18,81.60
129-04447,2020-12-18 21:00:00,61.55,75.80
129-04447,2020-12-18 21:10:00,64.31,86.40
129-04447,2020-12-18 21:20:00,64.36,89.20
129-04447,2020-12-18 21:30:00,63.87,80.20
129-04447,2020-12-18 21:40:00,66.93,83.40
129-04447,2020-12-18 21:50:00,67.23,80.60
129-04447,2020-12-18 22:00:00,61.01,75.40
129-04447,2020-12-18 22:10:00,64.99,77.80
129-04447,2020-12-18 22:20:00,62.30,88.40
129-04447,2020-12-18 22:30:00,59.27,85.40
129-04447,2020-12-18 22:40:00,64.47,83.20
129-04447,2020-12-18 22:50:00,62.39,86.80
129-04447,2020-12-18 23:00:00,62.89,81.40
129-04447,2020-12-18 23:10:00,61.09,80.60
129-04447,2020-12-18 23:20:00,63.31,73.30
129-04447,2020-12-18 23:30:00,57.96,74.50
129-04447,2020-12-18 23:40:00,64.08,84.40
129-04447,2020-12-18 23:50:00,62.85,73.20
129-04448,2020-12-18 00:00:00,61.13,87.20
129-04448,2020-12-18 00:10:00,61.40,88.00
129-04448,2020-12-18 00:20:00,62.90,90.00
129-04448,2020-12-18 00:30:00,63.00,90.00
129-04448,2020-12-18 00:40:00,63.30,90.00
129-04448,2020-12-18 00:50:00,64.00,90.00
129-04448,2020-12-18 01:00:00,64.80,90.00
129-04448,2020-12-18 01:10:00,65.00,90.00
129-04448,2020-12-18 01:20:00,65.00,90.00
129-04448,2020-12-18 01:30:00,65.00,90.00
129-04448,2020-12-18 01:40:00,65.00,90.00
129-04448,2020-12-18 01:50:00,65.00,90.00
129-04448,2020-12-18 02:00:00,65.00,90.00
129-04448,2020-12-18 02:10:00,65.00,90.00
129-04448,2020-12-18 02:20:00,65.00,90.00
129-04448,2020-12-18 02:30:00,65.00,90.00
129-04448,2020-12-18 02:40:00,65.00,90.00
129-04448,2020-12-18 02:50:00,64.46,91.00
129-04448,2020-12-18 03:00:00,60.00,96.40
129-04448,2020-12-18 03:10:00,60.00,90.00
129-04448,2020-12-18 03:20:00,61.09,88.80
129-04448,2020-12-18 03:30:00,63.27,89.60
129-04448,2020-12-18 03:40:00,65.00,90.00
129-04448,2020-12-18 03:50:00,65.00,90.00
129-04448,2020-12-18 04:00:00,65.00,90.00
129-04448,2020-12-18 04:10:00,64.70,90.00
129-04448,2020-12-18 04:20:00,64.00,90.00
129-04448,2020-12-18 04:30:00,63.20,90.00
