tmc,tstamp,speed,cvalue
129-04269,2021-03-11 00:00:00,49.00,100.00
129-04269,2021-03-11 00:10:00,51.73,100.00
129-04269,2021-03-11 00:20:00,52.06,100.00
129-04269,2021-03-11 00:30:00,50.00,98.00
129-04269,2021-03-11 00:40:00,49.80,100.00
129-04269,2021-03-11 00:50:00,50.00,94.00
129-04269,2021-03-11 01:00:00,50.00,90.00
129-04269,2021-03-11 01:10:00,52.73,90.00
129-04269,2021-03-11 01:20:00,53.70,93.00
129-04269,2021-03-11 01:30:00,52.90,93.00
129-04269,2021-03-11 01:40:00,52.83,100.00
129-04269,2021-03-11 01:50:00,56.00,100.00
129-04269,2021-03-11 02:00:00,56.30,97.00
129-04269,2021-03-11 02:10:00,57.00,90.00
129-04269,2021-03-11 02:20:00,57.00,90.00
129-04269,2021-03-11 02:30:00,,
129-04269,2021-03-11 02:40:00,,
129-04269,2021-03-11 02:50:00,,
129-04269,2021-03-11 03:00:00,,
129-04269,2021-03-11 03:10:00,51.00,100.00
129-04269,2021-03-11 03:20:00,51.00,91.00
129-04269,2021-03-11 03:30:00,50.10,90.00
129-04269,2021-03-11 03:40:00,50.00,90.00
129-04269,2021-03-11 03:50:00,50.00,90.00
129-04269,2021-03-11 04:00:00,,
129-04269,2021-03-11 04:10:00,,
129-04269,2021-03-11 04:20:00,57.00,90.00
129-04269,2021-03-11 04:30:00,54.96,97.00
129-04269,2021-03-11 04:40:00,51.11,99.00
129-04269,2021-03-11 04:50:00,56.96,100.00
129-04269,2021-03-11 05:00:00,56.58,100.00
129-04269,2021-03-11 05:10:00,57.93,100.00
129-04269,2021-03-11 05:20:00,55.07,100.00
129-04269,2021-03-11 05:30:00,58.00,100.00
129-04269,2021-03-11 05:40:00,59.58,100.00
129-04269,2021-03-11 05:50:00,58.06,100.00
129-04269,2021-03-11 06:00:00,59.28,100.00
129-04269,2021-03-11 06:10:00,58.66,100.00
129-04269,2021-03-11 06:20:00,59.91,100.00
129-04269,2021-03-11 06:30:00,57.09,100.00
129-04269,2021-03-11 06:40:00,56.32,100.00
129-04269,2021-03-11 06:50:00,58.09,100.00
129-04269,2021-03-11 07:00:00,58.16,100.00
129-04269,2021-03-11 07:10:00,55.10,100.00
129-04269,2021-03-11 07:20:00,57.64,100.00
129-04269,2021-03-11 07:30:00,54.56,100.00
129-04269,2021-03-11 07:40:00,51.28,100.00
129-04269,2021-03-11 07:50:00,58.74,100.00
129-04269,2021-03-11 08:00:00,56.60,100.00
129-04269,2021-03-11 08:10:00,54.45,100.00
129-04269,2021-03-11 08:20:00,54.65,100.00
129-04269,2021-03-11 08:30:00,60.29,100.00
129-04269,2021-03-11 08:40:00,56.53,100.00
129-04269,2021-03-11 08:50:00,55.75,100.00
129-04269,2021-03-11 09:00:00,59.35,100.00
129-04269,2021-03-11 09:10:00,57.36,100.00
129-04269,2021-03-11 09:20:00,52.52,100.00
129-04269,2021-03-11 09:30:00,52.52,100.00
129-04269,2021-03-11 09:40:00,51.13,100.00
129-04269,2021-03-11 09:50:00,54.55,100.00
129-04269,2021-03-11 10:00:00,56.70,100.00
129-04269,2021-03-11 10:10:00,57.13,100.00
129-04269,2021-03-11 10:20:00,56.67,100.00
129-04269,2021-03-11 10:30:00,55.51,100.00
129-04269,2021-03-11 10:40:00,56.35,100.00
129-04269,2021-03-11 10:50:00,57.50,100.00
129-04269,2021-03-11 11:00:00,55.39,100.00
129-04269,2021-03-11 11:10:00,54.79,100.00
129-04269,2021-03-11 11:20:00,53.04,100.00
129-04269,2021-03-11 11:30:00,55.34,100.00
129-04269,2021-03-11 11:40:00,50.66,100.00
129-04269,2021-03-11 11:50:00,53.57,100.00
129-04269,2021-03-11 12:00:00,55.69,100.00
129-04269,2021-03-11 12:10:00,56.06,100.00
129-04269,2021-03-11 12:20:00,55.16,100.00
129-04269,2021-03-11 12:30:00,54.38,100.00
129-04269,2021-03-11 12:40:00,62.15,100.00
129-04269,2021-03-11 12:50:00,57.92,100.00
129-04269,2021-03-11 13:00:00,51.37,100.00
129-04269,2021-03-11 13:10:00,54.94,100.00
129-04269,2021-03-11 13:20:00,48.72,100.00
129-04269,2021-03-11 13:30:00,50.42,100.00
129-04269,2021-03-11 13:40:00,55.47,100.00
129-04269,2021-03-11 13:50:00,53.03,100.00
129-04269,2021-03-11 14:00:00,55.84,100.00
129-04269,2021-03-11 14:10:00,53.46,100.00
129-04269,2021-03-11 14:20:00,54.93,100.00
129-04269,2021-03-11 14:30:00,54.52,100.00
129-04269,2021-03-11 14:40:00,52.37,100.00
129-04269,2021-03-11 14:50:00,46.91,100.00
129-04269,2021-03-11 15:00:00,47.59,100.00
129-04269,2021-03-11 15:10:00,52.95,100.00
129-04269,2021-03-11 15:20:00,50.56,100.00
129-04269,2021-03-11 15:30:00,46.48,100.00
129-04269,2021-03-11 15:40:00,48.85,100.00
129-04269,2021-03-11 15:50:00,52.09,100.00
129-04269,2021-03-11 16:00:00,58.04,100.00
129-04269,2021-03-11 16:10:00,55.13,100.00
129-04269,2021-03-11 16:20:00,50.94,100.00
129-04269,2021-03-11 16:30:00,53.22,100.00
129-04269,2021-03-11 16:40:00,52.97,100.00
129-04269,2021-03-11 16:50:00,50.59,100.00
129-04269,2021-03-11 17:00:00,53.03,100.00
129-04269,2021-03-11 17:10:00,54.37,100.00
129-04269,2021-03-11 17:20:00,52.64,100.00
129-04269,2021-03-11 17:30:00,53.00,100.00
129-04269,2021-03-11 17:40:00,55.33,100.00
129-04269,2021-03-11 17:50:00,51.47,100.00
129-04269,2021-03-11 18:00:00,50.73,100.00
129-04269,2021-03-11 18:10:00,54.79,100.00
129-04269,2021-03-11 18:20:00,54.38,100.00
129-04269,2021-03-11 18:30:00,53.55,100.00
129-04269,2021-03-11 18:40:00,54.29,100.00
129-04269,2021-03-11 18:50:00,56.69,100.00
129-04269,2021-03-11 19:00:00,50.19,100.00
129-04269,2021-03-11 19:10:00,50.00,100.00
129-04269,2021-03-11 19:20:00,51.38,100.00
129-04269,2021-03-11 19:30:00,53.30,100.00
129-04269,2021-03-11 19:40:00,53.60,100.00
129-04269,2021-03-11 19:50:00,55.66,100.00
129-04269,2021-03-11 20:00:00,57.29,100.00
129-04269,2021-03-11 20:10:00,50.59,100.00
129-04269,2021-03-11 20:20:00,51.57,100.00
129-04269,2021-03-11 20:30:00,51.99,100.00
129-04269,2021-03-11 20:40:00,53.39,100.00
129-04269,2021-03-11 20:50:00,53.83,100.00
129-04269,2021-03-11 21:00:00,54.90,100.00
129-04269,2021-03-11 21:10:00,53.28,100.00
129-04269,2021-03-11 21:20:00,52.44,100.00
129-04269,2021-03-11 21:30:00,51.58,100.00
129-04269,2021-03-11 21:40:00,52.98,100.00
129-04269,2021-03-11 21:50:00,52.10,100.00
129-04269,2021-03-11 22:00:00,56.06,99.00
129-04269,2021-03-11 22:10:00,51.78,100.00
129-04269,2021-03-11 22:20:00,56.00,100.00
129-04269,2021-03-11 22:30:00,60.58,100.00
129-04269,2021-03-11 22:40:00,59.40,100.00
129-04269,2021-03-11 22:50:00,58.46,100.00
129-04269,2021-03-11 23:00:00,57.89,100.00
129-04269,2021-03-11 23:10:00,57.14,100.00
129-04269,2021-03-11 23:20:00,52.70,100.00
129-04269,2021-03-11 23:30:00,50.90,100.00
129-04269,2021-03-11 23:40:00,50.86,100.00
129-04269,2021-03-11 23:50:00,53.98,95.00
129N04268,2021-03-11 00:00:00,60.00,90.00
129N04268,2021-03-11 00:10:00,,
129N04268,2021-03-11 00:20:00,,
129N04268,2021-03-11 00:30:00,57.00,100.00
129N04268,2021-03-11 00:40:00,57.00,94.00
129N04268,2021-03-11 00:50:00,56.50,95.00
129N04268,2021-03-11 01:00:00,55.20,94.00
129N04268,2021-03-11 01:10:00,55.00,90.00
129N04268,2021-03-11 01:20:00,55.00,90.00
129N04268,2021-03-11 01:30:00,55.00,90.00
129N04268,2021-03-11 01:40:00,,
129N04268,2021-03-11 01:50:00,,
129N04268,2021-03-11 02:00:00,,
129N04268,2021-03-11 02:10:00,,
129N04268,2021-03-11 02:20:00,,
129N04268,2021-03-11 02:30:00,,
129N04268,2021-03-11 02:40:00,,
129N04268,2021-03-11 02:50:00,52.00,90.00
129N04268,2021-03-11 03:00:00,52.80,90.00
129N04268,2021-03-11 03:10:00,53.00,90.00
129N04268,2021-03-11 03:20:00,53.00,90.00
129N04268,2021-03-11 03:30:00,,
129N04268,2021-03-11 03:40:00,,
129N04268,2021-03-11 03:50:00,,
129N04268,2021-03-11 04:00:00,,
129N04268,2021-03-11 04:10:00,,
129N04268,2021-03-11 04:20:00,57.00,100.00
129N04268,2021-03-11 04:30:00,57.78,98.00
129N04268,2021-03-11 04:40:00,58.90,100.00
129N04268,2021-03-11 04:50:00,59.00,100.00
129N04268,2021-03-11 05:00:00,58.40,94.00
129N04268,2021-03-11 05:10:00,56.57,96.00
129N04268,2021-03-11 05:20:00,55.00,92.00
129N04268,2021-03-11 05:30:00,53.59,92.00
129N04268,2021-03-11 05:40:00,54.38,99.00
129N04268,2021-03-11 05:50:00,55.00,100.00
129N04268,2021-03-11 06:00:00,54.30,100.00
