tmc,tstamp,speed,cvalue
129-04269,2020-11-16 00:00:00,53.00,
129-04269,2020-11-16 00:10:00,53.00,
129-04269,2020-11-16 00:20:00,53.00,
129-04269,2020-11-16 00:30:00,53.10,
129-04269,2020-11-16 00:40:00,54.00,
129-04269,2020-11-16 00:50:00,54.60,
129-04269,2020-11-16 01:00:00,55.19,
129-04269,2020-11-16 01:10:00,54.59,100.00
129-04269,2020-11-16 01:20:00,54.00,100.00
129-04269,2020-11-16 01:30:00,54.00,100.00
129-04269,2020-11-16 01:40:00,54.00,100.00
129-04269,2020-11-16 01:50:00,52.55,96.00
129-04269,2020-11-16 02:00:00,40.52,90.00
129-04269,2020-11-16 02:10:00,40.00,90.00
129-04269,2020-11-16 02:20:00,43.45,90.00
129-04269,2020-11-16 02:30:00,48.99,95.00
129-04269,2020-11-16 02:40:00,57.00,100.00
129-04269,2020-11-16 02:50:00,47.84,100.00
129-04269,2020-11-16 03:00:00,45.36,94.00
129-04269,2020-11-16 03:10:00,47.62,86.00
129-04269,2020-11-16 03:20:00,58.00,96.00
129-04269,2020-11-16 03:30:00,57.50,90.00
129-04269,2020-11-16 03:40:00,55.79,90.00
129-04269,2020-11-16 03:50:00,55.00,90.00
129-04269,2020-11-16 04:00:00,48.62,90.00
129-04269,2020-11-16 04:10:00,51.72,98.75
129-04269,2020-11-16 04:20:00,52.00,90.00
129-04269,2020-11-16 04:30:00,53.59,100.00
129-04269,2020-11-16 04:40:00,55.19,100.00
129-04269,2020-11-16 04:50:00,59.04,100.00
129-04269,2020-11-16 05:00:00,60.00,100.00
129-04269,2020-11-16 05:10:00,60.39,100.00
129-04269,2020-11-16 05:20:00,58.50,100.00
129-04269,2020-11-16 05:30:00,56.26,100.00
129-04269,2020-11-16 05:40:00,53.43,100.00
129-04269,2020-11-16 05:50:00,55.13,100.00
129-04269,2020-11-16 06:00:00,58.39,100.00
129-04269,2020-11-16 06:10:00,54.19,100.00
129-04269,2020-11-16 06:20:00,55.13,100.00
129-04269,2020-11-16 06:30:00,56.85,100.00
129-04269,2020-11-16 06:40:00,53.54,100.00
129-04269,2020-11-16 06:50:00,58.58,100.00
129-04269,2020-11-16 07:00:00,53.11,100.00
129-04269,2020-11-16 07:10:00,56.08,100.00
129-04269,2020-11-16 07:20:00,55.44,100.00
129-04269,2020-11-16 07:30:00,55.64,100.00
129-04269,2020-11-16 07:40:00,54.61,100.00
129-04269,2020-11-16 07:50:00,53.67,100.00
129-04269,2020-11-16 08:00:00,56.28,100.00
129-04269,2020-11-16 08:10:00,55.77,100.00
129-04269,2020-11-16 08:20:00,52.11,100.00
129-04269,2020-11-16 08:30:00,55.18,100.00
129-04269,2020-11-16 08:40:00,55.45,100.00
129-04269,2020-11-16 08:50:00,57.37,100.00
129-04269,2020-11-16 09:00:00,53.48,100.00
129-04269,2020-11-16 09:10:00,55.56,100.00
129-04269,2020-11-16 09:20:00,56.30,100.00
129-04269,2020-11-16 09:30:00,56.59,100.00
129-04269,2020-11-16 09:40:00,56.49,100.00
129-04269,2020-11-16 09:50:00,54.87,100.00
129-04269,2020-11-16 10:00:00,57.40,100.00
129-04269,2020-11-16 10:10:00,57.09,100.00
129-04269,2020-11-16 10:20:00,51.45,100.00
129-04269,2020-11-16 10:30:00,57.89,100.00
129-04269,2020-11-16 10:40:00,51.74,100.00
129-04269,2020-11-16 10:50:00,52.57,100.00
129-04269,2020-11-16 11:00:00,55.88,100.00
129-04269,2020-11-16 11:10:00,56.14,100.00
129-04269,2020-11-16 11:20:00,59.26,100.00
129-04269,2020-11-16 11:30:00,55.59,100.00
129-04269,2020-11-16 11:40:00,58.62,100.00
129-04269,2020-11-16 11:50:00,59.24,100.00
129-04269,2020-11-16 12:00:00,60.12,100.00
129-04269,2020-11-16 12:10:00,59.77,100.00
129-04269,2020-11-16 12:20:00,61.58,100.00
129-04269,2020-11-16 12:30:00,60.19,100.00
129-04269,2020-11-16 12:40:00,54.73,100.00
129-04269,2020-11-16 12:50:00,57.35,100.00
129-04269,2020-11-16 13:00:00,60.38,100.00
129-04269,2020-11-16 13:10:00,57.03,100.00
129-04269,2020-11-16 13:20:00,55.84,100.00
129-04269,2020-11-16 13:30:00,55.75,100.00
129-04269,2020-11-16 13:40:00,55.22,100.00
129-04269,2020-11-16 13:50:00,52.68,100.00
129-04269,2020-11-16 14:00:00,60.58,100.00
129-04269,2020-11-16 14:10:00,58.71,100.00
129-04269,2020-11-16 14:20:00,55.37,100.00
129-04269,2020-11-16 14:30:00,53.65,100.00
129-04269,2020-11-16 14:40:00,51.27,100.00
129-04269,2020-11-16 14:50:00,53.99,100.00
129-04269,2020-11-16 15:00:00,58.26,100.00
129-04269,2020-11-16 15:10:00,55.75,100.00
129-04269,2020-11-16 15:20:00,51.29,100.00
129-04269,2020-11-16 15:30:00,53.85,100.00
129-04269,2020-11-16 15:40:00,55.39,100.00
129-04269,2020-11-16 15:50:00,54.69,100.00
129-04269,2020-11-16 16:00:00,52.98,100.00
129-04269,2020-11-16 16:10:00,53.14,100.00
129-04269,2020-11-16 16:20:00,57.00,100.00
129-04269,2020-11-16 16:30:00,53.56,100.00
129-04269,2020-11-16 16:40:00,54.04,100.00
129-04269,2020-11-16 16:50:00,52.36,100.00
129-04269,2020-11-16 17:00:00,53.95,100.00
129-04269,2020-11-16 17:10:00,53.91,100.00
129-04269,2020-11-16 17:20:00,56.08,100.00
129-04269,2020-11-16 17:30:00,55.70,100.00
129-04269,2020-11-16 17:40:00,53.64,100.00
129-04269,2020-11-16 17:50:00,56.16,100.00
129-04269,2020-11-16 18:00:00,54.46,100.00
129-04269,2020-11-16 18:10:00,50.57,100.00
129-04269,2020-11-16 18:20:00,53.15,100.00
129-04269,2020-11-16 18:30:00,51.37,100.00
129-04269,2020-11-16 18:40:00,54.37,100.00
129-04269,2020-11-16 18:50:00,48.54,100.00
129-04269,2020-11-16 19:00:00,54.44,100.00
129-04269,2020-11-16 19:10:00,57.60,100.00
129-04269,2020-11-16 19:20:00,56.56,100.00
129-04269,2020-11-16 19:30:00,54.46,100.00
129-04269,2020-11-16 19:40:00,58.88,100.00
129-04269,2020-11-16 19:50:00,58.07,100.00
129-04269,2020-11-16 20:00:00,53.68,100.00
129-04269,2020-11-16 20:10:00,55.30,100.00
129-04269,2020-11-16 20:20:00,55.90,100.00
129-04269,2020-11-16 20:30:00,55.78,100.00
129-04269,2020-11-16 20:40:00,59.89,100.00
129-04269,2020-11-16 20:50:00,58.03,100.00
129-04269,2020-11-16 21:00:00,56.70,100.00
129-04269,2020-11-16 21:10:00,55.19,100.00
129-04269,2020-11-16 21:20:00,56.24,100.00
129-04269,2020-11-16 21:30:00,58.19,100.00
129-04269,2020-11-16 21:40:00,57.40,100.00
129-04269,2020-11-16 21:50:00,57.00,96.00
