tmc,seq_num,from_meas,to_meas,distance,route_id,seg_begin,seg_end,spd_limit,shape_Length,firstnm
129+05867,0,25.51370901,29.38007749,3.850564696,US44 EB,MA-105/Plympton St,MA-58/N Main St,55,6213.224152,RT-58/N Main St
129P05867,1,29.38007749,29.85967977,0.478487894,US44 EB,MA-58/N Main St,MA-58/N Main St,55,770.8030679,RT-58/N Main St
129P13226,2,29.38007749,29.85967977,0.478488477,US44 EB,MA-58/N Main St,MA 58/N Main St,55,770.8030679,RT-58/N Main St
129+13227,3,29.85967977,31.70523594,1.840064986,US44 EB,MA-58/N Main St,Spring St,65,2965.958014,Spring St
129P13227,4,31.70523594,32.28693056,0.58015184,US44 EB,Spring St,Spring St,65,934.5839172,Spring St
129+13228,5,32.28693056,35.11734394,2.820099494,US44 EB,Spring St,Commerce Way,65,4548.063959,Commerce Way
129P13228,6,35.11734394,35.42167233,0.302098219,US44 EB,Commerce Way,Commerce Way,65,489.6058536,Commerce Way
129+13229,7,35.42167233,36.12096795,0.696310145,US44 EB,Commerce Way,MA-3,65,1124.208554,RT-3
