tmc,seq_num,from_meas,to_meas,distance,route_id,seg_begin,seg_end,spd_limit,shape_Length,firstnm
129-04265,0,0,0.350255442,0.384567986,SR213 WB,I-495/Exit 5,MA-113/Pleasant Valley St/Exit 4,55,619.7939558,RT-113/Pleasant Vly St/Exit 4
129N04265,1,0.350255442,0.689777037,0.33240453,SR213 WB,MA-113/Pleasant Valley St/Exit 4,MA-113/Pleasant Valley St/Exit 4,55,536.3346186,RT-113/Pleasant Vly St/Exit 4
129-04264,2,0.689777037,1.486904098,0.780854298,SR213 WB,MA-113/Pleasant Valley St/Exit 4,Howe St/Pleasant St/Exit 3,55,1260.912063,Howe St/Pleasant St/Exit 3
129N04264,3,1.486904098,1.683012502,0.191852932,SR213 WB,Howe St/Pleasant St/Exit 3,Howe St/Pleasant St/Exit 3,55,310.0324661,Howe St/Pleasant St/Exit 3
129-04263,4,1.683012502,2.55740902,0.857753342,SR213 WB,Howe St/Pleasant St/Exit 3,MA-28/Broadway/Exit 2,55,1382.322012,RT-28/Broadway/Exit 2
129N04263,5,2.55740902,2.941726303,0.376530797,SR213 WB,MA-28/Broadway/Exit 2,MA-28/Broadway/Exit 2,55,607.1455254,RT-28/Broadway/Exit 2
129-04262,6,2.941726303,3.295428626,0.345887905,SR213 WB,MA-28/Broadway/Exit 2,I-93/Exit 1,50,557.9936586,I-93/Exit 1
129N04262,7,3.295428626,3.397058182,0.098915408,SR213 WB,I-93/Exit 1,I-93/Exit 1,50,160.1373651,I-93/Exit 1
