tmc,seq_num,from_meas,to_meas,distance,route_id,seg_begin,seg_end,spd_limit,shape_Length,firstnm
129P04262,0,0.34550285,0.614821803,0.257374129,SR213 EB,I-93/Exit 1,I-93/Exit 1,40,414.4556306,I-93/Exit 1
129+04263,1,0.614821803,0.694244284,0.075895855,SR213 EB,I-93/Exit 1,MA-28/Broadway/Exit 2,40,122.0390051,RT-28/Broadway/Exit 2
129P04263,2,0.694244284,0.804779501,0.105358228,SR213 EB,MA-28/Broadway/Exit 2,MA-28/Broadway/Exit 2,40,169.9524831,RT-28/Broadway/Exit 2
129+04264,3,0.804779501,2.031002873,1.170264175,SR213 EB,MA-28/Broadway/Exit 2,Howe St/Pleasant St/Exit 3,50,1887.861782,Howe St/Pleasant St/Exit 3
129P04264,4,2.031002873,2.202724567,0.164031322,SR213 EB,Howe St/Pleasant St/Exit 3,Howe St/Pleasant St/Exit 3,55,263.5592423,Howe St/Pleasant St/Exit 3
129+04265,5,2.202724567,2.724371884,0.49955814,SR213 EB,Howe St/Pleasant St/Exit 3,MA-113/Pleasant Valley St/Exit 4,55,804.5778603,RT-113/Pleasant Vly St/Exit 4
129P04265,6,2.724371884,3.188947624,0.443275796,SR213 EB,MA-113/Pleasant Valley St/Exit 4,MA-113/Pleasant Valley St/Exit 4,55,715.215212,RT-113/Pleasant Vly St/Exit 4
129+04266,7,3.188947624,3.702979051,0.493037444,SR213 EB,MA-113/Pleasant Valley St/Exit 4,I-495/Exit 5,55,791.7337954,I-495/Exit 5
129P04266,8,3.702979051,3.72390003,0.035074548,SR213 EB,I-495/Exit 5,I-495/Exit 5,55,56.3174646,I-495/Exit 5
