tmc,tstamp,speed,cvalue
129+04597,2020-06-01 00:00:00,70.80,36.20
129+04597,2020-06-01 00:10:00,65.57,79.20
129+04597,2020-06-01 00:20:00,63.38,67.00
129+04597,2020-06-01 00:30:00,64.19,85.89
129+04597,2020-06-01 00:40:00,64.19,89.60
129+04597,2020-06-01 00:50:00,64.69,99.10
129+04597,2020-06-01 01:00:00,62.20,93.30
129+04597,2020-06-01 01:10:00,63.00,95.40
129+04597,2020-06-01 01:20:00,61.43,96.11
129+04597,2020-06-01 01:30:00,62.00,100.00
129+04597,2020-06-01 01:40:00,59.23,92.75
129+04597,2020-06-01 01:50:00,66.44,61.00
129+04597,2020-06-01 02:00:00,71.00,52.83
129+04597,2020-06-01 02:10:00,,
129+04597,2020-06-01 02:20:00,,
129+04597,2020-06-01 02:30:00,66.00,96.00
129+04597,2020-06-01 02:40:00,,
129+04597,2020-06-01 02:50:00,67.17,82.78
129+04597,2020-06-01 03:00:00,63.86,82.10
129+04597,2020-06-01 03:10:00,62.90,90.70
129+04597,2020-06-01 03:20:00,63.00,98.60
129+04597,2020-06-01 03:30:00,61.65,90.78
129+04597,2020-06-01 03:40:00,63.00,99.40
129+04597,2020-06-01 03:50:00,64.73,90.90
129+04597,2020-06-01 04:00:00,68.05,70.90
129+04597,2020-06-01 04:10:00,67.61,70.30
129+04597,2020-06-01 04:20:00,62.69,86.50
129+04597,2020-06-01 04:30:00,66.14,91.50
129+04597,2020-06-01 04:40:00,69.69,86.60
129+04597,2020-06-01 04:50:00,71.93,77.80
129+04597,2020-06-01 05:00:00,67.14,92.10
129+04597,2020-06-01 05:10:00,69.09,96.50
129+04597,2020-06-01 05:20:00,71.46,84.10
129+04597,2020-06-01 05:30:00,73.38,85.70
129+04597,2020-06-01 05:40:00,72.74,86.80
129+04597,2020-06-01 05:50:00,72.87,99.70
129+04597,2020-06-01 06:00:00,70.98,99.90
129+04597,2020-06-01 06:10:00,71.36,100.00
129+04597,2020-06-01 06:20:00,74.69,97.60
129+04597,2020-06-01 06:30:00,71.79,100.00
129+04597,2020-06-01 06:40:00,74.26,98.80
129+04597,2020-06-01 06:50:00,71.99,100.00
129+04597,2020-06-01 07:00:00,69.75,100.00
129+04597,2020-06-01 07:10:00,69.37,100.00
129+04597,2020-06-01 07:20:00,70.99,100.00
129+04597,2020-06-01 07:30:00,68.58,100.00
129+04597,2020-06-01 07:40:00,68.49,100.00
129+04597,2020-06-01 07:50:00,72.74,99.80
129+04597,2020-06-01 08:00:00,69.48,99.00
129+04597,2020-06-01 08:10:00,70.18,99.60
129+04597,2020-06-01 08:20:00,70.79,100.00
129+04597,2020-06-01 08:30:00,70.10,100.00
129+04597,2020-06-01 08:40:00,70.29,100.00
129+04597,2020-06-01 08:50:00,68.36,100.00
129+04597,2020-06-01 09:00:00,69.20,100.00
129+04597,2020-06-01 09:10:00,73.32,89.00
129+04597,2020-06-01 09:20:00,72.59,86.60
129+04597,2020-06-01 09:30:00,67.76,97.80
129+04597,2020-06-01 09:40:00,70.85,93.50
129+04597,2020-06-01 09:50:00,68.19,94.10
129+04597,2020-06-01 10:00:00,67.35,100.00
129+04597,2020-06-01 10:10:00,67.77,100.00
129+04597,2020-06-01 10:20:00,70.09,99.70
129+04597,2020-06-01 10:30:00,69.48,98.50
129+04597,2020-06-01 10:40:00,71.39,100.00
129+04597,2020-06-01 10:50:00,70.63,100.00
129+04597,2020-06-01 11:00:00,69.56,100.00
129+04597,2020-06-01 11:10:00,67.38,100.00
129+04597,2020-06-01 11:20:00,68.03,100.00
