tmc,tstamp,speed,cvalue
129+04597,2020-05-24 00:00:00,68.66,97.60
129+04597,2020-05-24 00:10:00,69.13,89.70
129+04597,2020-05-24 00:20:00,65.09,89.20
129+04597,2020-05-24 00:30:00,64.07,81.40
129+04597,2020-05-24 00:40:00,71.00,74.00
129+04597,2020-05-24 00:50:00,71.00,76.25
129+04597,2020-05-24 01:00:00,63.00,71.67
129+04597,2020-05-24 01:10:00,63.00,84.00
129+04597,2020-05-24 01:20:00,,
129+04597,2020-05-24 01:30:00,,
129+04597,2020-05-24 01:40:00,62.00,92.00
129+04597,2020-05-24 01:50:00,63.69,85.30
129+04597,2020-05-24 02:00:00,63.61,44.50
129+04597,2020-05-24 02:10:00,56.52,50.00
129+04597,2020-05-24 02:20:00,68.03,64.10
129+04597,2020-05-24 02:30:00,68.78,54.56
129+04597,2020-05-24 02:40:00,61.00,83.33
129+04597,2020-05-24 02:50:00,,
129+04597,2020-05-24 03:00:00,67.77,94.67
129+04597,2020-05-24 03:10:00,68.00,97.00
129+04597,2020-05-24 03:20:00,68.99,79.43
129+04597,2020-05-24 03:30:00,68.00,98.22
129+04597,2020-05-24 03:40:00,61.66,48.17
129+04597,2020-05-24 03:50:00,62.56,69.43
129+04597,2020-05-24 04:00:00,,
129+04597,2020-05-24 04:10:00,,
129+04597,2020-05-24 04:20:00,62.20,97.00
129+04597,2020-05-24 04:30:00,63.87,95.20
129+04597,2020-05-24 04:40:00,64.59,94.90
129+04597,2020-05-24 04:50:00,64.20,98.40
129+04597,2020-05-24 05:00:00,,
129+04597,2020-05-24 05:10:00,68.00,77.50
129+04597,2020-05-24 05:20:00,69.57,72.60
129+04597,2020-05-24 05:30:00,70.60,86.30
129+04597,2020-05-24 05:40:00,69.19,98.80
129+04597,2020-05-24 05:50:00,71.61,83.70
129+04597,2020-05-24 06:00:00,72.86,75.50
129+04597,2020-05-24 06:10:00,74.48,52.30
129+04597,2020-05-24 06:20:00,69.80,85.90
129+04597,2020-05-24 06:30:00,72.58,95.60
129+04597,2020-05-24 06:40:00,77.46,64.70
129+04597,2020-05-24 06:50:00,82.19,34.00
129+04597,2020-05-24 07:00:00,74.86,81.40
129+04597,2020-05-24 07:10:00,67.07,100.00
