tmc,tstamp,speed,cvalue
129-04403,2020-12-05 00:00:00,63.00,100.00
129-04403,2020-12-05 00:10:00,63.39,100.00
129-04403,2020-12-05 00:20:00,64.41,100.00
129-04403,2020-12-05 00:30:00,59.38,100.00
129-04403,2020-12-05 00:40:00,65.00,100.00
129-04403,2020-12-05 00:50:00,64.59,100.00
129-04403,2020-12-05 01:00:00,65.29,100.00
129-04403,2020-12-05 01:10:00,68.28,98.00
129-04403,2020-12-05 01:20:00,64.84,100.00
129-04403,2020-12-05 01:30:00,56.16,100.00
129-04403,2020-12-05 01:40:00,54.60,96.00
129-04403,2020-12-05 01:50:00,55.78,97.00
129-04403,2020-12-05 02:00:00,56.00,90.00
129-04403,2020-12-05 02:10:00,61.71,96.00
129-04403,2020-12-05 02:20:00,63.22,90.00
129-04403,2020-12-05 02:30:00,61.59,90.00
129-04403,2020-12-05 02:40:00,61.00,90.00
129-04403,2020-12-05 04:50:00,51.00,100.00
129-04403,2020-12-05 05:00:00,60.00,100.00
129-04403,2020-12-05 05:10:00,59.50,100.00
129-04403,2020-12-05 05:20:00,61.34,100.00
129-04403,2020-12-05 05:30:00,65.90,100.00
129-04403,2020-12-05 05:40:00,59.90,100.00
129-04403,2020-12-05 05:50:00,56.80,98.00
129-04403,2020-12-05 06:00:00,55.70,95.00
129-04403,2020-12-05 06:10:00,59.00,98.00
129-04403,2020-12-05 06:20:00,56.69,97.00
129-04403,2020-12-05 06:30:00,59.47,100.00
129-04403,2020-12-05 06:40:00,61.65,100.00
129-04403,2020-12-05 06:50:00,59.26,100.00
129-04403,2020-12-05 07:00:00,60.37,100.00
129-04403,2020-12-05 07:10:00,61.54,100.00
129-04403,2020-12-05 07:20:00,69.05,100.00
129-04403,2020-12-05 07:30:00,64.98,100.00
129-04403,2020-12-05 07:40:00,61.73,100.00
129-04403,2020-12-05 07:50:00,62.99,100.00
129-04403,2020-12-05 08:00:00,67.00,100.00
129-04403,2020-12-05 08:10:00,63.33,100.00
129-04403,2020-12-05 08:20:00,59.18,100.00
129-04403,2020-12-05 08:30:00,58.44,100.00
129-04403,2020-12-05 08:40:00,56.72,100.00
129-04403,2020-12-05 08:50:00,61.52,100.00
129-04403,2020-12-05 09:00:00,63.75,100.00
129-04403,2020-12-05 09:10:00,61.17,100.00
129-04403,2020-12-05 09:20:00,64.57,100.00
129-04403,2020-12-05 09:30:00,63.06,100.00
129-04403,2020-12-05 09:40:00,62.04,100.00
129-04403,2020-12-05 09:50:00,60.20,100.00
129-04403,2020-12-05 10:00:00,66.08,100.00
129-04403,2020-12-05 10:10:00,65.79,100.00
129-04403,2020-12-05 10:20:00,61.64,100.00
129-04403,2020-12-05 10:30:00,65.59,100.00
129-04403,2020-12-05 10:40:00,63.98,100.00
129-04403,2020-12-05 10:50:00,63.02,100.00
129-04403,2020-12-05 11:00:00,63.55,100.00
129-04403,2020-12-05 11:10:00,62.54,100.00
129-04403,2020-12-05 11:20:00,63.35,100.00
129-04403,2020-12-05 11:30:00,56.56,100.00
129-04403,2020-12-05 11:40:00,62.39,100.00
129-04403,2020-12-05 11:50:00,62.29,100.00
129-04403,2020-12-05 12:00:00,63.39,100.00
129-04403,2020-12-05 12:10:00,64.35,100.00
129-04403,2020-12-05 12:20:00,63.05,100.00
129-04403,2020-12-05 12:30:00,65.39,100.00
129-04403,2020-12-05 12:40:00,58.34,100.00
129-04403,2020-12-05 12:50:00,59.92,100.00
129-04403,2020-12-05 13:00:00,59.94,100.00
129-04403,2020-12-05 13:10:00,58.89,100.00
129-04403,2020-12-05 13:20:00,57.78,100.00
129-04403,2020-12-05 13:30:00,59.50,100.00
129-04403,2020-12-05 13:40:00,58.89,100.00
129-04403,2020-12-05 13:50:00,58.10,100.00
129-04403,2020-12-05 14:00:00,62.55,100.00
129-04403,2020-12-05 14:10:00,60.09,100.00
129-04403,2020-12-05 14:20:00,63.18,100.00
129-04403,2020-12-05 14:30:00,57.64,100.00
129-04403,2020-12-05 14:40:00,55.29,100.00
129-04403,2020-12-05 14:50:00,55.52,100.00
129-04403,2020-12-05 15:00:00,55.28,100.00
129-04403,2020-12-05 15:10:00,44.52,91.00
129-04403,2020-12-05 15:20:00,41.38,90.00
129-04403,2020-12-05 15:30:00,33.24,90.00
129-04403,2020-12-05 15:40:00,34.52,90.00
129-04403,2020-12-05 15:50:00,46.38,92.00
129-04403,2020-12-05 16:00:00,40.18,94.00
129-04403,2020-12-05 16:10:00,32.13,90.00
129-04403,2020-12-05 16:20:00,31.00,90.00
129-04403,2020-12-05 16:30:00,29.38,90.00
129-04403,2020-12-05 16:40:00,28.51,90.00
129-04403,2020-12-05 16:50:00,28.19,90.00
129-04403,2020-12-05 17:00:00,29.33,90.00
129-04403,2020-12-05 17:10:00,31.12,87.00
129-04403,2020-12-05 17:20:00,29.43,80.00
129-04403,2020-12-05 17:30:00,30.38,82.00
129-04403,2020-12-05 17:40:00,39.77,90.00
129-04403,2020-12-05 17:50:00,37.76,90.00
129-04403,2020-12-05 18:00:00,34.16,90.00
