tmc,tstamp,speed,cvalue
129-04403,2020-09-12 00:00:00,63.55,93.00
129-04403,2020-09-12 00:10:00,57.19,100.00
129-04403,2020-09-12 00:20:00,64.08,100.00
129-04403,2020-09-12 00:30:00,67.00,100.00
129-04403,2020-09-12 00:40:00,67.97,100.00
129-04403,2020-09-12 00:50:00,67.12,99.00
129-04403,2020-09-12 01:00:00,63.00,100.00
129-04403,2020-09-12 01:10:00,61.58,100.00
129-04403,2020-09-12 01:20:00,59.69,100.00
129-04403,2020-09-12 01:30:00,61.41,100.00
129-04403,2020-09-12 01:40:00,61.09,91.00
129-04403,2020-09-12 01:50:00,58.18,90.00
129-04403,2020-09-12 02:00:00,57.00,90.00
129-04403,2020-09-12 02:10:00,59.97,90.00
129-04403,2020-09-12 02:20:00,68.59,96.00
129-04403,2020-09-12 02:30:00,67.00,90.00
129-04403,2020-09-12 02:40:00,58.69,100.00
129-04403,2020-09-12 02:50:00,57.60,100.00
129-04403,2020-09-12 03:00:00,57.30,100.00
129-04403,2020-09-12 03:10:00,57.20,100.00
129-04403,2020-09-12 03:20:00,55.45,93.00
129-04403,2020-09-12 03:30:00,50.00,100.00
129-04403,2020-09-12 03:40:00,50.49,91.00
129-04403,2020-09-12 03:50:00,52.00,90.00
129-04403,2020-09-12 04:00:00,61.90,97.00
129-04403,2020-09-12 04:10:00,65.00,90.00
129-04403,2020-09-12 04:20:00,63.59,94.00
129-04403,2020-09-12 04:30:00,57.44,100.00
129-04403,2020-09-12 04:40:00,56.80,100.00
129-04403,2020-09-12 04:50:00,56.90,93.00
129-04403,2020-09-12 05:00:00,64.72,100.00
129-04403,2020-09-12 05:10:00,69.79,100.00
129-04403,2020-09-12 05:20:00,67.00,100.00
129-04403,2020-09-12 05:30:00,64.15,100.00
129-04403,2020-09-12 05:40:00,63.00,100.00
129-04403,2020-09-12 05:50:00,64.39,100.00
129-04403,2020-09-12 06:00:00,66.16,100.00
129-04403,2020-09-12 06:10:00,65.12,100.00
129-04403,2020-09-12 06:20:00,68.77,100.00
129-04403,2020-09-12 06:30:00,64.37,100.00
129-04403,2020-09-12 06:40:00,67.33,100.00
129-04403,2020-09-12 06:50:00,66.55,100.00
129-04403,2020-09-12 07:00:00,67.79,100.00
129-04403,2020-09-12 07:10:00,61.95,100.00
129-04403,2020-09-12 07:20:00,64.39,100.00
129-04403,2020-09-12 07:30:00,65.00,100.00
129-04403,2020-09-12 07:40:00,66.99,100.00
129-04403,2020-09-12 07:50:00,63.38,100.00
129-04403,2020-09-12 08:00:00,66.58,100.00
129-04403,2020-09-12 08:10:00,64.37,100.00
129-04403,2020-09-12 08:20:00,63.66,100.00
129-04403,2020-09-12 08:30:00,60.58,100.00
129-04403,2020-09-12 08:40:00,66.70,100.00
129-04403,2020-09-12 08:50:00,69.97,100.00
129-04403,2020-09-12 09:00:00,67.19,100.00
129-04403,2020-09-12 09:10:00,68.71,100.00
129-04403,2020-09-12 09:20:00,66.71,100.00
129-04403,2020-09-12 09:30:00,66.36,100.00
129-04403,2020-09-12 09:40:00,64.10,100.00
129-04403,2020-09-12 09:50:00,68.76,100.00
129-04403,2020-09-12 10:00:00,67.54,100.00
129-04403,2020-09-12 10:10:00,63.33,100.00
129-04403,2020-09-12 10:20:00,65.57,100.00
129-04403,2020-09-12 10:30:00,66.17,100.00
129-04403,2020-09-12 10:40:00,65.34,100.00
129-04403,2020-09-12 10:50:00,67.00,100.00
129-04403,2020-09-12 11:00:00,66.57,100.00
129-04403,2020-09-12 11:10:00,66.14,100.00
129-04403,2020-09-12 11:20:00,65.34,100.00
129-04403,2020-09-12 11:30:00,64.51,100.00
129-04403,2020-09-12 11:40:00,63.32,100.00
129-04403,2020-09-12 11:50:00,63.61,100.00
129-04403,2020-09-12 12:00:00,62.49,100.00
129-04403,2020-09-12 12:10:00,64.58,100.00
129-04403,2020-09-12 12:20:00,65.16,100.00
129-04403,2020-09-12 12:30:00,65.71,100.00
129-04403,2020-09-12 12:40:00,67.74,100.00
129-04403,2020-09-12 12:50:00,66.54,100.00
129-04403,2020-09-12 13:00:00,67.17,100.00
129-04403,2020-09-12 13:10:00,63.60,100.00
129-04403,2020-09-12 13:20:00,65.57,100.00
129-04403,2020-09-12 13:30:00,65.34,100.00
129-04403,2020-09-12 13:40:00,64.30,100.00
129-04403,2020-09-12 13:50:00,66.99,100.00
129-04403,2020-09-12 14:00:00,65.98,100.00
129-04403,2020-09-12 14:10:00,64.07,100.00
129-04403,2020-09-12 14:20:00,64.58,100.00
129-04403,2020-09-12 14:30:00,66.19,100.00
129-04403,2020-09-12 14:40:00,65.59,100.00
129-04403,2020-09-12 14:50:00,63.98,100.00
129-04403,2020-09-12 15:00:00,66.79,100.00
129-04403,2020-09-12 15:10:00,63.68,100.00
129-04403,2020-09-12 15:20:00,63.09,100.00
129-04403,2020-09-12 15:30:00,64.42,100.00
129-04403,2020-09-12 15:40:00,65.75,100.00
129-04403,2020-09-12 15:50:00,62.94,100.00
129-04403,2020-09-12 16:00:00,66.11,100.00
129-04403,2020-09-12 16:10:00,64.94,100.00
129-04403,2020-09-12 16:20:00,62.31,100.00
129-04403,2020-09-12 16:30:00,61.69,100.00
129-04403,2020-09-12 16:40:00,63.14,100.00
129-04403,2020-09-12 16:50:00,62.73,100.00
129-04403,2020-09-12 17:00:00,64.10,100.00
129-04403,2020-09-12 17:10:00,61.90,100.00
129-04403,2020-09-12 17:20:00,67.76,100.00
129-04403,2020-09-12 17:30:00,59.33,100.00
129-04403,2020-09-12 17:40:00,64.36,100.00
129-04403,2020-09-12 17:50:00,66.69,100.00
129-04403,2020-09-12 18:00:00,65.12,100.00
129-04403,2020-09-12 18:10:00,66.29,100.00
129-04403,2020-09-12 18:20:00,64.52,100.00
129-04403,2020-09-12 18:30:00,67.10,100.00
129-04403,2020-09-12 18:40:00,65.51,100.00
129-04403,2020-09-12 18:50:00,62.64,100.00
129-04403,2020-09-12 19:00:00,67.79,100.00
129-04403,2020-09-12 19:10:00,65.33,100.00
129-04403,2020-09-12 19:20:00,66.25,100.00
129-04403,2020-09-12 19:30:00,65.51,100.00
129-04403,2020-09-12 19:40:00,62.53,100.00
129-04403,2020-09-12 19:50:00,60.97,100.00
129-04403,2020-09-12 20:00:00,62.37,100.00
129-04403,2020-09-12 20:10:00,66.39,100.00
129-04403,2020-09-12 20:20:00,65.38,100.00
129-04403,2020-09-12 20:30:00,64.75,100.00
129-04403,2020-09-12 20:40:00,62.63,100.00
129-04403,2020-09-12 20:50:00,65.55,100.00
129-04403,2020-09-12 21:00:00,62.92,100.00
129-04403,2020-09-12 21:10:00,60.68,100.00
129-04403,2020-09-12 21:20:00,63.98,100.00
129-04403,2020-09-12 21:30:00,61.22,100.00
129-04403,2020-09-12 21:40:00,61.69,100.00
129-04403,2020-09-12 21:50:00,69.96,100.00
129-04403,2020-09-12 22:00:00,66.56,100.00
129-04403,2020-09-12 22:10:00,58.36,100.00
129-04403,2020-09-12 22:20:00,60.90,100.00
129-04403,2020-09-12 22:30:00,65.00,100.00
129-04403,2020-09-12 22:40:00,62.94,100.00
129-04403,2020-09-12 22:50:00,60.49,100.00
129-04403,2020-09-12 23:00:00,59.39,100.00
129-04403,2020-09-12 23:10:00,58.79,100.00
129-04403,2020-09-12 23:20:00,66.15,100.00
129-04403,2020-09-12 23:30:00,65.98,100.00
